datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
6506	-2.1083064	2.6104491	1.2185665	74.895768	6.0725314	310.89454	0.00055515901
6507	-2.103297	1.9268554	-0.55019097	89.752409	5.3248024	304.92903	0.00059168173
6508	-1.2699102	0.43614798	-0.26964984	52.925133	5.7329702	284.06923	0.00036102629
6509	2.0161771	0.8565798	2.0245362	147.5323	6.2705976	242.11798	0
6510	1.9180007	3.2763125	5.7721409	99.176733	7.9873166	277.55126	0.000110823
6511	1.3940621	3.2610512	5.8204151	145.63104	7.5554718	244.05264	0
6512	1.5035883	2.7497482	5.7367291	135.86142	7.3374323	241.72285	0
6513	1.843782	2.5225029	5.7806797	118.56562	7.339708	245.639	0
6514	1.8259584	0.33332299	5.5025755	91.543943	8.1592753	280.84445	0.00042241122
6515	0.18610476	-0.43172895	6.7849178	63.742494	9.3615532	320.60065	0.00018730605
6516	0.630916	-0.77869155	7.2869928	125.93918	9.2305087	278.36386	0.00013950346
6517	1.3053683	-1.4239449	5.4944709	128.04079	7.7965104	228.81669	0
6518	0.92600381	-0.64692152	5.4211024	130.31129	7.5945237	244.1441	0
6519	0.46498759	-0.78430604	5.6857307	81.293282	8.2896134	287.31884	0.00016494422
6520	0.14961347	-1.4116053	3.7334646	108.29927	7.0564291	250.60675	0
6521	-0.38734859	-1.2557838	2.4730789	106.64999	6.5724183	238.14255	0
6522	-0.62942067	-1.2213169	1.9753174	119.10492	6.1816901	219.4034	0
6523	-0.97692075	-0.67882416	1.6067848	122.0106	5.7314089	209.17162	0
6524	-1.0572992	-0.73302294	2.0823246	122.07579	5.2766215	207.26265	0
6525	-1.491671	-0.1780641	2.1239883	123.52308	4.8294515	209.06332	0
6526	-1.1524903	-0.26631726	1.0109915	62.649513	5.7675983	284.23162	0.00035675174
6527	-0.81206575	-1.3836249	0.53246708	50.906619	6.046503	291.10895	0.00047363284
6528	0.14407232	-2.0025962	-0.19358025	111.98281	4.8532762	225.33732	0
6529	0.69291032	-1.0833582	-0.9106273	112.87764	4.5554673	215.74636	0
6530	1.132935	-0.48888505	1.7297501	67.283597	6.3481735	280.93013	0.00013163666
6531	0.88449949	0.084052602	2.8185768	78.83661	6.9138122	281.79712	0.0001031648
6532	-0.96264926	0.082392852	1.4358693	111.2117	6.1789225	258.83312	0.00031584997
6533	-0.50527817	-1.9181026	0.51221424	54.758103	5.8800901	295.25689	0.00040551873
6534	-0.041298685	0.23189436	-1.1568431	104.4204	4.8155952	223.60351	7.9491917e-05
6535	1.1490789	3.1887129	0.43466677	86.356799	5.7052851	273.11954	0.00041351566
6536	0.89778656	-1.6570081	-3.0536226	71.933225	4.3539459	249.75703	0.0001160759
6537	0.38806086	2.4814866	-5.0577444	103.93053	3.6536529	205.91904	0
6538	1.7555512	0.8297629	-0.72509574	94.444022	5.2205705	267.27636	0.00016882515
6539	1.85144	-0.68700345	-1.878687	55.663812	4.8493232	253.69956	0.00020089146
6540	1.7743929	-1.4621972	-4.1861326	97.598185	3.8171669	214.68068	4.6319362e-05
6541	2.4911764	1.7241281	0.26549368	90.347464	5.4948834	267.5126	9.4432918e-05
6542	2.4250518	0.017568245	2.0772524	54.050733	6.6037238	314.71179	0.00034444272
6543	2.0404594	0.85239814	1.1220317	104.44078	5.9788906	240.04274	0
6544	2.4890535	2.6752755	-0.40870128	97.073357	5.083637	246.02375	0
6545	2.5759892	3.4117443	2.6332536	55.054435	6.73518	311.96146	0.00020467752
6546	2.5536507	4.0977296	4.1173785	71.37258	6.653575	263.65759	0
6547	1.1900435	4.6696334	1.9132087	73.970151	5.5701398	243.30941	0
6548	1.9227496	2.302746	-0.94194874	87.27162	4.6846711	228.00304	0
6549	1.7928678	-1.2568334	-3.6229957	83.766482	3.6534241	207.31298	0
6550	0.94900687	0.27322031	-4.4092581	97.041577	3.5394317	224.61827	6.1291035e-05
6551	-0.58545664	-1.9386118	-4.9382756	77.868213	3.455835	225.70156	5.7480818e-05
6552	-0.082486968	-1.7945536	-7.2345376	91.030215	2.8972849	182.71696	0
6553	1.2421465	-0.046164165	-5.6966158	89.122964	3.173328	193.21812	0
6554	2.3479284	3.0176255	-1.8154765	95.27809	4.3718739	220.82402	0
6555	2.1316817	3.4117528	-0.58371975	63.780153	5.0548267	277.5544	0.00026252635
6556	0.95131455	1.4136018	-4.4380741	91.612961	3.5828846	220.02794	0
6557	0.74329325	-0.046516076	-3.8143843	65.997075	4.087461	261.32074	0.00010055613
6558	1.8128675	-0.98088412	-3.5712642	81.171823	4.1561884	234.19013	5.8394932e-05
6559	1.8165331	-2.1648706	-5.9913465	85.860837	3.1677708	194.78411	0
6560	1.9084727	-0.30309524	-4.8042335	69.3644	3.633774	222.17557	0
6561	1.275193	-0.1185249	-6.8779153	94.718296	3.087485	194.84321	0
6562	0.45710162	2.067849	-8.3260149	101.96573	2.5077715	179.62135	0
6563	2.0918381	1.513187	-6.1342163	88.245643	3.0123461	207.74205	0
6564	2.0367164	0.52565748	-5.098132	84.827578	3.530408	207.44724	0
6565	2.3223627	3.6397011	-5.501136	92.556868	3.1556598	185.36801	0
6566	3.1137031	3.2472438	-2.9570035	90.853098	4.1214323	236.33149	0
6567	2.5606569	3.6225563	-0.95725437	61.469279	5.0215691	283.48016	0.00017334306
6568	3.3662994	3.5886101	0.50930464	75.884278	5.5909386	266.47069	0
6569	2.5681898	0.88674512	-0.85143192	64.04903	5.0387123	244.97115	0.0003270948
6570	2.4305886	-0.083211426	-5.0980144	83.26882	3.3963202	198.48088	0
6571	2.9674912	3.5739649	-2.2159038	98.22535	4.3478901	219.99559	0
6572	2.5061737	2.9373603	0.69941911	59.724764	5.7610014	268.78497	0
6573	2.4173644	3.2510532	-1.8435659	90.459515	4.4950078	204.01222	0
6574	2.5049739	2.4984703	-2.7386808	92.386332	4.216047	245.07367	0.00015534944
6575	1.7708667	-2.2219902	-8.1355677	89.316114	2.5948185	182.38987	0
6576	1.3430615	2.6403194	-7.6190969	90.755923	2.8351119	228.71664	0.00014493188
6577	2.8513932	3.2968632	-1.7687083	75.089348	4.4355663	259.84307	0
6578	2.0274473	0.30858366	-4.1339434	77.28689	3.7612327	236.32055	0
6579	0.10085522	2.8855562	-6.0800841	97.964017	3.3317019	205.98292	0
6580	1.1779263	2.3273529	-5.5007651	107.47486	3.3448825	206.80661	0
6581	1.6649247	2.5037347	-5.3917742	92.044433	3.3669046	199.61206	0
6582	2.2343416	3.3962472	-4.8344028	109.33568	3.3698751	212.06479	4.6255991e-05
6583	0.55524449	1.7824703	-3.4589165	85.890895	4.2671787	266.28165	0.00036116273
6584	1.113357	-2.1749262	-4.3874028	89.766365	3.8757432	226.64942	0.00015400508
6585	0.9679031	3.7958892	-5.1616341	94.150596	3.3924139	221.79741	5.4903113e-05
6586	1.4978557	4.3538234	-2.287779	109.92241	4.2848038	218.8551	0
6587	0.16498104	1.0510781	-3.1612399	59.347747	4.3783493	274.23534	0.00060113173
6588	-0.35152428	-2.5347927	-5.4502047	84.788643	3.5321778	247.26021	0.00045746888
6589	-1.0819614	-1.7672576	-7.0980475	91.381145	3.1655693	224.66189	0.00014038076
6590	-1.6857492	-1.4545255	-7.0448902	98.533196	3.2548741	215.73814	0
6591	0.20055674	-1.8121235	-9.7428387	107.7421	2.5463222	195.35697	0
6592	0.82057641	-1.3696052	-7.2986592	87.051318	3.1781277	239.45811	0.00017581427
6593	1.2106552	-0.68665267	-6.6013725	101.25852	3.2864509	239.07045	0.00020805517
6594	-0.54776672	-1.2488053	-8.3385286	92.786597	2.9697676	219.08987	0.0001297251
6595	1.5045356	-1.2614245	-8.5993558	98.526261	2.8364607	216.82763	0
6596	1.4364553	-1.9089831	-7.7257105	104.29941	2.8678966	216.17174	8.4285632e-05
6597	0.81092088	-1.6641085	-8.1866636	112.70534	2.8341406	214.43679	8.098852e-05
6598	0.46706337	-1.6586813	-10.403318	111.91709	2.4339324	180.35794	0
6599	0.86995569	-0.55712273	-11.961274	117.08571	2.087753	171.02667	0
6600	1.6752636	1.5359074	-6.5236583	112.58486	3.3389056	248.62797	0.0003031427
6601	1.1933306	-2.1422597	-3.9201418	97.441648	4.1824767	242.12927	6.7101879e-05
6602	1.4243691	-0.48043293	-6.2289148	120.11392	3.3864589	215.9984	0
6603	1.3054786	-1.8338045	-4.6358743	86.039711	3.8051668	232.99923	0.00021427815
6604	0.63998996	-2.0328429	-8.8269829	120.51438	2.8122909	187.55941	0
6605	-0.21369365	-1.37839	-10.44773	122.96603	2.3700437	189.12091	0
6606	-1.1783623	-0.84825479	-10.576911	123.9294	2.2882142	189.52816	0
6607	-1.501454	-0.81272395	-9.4652988	129.73624	2.4217881	184.05556	0
6608	-1.3233496	-0.62767015	-9.9406562	135.36251	2.3669735	199.12786	0
6609	-0.71731529	-1.5429491	-8.0795834	134.32574	2.8448256	212.9097	6.1135778e-05
6610	0.46899025	-2.1928113	-8.1104159	134.23765	2.7296871	187.15293	0
6611	0.60520627	-1.4558233	-9.399426	129.14361	2.7370546	189.07224	0
6612	1.278739	0.76073699	-9.364769	139.84587	2.5671524	193.60893	0
6613	1.7143935	0.23250806	-5.9975115	144.80598	3.4469026	214.12414	0
6614	2.3405832	2.33958	-1.9757095	144.25357	4.732192	253.37032	4.6335738e-05
6615	2.3940896	1.3485313	0.94463627	95.511207	6.0263156	283.37346	7.3196512e-05
6616	2.3855117	0.98140639	0.02538809	124.46072	5.5760744	244.74749	7.8721197e-05
6617	1.1637854	0.38399126	-2.9488798	146.94592	4.5868828	224.30156	0
6618	1.9293024	2.8886739	-1.5121142	160.14419	4.7617081	213.8852	0
6619	2.5606082	3.9093717	-0.39735522	145.05543	4.8779581	234.36888	0
6620	3.0758943	2.9587735	0.16180974	105.80574	5.4763622	285.23072	0.00013768549
6621	2.5780406	2.4759396	2.4744666	66.976143	6.7107142	311.48844	0.00010355128
6622	3.2718636	3.5731848	2.7992736	128.49124	6.463887	267.90353	0
6623	4.5298768	4.0173278	3.8173404	122.99137	7.024053	282.26917	0.00018650762
6624	3.1406615	-1.2441945	-0.36892166	147.28727	4.8417946	225.26353	0
6625	1.3244349	-1.4037277	-5.501537	157.81525	3.2190067	185.75978	0
6626	1.428622	0.26946704	-5.5041018	158.58279	3.0968074	193.63691	0
6627	1.5093212	0.98185044	-2.9574997	160.15811	3.9667922	207.45009	0
6628	1.9525716	2.3200669	-0.93330682	175.90187	4.2509351	205.98078	0
6629	2.2504124	4.1422173	-0.42021471	172.15291	4.1255324	204.94763	0
6630	2.1204594	1.4960947	-1.1382663	159.12453	4.6663687	235.91048	0.00016241077
6631	1.484009	-0.95705117	-5.0927981	166.13607	3.3792526	198.66451	0
6632	1.9147121	1.3966274	-3.6117269	165.20279	3.9669745	233.01423	9.3252964e-05
6633	2.304507	0.20028999	0.23685855	166.05448	5.6195227	274.14093	0.00025292748
6634	2.4084499	2.0918198	2.9994204	126.89403	6.8305668	289.60945	7.0033375e-05
6635	2.9552118	2.5498358	2.6781076	175.63276	6.3365514	252.28621	0
6636	0.80408053	0.19364508	-0.19246609	183.90311	5.1957253	223.05507	0
6637	0.69175282	-1.9022036	-0.72678139	76.229537	5.0730202	267.06803	0.00053485309
6638	0.0089543191	-1.4365002	-4.8918534	179.8083	3.4260144	194.48534	0
6639	1.8603586	-0.2199448	-1.618417	179.73278	4.4136145	239.18802	0
6640	1.9644807	-2.1516499	-1.8121367	146.71375	4.2412364	231.31164	0
6641	-0.033940569	0.35629138	-6.1153836	187.11178	2.9125913	186.27009	0
6642	1.5860807	0.35370165	-2.6939133	185.35881	3.9773472	206.78477	0
6643	2.3062559	2.6409233	1.9166103	187.20255	5.3114088	241.36827	0
6644	1.7595307	2.1166069	1.0644095	182.42299	5.2427367	223.65243	0
6645	1.7909063	-0.12415896	-0.54982931	140.83777	5.0771952	257.93575	5.0127633e-05
6646	1.7707125	1.5246832	-0.37255328	137.92527	5.3269334	280.69431	0.00040719704
6647	0.59806687	-1.19569	-0.26674701	120.08636	5.3834104	284.26617	0.00037089155
6648	0.019855475	-1.932394	-5.2588199	199.64514	3.0518667	185.09201	0
6649	-1.4553053	1.103611	-3.5517537	172.76154	3.8973103	236.19884	0.00010022335
6650	-0.53239348	1.0843008	-2.9076126	196.9619	4.2745999	210.36941	0
6651	0.95694376	1.1084436	-4.4770906	201.82349	3.5874806	199.32013	0
6652	1.0371844	-1.4538466	-5.9274748	204.8207	3.0925225	190.31252	0
6653	0.49998777	-1.8424845	-3.9880805	199.5124	3.6113563	226.21925	0
6654	-0.98593825	-1.760026	-1.0345484	189.45258	4.921591	245.22273	4.6245463e-05
6655	-1.1698146	-0.69231786	-4.1803019	211.63879	3.5980806	191.02641	0
6656	0.20316497	1.045609	-6.8139219	216.60962	2.6707976	184.3567	0
6657	2.0108413	1.7824081	-1.1667957	209.66644	4.0851156	226.22115	0
6658	1.969964	2.5413471	0.083628387	216.95593	4.9350795	217.47936	0
6659	1.8850728	0.99538656	1.5493911	153.16384	5.7574291	261.61169	0
6660	-0.62583763	3.6363125	3.6520117	189.71471	6.4442666	252.28153	5.0388912e-05
6661	1.2597007	-0.6427932	1.4878807	142.33402	5.7825236	253.50805	0.00017719121
6662	1.6699546	1.4746944	2.3641063	212.27322	6.0451496	238.43233	0
6663	0.67109973	3.3598854	4.5855244	208.7156	6.9853439	277.5526	0.00013507478
6664	-0.092409182	-0.12574283	2.8565498	117.49187	7.2361137	318.1343	0.00082161342
6665	1.2730253	-2.9761265	2.2339169	105.62277	6.3991622	309.70051	0.00092515849
6666	2.1757468	-3.2082932	1.6413065	133.77141	6.1780204	310.05948	0.00071700918
6667	1.9285504	-2.2193022	0.88214293	183.74372	5.2623883	247.31687	0
6668	1.732742	0.92315581	-0.077607067	133.80365	5.2063976	262.76338	0.00032198964
6669	-0.15618646	2.5657663	1.2388505	66.411181	6.2647686	276.70354	0.00046684364
6670	1.123017	-0.76247493	-0.34247988	218.9026	5.1371418	223.33396	0
6671	-1.398255	-0.72857645	0.66138788	186.82216	5.8785747	261.28318	0.00036799008
6672	-1.4638069	-1.148986	1.8316274	189.14485	6.093663	270.20942	5.5534668e-05
6673	1.0816245	-1.8059268	1.4344485	223.69768	5.5557204	225.1509	0
6674	0.0057497899	-0.66151373	0.2349683	236.54864	5.1475983	216.14303	0
6675	0.89364718	0.48732127	2.5858579	202.83957	6.1143428	246.05554	0
6676	1.2903807	2.7390783	6.5727267	234.35069	7.3967796	254.18837	0
6677	1.9191002	3.6366736	6.3228732	170.68998	7.2601645	257.09979	0.00011152454
6678	0.78400445	-1.4602856	1.980079	181.95396	5.5059599	246.91001	0.00014933375
6679	1.5729896	-1.9598084	2.1953699	213.84161	5.5035091	240.00229	8.1921882e-05
6680	2.18812	3.0506952	4.2499343	117.25836	7.0602089	300.86948	0.00014428148
6681	1.861605	3.1794616	4.2751492	224.43493	6.3178263	235.1141	0
6682	1.6154027	-1.7020582	0.56011392	174.49206	4.8141601	233.31635	9.417355e-05
6683	1.1879789	-0.65618299	1.033145	245.98325	4.9216146	216.87104	0
6684	1.0091194	-0.61887189	5.1591557	213.40489	7.6523209	273.14187	0
6685	1.4334011	-0.039244215	6.2493713	167.69153	7.6869446	262.12841	0
6686	-0.72062667	-1.3147998	3.8838977	223.8447	6.6676624	242.89468	0
6687	-0.74786588	-0.42380295	5.1420368	230.72999	7.2858192	242.94815	0
6688	-0.041400088	-1.7266312	5.8413513	244.61478	7.05084	241.54442	0
6689	1.0588532	-0.31019241	7.586672	253.04519	7.6378184	242.06252	0
6690	1.8275617	-0.38992087	8.5796071	216.29527	8.2590576	255.83074	0
6691	2.1910571	0.79231379	8.8170595	231.17313	8.2106212	265.49484	0
6692	1.9697246	-2.0480399	6.494935	176.77516	7.7479495	281.04801	0
6693	0.72896124	0.071015343	7.1745311	231.2171	8.2684683	257.06742	0
6694	-0.86794664	2.29715	8.4064498	214.16248	8.1427978	269.52075	0
6695	-1.7203537	2.0634545	8.8988878	119.76267	9.8581651	324.73878	0.00030299386
6696	-1.3620442	0.050952374	7.9597732	102.3702	9.8820995	332.69082	0.00049511314
6697	-1.1103876	1.6437455	8.216678	162.84787	9.7446404	286.52668	0.00017334622
6698	-0.96169268	0.1462461	7.3787062	128.14652	9.4919294	330.99512	0.00051773165
6699	-0.8153532	-0.3156389	7.6851825	128.92789	9.6732072	322.26124	0.00040885698
6700	-1.0078103	0.87327539	9.3413842	211.32455	10.175053	303.54731	0.00011795388
6701	-1.0596891	0.66675267	10.541165	209.10414	10.344951	323.89518	8.3192599e-05
6702	-1.2590903	1.4422583	10.836775	196.02349	10.298536	323.75761	5.0129006e-05
6703	-1.2890548	1.7413702	10.236021	145.05142	10.422735	331.25417	0.00030557278
6704	-1.3906215	2.052118	11.905378	254.28051	10.370211	271.46089	0
6705	-1.2471207	-0.22761981	10.475544	262.22854	8.8444459	247.84291	0
6706	-1.1878179	0.7746306	10.176829	237.96109	8.7596528	269.91671	0
6707	-0.27236369	0.93247568	9.6752759	155.05983	9.8660937	320.4934	0.00026805016
6708	-1.0102619	-1.4724634	10.993601	230.68914	10.37772	310.58068	0.00023387728
6709	-1.4401971	0.27641091	10.264215	71.460626	11.111637	353.63247	0.00095770172
6710	-1.2724482	2.2930531	10.227672	76.444702	11.027413	352.11348	0.00064364767
6711	-1.4953369	-0.56342082	10.120109	133.10534	11.020854	338.22167	0.00060068298
6712	-1.1826314	-0.24680269	9.0320645	124.01109	10.684629	330.9536	0.00051379347
6713	-0.74126126	0.38705323	9.479326	161.38381	10.589624	302.80116	0.00013334696
6714	-0.24866005	-0.048258559	10.092527	227.90575	9.9111755	287.4574	0
6715	-0.079519761	1.3152125	10.968169	177.94426	10.335635	305.83586	9.9158812e-05
6716	1.1517199	1.2509595	10.196472	264.35404	8.5846752	242.89936	0
6717	1.3710994	1.8327837	10.262437	272.20474	7.9986966	243.10564	0
6718	0.92083894	0.86560309	9.5632849	196.49112	8.8790633	288.61787	7.2168629e-05
6719	0.42122969	0.75061401	9.6467378	171.06705	9.9465478	305.4296	0.00019984032
6720	0.88593148	0.87028618	10.102932	242.13218	9.7573604	276.86447	6.3982217e-05
6721	0.65711722	2.2635031	10.512262	227.45435	9.8107526	299.06223	8.9629298e-05
6722	-0.37057344	-0.5078549	8.1433862	91.885192	10.21453	341.03278	0.00064365646
6723	1.6490646	-1.8681671	7.8411054	123.69232	9.5109422	332.94787	0.00052062336
6724	-0.31130909	-1.6780883	7.1969685	176.18151	8.8753667	305.97149	0.00033796251
6725	-1.1356526	-1.6290727	7.8339926	180.89802	8.7549209	301.94854	0.00047672805
6726	-0.99801613	-1.4206398	7.9028886	212.98282	8.6691404	292.0367	9.1310287e-05
6727	-0.86377801	-1.1914638	8.428265	240.17741	8.5871999	281.94561	0
6728	-1.0360539	1.9867138	8.4408413	112.92956	9.1831149	313.26896	0.00034112979
6729	-0.62451256	1.0433523	8.4138864	127.05124	10.059461	317.70756	0.00022709849
6730	0.15525249	-0.60524209	7.0509023	106.48133	9.1371121	318.1836	0.00024889146
6731	0.11584365	-0.90855405	6.3116657	68.623191	8.7441838	328.63233	0.00041265425
6732	1.4750561	-1.6570446	7.2701805	48.81436	9.1861407	337.36943	0.00058526743
6733	0.26724143	-1.4405645	6.1617924	60.442638	8.7550837	321.24819	0.00029558764
6734	-0.73725166	-1.686926	7.6154782	150.48358	9.1443455	309.39851	0.00020388954
6735	1.0893179	-1.9645168	9.1772989	102.45533	9.8673795	311.39384	8.50294e-05
6736	-0.21482809	-0.40327098	9.1555816	195.05499	10.03152	297.06026	0.00033988004
6737	0.11787533	2.2062934	9.284377	110.43788	10.004184	304.99163	0.00023317384
6738	-0.44307069	1.1274038	8.7681467	142.67081	9.6876143	298.29898	0.00014123144
6739	-0.26304453	1.4925776	10.823368	267.95796	10.098538	269.00717	0
6740	-0.22635604	0.57076008	11.974527	288.76692	10.387348	268.78138	0
6741	-1.2276007	-0.13638409	13.407722	225.08428	12.133437	329.70589	0.00025295285
6742	-1.1274619	1.4533295	15.3469	232.91532	13.76131	341.1345	0
6743	-1.0134402	2.1867013	15.941053	252.23487	12.866739	342.4223	0
6744	-0.62092029	2.926937	16.234975	264.18004	12.686582	321.01493	0
6745	-0.39253505	-0.99914053	15.414126	276.46445	12.756441	314.10565	0
6746	-1.3175367	-1.1907795	15.601211	247.53668	13.837433	332.17444	8.3838812e-05
6747	-1.3331755	-1.4688369	14.723137	225.82038	13.568474	344.75772	0.00013983992
6748	-0.28401335	-1.7479108	13.330667	265.79882	11.446131	288.58779	0
6749	0.37593516	-1.3985781	12.209887	236.39982	11.683405	319.47499	7.9598534e-05
6750	-1.5415415	-1.8425836	10.772697	76.398372	12.40249	361.24257	0.0014356485
6751	-1.5414174	-0.7875357	10.196294	74.748324	12.125297	355.18855	0.0014356485
6752	2.1455512	-2.3132561	9.5085448	89.393792	11.080123	341.56529	0.00071704625
6753	1.7811762	-0.92023301	9.4940741	195.76293	10.048137	267.86231	0
6754	-0.61600809	0.088481402	11.382334	164.54769	11.629225	327.47107	0.00026886206
6755	-0.51521688	-1.8905375	11.159959	274.00825	10.929071	261.33237	0
6756	-0.86376005	-1.5016496	11.40917	278.75671	10.9921	264.08521	0
6757	-1.0344936	1.7867892	13.213924	217.31401	12.913776	323.83632	0.00025866847
6758	-0.58946183	-0.41477761	14.24926	235.78938	13.969123	321.63707	7.5627288e-05
6759	-0.093561513	-0.24039218	14.246017	272.98008	13.432859	299.40983	0
6760	-0.83789932	-0.8281958	14.155103	270.07468	12.998061	301.28175	0
6761	-1.1224264	-0.22758728	14.253238	230.47633	14.223621	321.60454	7.3692493e-05
6762	-1.3554526	0.2394866	14.721239	233.98896	14.284671	328.97271	0.00012735546
6763	-1.5920664	1.3570974	14.902706	226.66311	14.126052	332.81004	0.00020057933
6764	-1.4594701	2.503558	14.869165	216.07215	14.087438	331.91614	0.00021122438
6765	-1.2276608	2.2384965	15.161449	242.13184	13.71731	333.96806	0.00021050957
6766	-1.1397992	0.81932647	14.793049	175.28714	14.1764	360.52691	0.00041287146
6767	-1.2846	-1.024386	15.000635	147.86224	14.392754	368.28941	0.00036677949
6768	-1.0410715	-0.39035215	15.089371	206.03499	14.294663	337.41319	0.00020151644
6769	-1.045626	0.20039307	16.076014	262.23569	14.093804	321.39266	0
6770	-1.0359442	0.071049917	16.312902	244.20768	14.704703	337.66473	8.9854758e-05
6771	-0.53574845	-1.2793283	15.883576	260.81167	14.057483	319.87962	0
6772	-0.64689635	-1.0780374	16.195471	265.28033	13.51241	319.5631	0
6773	-0.95650816	-1.463474	16.740501	256.51435	12.852087	326.22681	0
6774	-0.95318829	-1.7983305	16.02945	262.44257	12.674995	310.59293	0
6775	-1.3220152	1.9378741	16.499169	255.52987	13.817894	332.97321	0
6776	-1.222805	-1.8426517	16.441803	259.17054	13.188549	342.72521	0
6777	-1.4918939	-0.81925884	16.462168	235.62605	13.059502	349.16147	0
6778	-1.6599792	-1.0226909	15.761068	209.1365	13.931965	358.19365	0.00017974653
6779	-1.5738627	-0.61910625	15.438505	202.57368	14.505288	354.02976	0.00029243096
6780	-1.7310151	-0.16207365	14.721758	149.19244	14.913792	366.66627	0.00062098488
6781	-1.7533326	1.1135046	15.17564	180.92137	14.719163	358.40463	0.00016516056
6782	-1.6013339	2.7097671	16.972078	241.63052	14.126561	348.6999	0
6783	-1.3010335	2.3088461	18.318058	214.43944	14.337747	365.05537	0
6784	-1.3647714	0.096208531	18.003114	209.98592	14.930637	360.90156	0.00010466514
6785	-1.4704557	-0.51846318	17.67093	252.78516	13.858945	331.14435	0
6786	-1.2026765	-0.86760329	17.616712	245.98387	13.809335	345.31557	0
6787	-1.2845578	-0.096797614	17.893605	234.70584	13.244797	344.23753	0
6788	-1.2972713	0.92340802	18.875864	224.56297	13.277742	353.9186	0
6789	-1.2052668	1.25768	19.152852	227.42647	13.661859	357.76559	0
6790	-1.3878119	1.2288863	19.087496	215.67317	13.757377	359.30741	0
6791	-1.7302847	1.4962118	18.876504	217.05176	13.641027	368.82124	0
6792	-1.6480349	0.63509298	17.210101	195.4992	15.205072	360.52482	0.00024910194
6793	-1.5140607	-1.662611	15.075566	139.90775	14.180647	375.7667	0.00012251789
6794	-1.8228614	1.6758049	15.412624	239.96456	12.894789	320.29916	0
6795	-1.0284493	-1.3071794	15.375325	247.04287	12.170944	308.50257	0
6796	-1.1857204	-1.0099232	16.23075	234.37028	12.106739	328.96455	0
6797	-1.423225	-1.0276548	16.341348	226.24814	13.682324	321.78111	0
6798	-1.3785644	-0.19891363	16.405647	238.0749	13.778061	324.9768	0
6799	-0.57582583	0.44142998	17.551778	211.29269	14.708074	345.76787	0.00011780648
6800	-0.9192808	-1.1232502	17.338966	218.86193	14.47727	344.46597	6.0296214e-05
6801	-0.86648558	-1.4088339	16.639	237.9155	12.806756	315.63485	0
6802	-1.324771	0.52792067	16.779316	229.13849	13.687949	335.39698	0.00012678275
6803	-1.174461	2.4443949	16.905785	138.93273	14.825515	363.20325	0.00025106043
6804	-0.62725571	0.087841429	17.149414	190.80288	15.572781	353.93392	0.00025149789
6805	-0.79827558	-1.1451477	16.676994	203.15724	14.047655	332.54641	5.407495e-05
6806	-0.80365946	-0.44139551	16.931391	235.64912	13.295311	319.66127	0
6807	-0.30989857	-0.86643048	16.314585	217.41924	12.830292	330.99535	0
6808	0.018028389	-0.78052912	16.19605	167.0119	13.691617	351.99427	0.0001390626
6809	-0.30449886	-1.3554083	15.122112	184.46975	13.127575	320.77475	7.5381318e-05
6810	0.041493094	-1.890303	12.591563	237.67591	9.8417747	256.49072	0
6811	-0.94799834	-0.51842026	13.375271	235.3249	10.190482	268.71284	0
6812	-0.85542883	-1.2213219	13.827249	232.14749	10.875808	275.56371	0
6813	-1.1891941	-1.1367867	14.594346	230.45409	10.538698	281.18943	0
6814	-1.3290286	-1.2907891	14.558235	192.44159	11.687965	318.22549	0
6815	-1.2951846	-0.8569831	15.387764	214.96175	11.935883	311.1476	0
6816	-1.3439942	1.3024082	16.378567	195.49133	13.686361	316.64705	7.3687525e-05
6817	-1.1180421	-0.50833916	15.926812	208.69046	13.018032	314.37389	0
6818	-0.80298892	0.54322005	15.813474	205.43192	12.402107	295.74486	0
6819	0.55376296	1.3576832	15.176022	198.53581	10.769744	298.62694	0
6820	0.5661843	-2.2064647	13.680278	203.84015	11.280047	290.25338	0
6821	-1.3905071	-0.59153084	13.714138	203.81334	11.418339	302.40169	6.9528658e-05
6822	-1.0996233	1.1232365	14.643194	219.97509	11.581673	275.24527	0
6823	-0.88905379	2.8985744	15.852694	180.69251	10.977322	316.22842	0
6824	0.92780363	-1.2944367	14.623387	218.63524	10.646109	274.24016	0
6825	-0.8664016	-1.7342301	13.351178	211.37492	10.575117	285.52577	0
6826	-1.2659344	-1.3691166	13.38151	212.98275	10.199066	276.77054	0
6827	-1.6054916	1.8351039	14.995953	210.14751	10.946996	289.99028	0
6828	-1.1908272	2.1473085	14.33904	141.86146	12.466178	332.70022	0.00035111724
6829	-0.91746472	0.25126815	13.565158	156.98977	12.159956	321.36618	0.00013836315
6830	-1.4785044	1.1416737	13.582942	93.191678	11.363601	342.45962	9.4349263e-05
6831	-1.7638619	1.2702497	14.310103	151.64245	9.8773493	320.21665	0
6832	-1.8131474	1.7846377	12.123116	52.207076	10.299908	343.02457	0.00017129145
6833	-1.5579106	2.498936	13.796603	180.6406	10.091691	311.18229	0
6834	-1.6480932	1.9661002	13.966513	189.2978	9.9299186	285.80691	0
