datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
15904	-1.4362878	0	19.72866	244.2256	17.964102	345.05036	0.00011814796
15905	-1.093027	0	18.468182	214.7415	17.956188	345.7456	0.00022885774
15906	-0.99052849	0	16.886945	196.83471	16.663113	347.88142	0.0002817211
15907	-1.0254205	0	17.617413	215.83791	14.72503	328.83706	6.2825085e-05
15908	-1.3350763	0	17.468746	203.83501	14.076922	328.01024	6.3913893e-05
15909	-1.4441073	0	17.573451	223.20728	14.154975	333.02305	0
15910	-1.3488854	0	17.140607	150.61127	14.231319	365.26259	0.00010945642
15911	1.1329102	0	16.315124	152.40005	14.803827	359.98519	0.0002424164
15912	-0.2270438	0	15.748314	235.04111	12.792041	313.45707	0
15913	-1.0666693	0	14.783013	253.06179	12.568037	289.58041	0
15914	-1.3038212	0	16.750056	248.4584	13.569769	311.87249	0
15915	-0.14242056	0	17.881781	251.16797	14.151052	309.94157	0
15916	-0.5691238	0	17.652077	252.05894	14.416578	312.33563	0
15917	-1.3137005	0	19.952839	246.91358	15.922804	334.54685	0
15918	-1.4062567	0	21.189716	247.79142	14.955811	334.67207	0
15919	-0.82378928	0	20.47361	247.39622	16.37792	331.5117	0
15920	-0.0082679547	0	18.155867	246.88519	14.397352	320.00864	0
15921	0.30797385	0	16.328861	246.8565	12.652923	300.95033	0
15922	-0.71850581	0	16.928878	245.23801	13.321306	313.62203	0
15923	-1.4504333	0	18.846355	203.92173	17.382439	354.82664	0.00019763339
15924	-0.8555533	0	20.847116	223.4782	18.75349	344.00336	8.1723391e-05
15925	-0.36937465	0	20.808168	243.181	17.31659	331.46512	0
15926	-0.80243852	0	21.031655	242.05055	17.209318	338.14921	0
15927	-1.2134664	0	20.118291	240.32108	16.816859	340.7922	6.7576109e-05
15928	-1.3074846	0	19.995042	229.57718	16.635632	340.12001	4.7875731e-05
15929	-0.99710391	0	19.729413	239.13924	16.462859	318.60986	0
15930	0.22592441	0	18.321565	241.07191	12.093248	294.9789	0
15931	-0.18029688	0	15.85641	156.77207	14.572269	333.73552	0.0001453108
15932	-0.79539547	0	16.816319	220.21255	15.282879	330.58736	8.8725098e-05
15933	-1.0280299	0	16.792218	178.83133	15.29181	340.76613	6.7579479e-05
15934	-0.52074933	0	16.786647	202.26728	14.37698	329.12335	0
15935	-1.154801	0	16.605936	194.32712	14.874828	334.63835	0.0001083005
15936	-1.6605589	0	17.621566	198.26001	16.002353	342.49591	0.00014802936
15937	-1.5696571	0	16.618755	128.62751	16.321162	348.72083	0.000248879
15938	-1.3083193	0	16.224206	91.657081	16.850391	371.94471	0.00066877689
15939	-0.99383486	0	14.972747	72.605559	15.516662	366.79803	0.00060543204
15940	-1.1047235	0	13.97314	43.021687	14.309665	360.21176	0.00051053495
15941	-1.3476431	0	13.920553	74.162402	13.28998	340.779	0.00026432835
15942	-0.75531111	0	14.610685	133.42247	13.479212	318.86065	0.00014504563
15943	0.98562999	0	14.72008	218.83056	13.30132	309.3521	5.6769261e-05
15944	1.2483669	0	15.190677	182.99799	13.932678	340.64137	0.00020666091
15945	0.53281158	0	14.638247	223.33932	13.116739	299.06662	0
15946	-0.87699092	0	15.698936	226.05329	13.000908	306.02792	0
15947	-1.0214188	0	17.712875	226.61657	14.345846	315.69512	0
15948	-1.0424466	0	18.817254	217.01979	15.982597	333.1846	0
15949	1.0099096	0	18.882446	216.32818	12.807527	328.58593	0
15950	1.5412069	0	17.07658	223.32679	10.070175	287.28117	0
15951	-0.027939312	0	14.502546	212.82206	11.278371	294.45733	0
15952	-1.0881407	0	13.274346	148.20935	12.141091	317.22171	7.9497147e-05
15953	-1.0390326	0	13.481477	116.19734	13.870261	325.56758	0.0001751391
15954	-0.56137634	0	15.994605	178.8446	14.123955	359.97616	0.00011266528
15955	1.3820918	0	16.125751	191.87739	14.354029	340.80756	0.00026062002
15956	-0.87819946	0	14.093235	58.691732	15.485407	375.7667	0.00064177171
15957	-0.66577144	0	14.68213	139.82505	15.901472	371.47742	0.00071784141
15958	-1.3464393	0	14.252228	59.495008	15.852723	375.7667	0.00070445602
15959	-1.2360151	0	15.931297	161.43759	16.687431	351.4005	0.00015069598
15960	-0.63098232	0	15.990584	176.44092	16.522051	332.01562	0.00023094977
15961	-0.77228949	0	13.246788	206.84867	12.632336	284.76755	0
15962	-1.2192934	0	11.501228	39.724583	13.118788	345.57044	0.00044751401
15963	-1.0581553	0	11.806158	197.87751	12.760194	292.84675	7.5491547e-05
15964	-0.43295015	0	13.273123	205.93228	13.1466	286.2242	0
15965	-0.36838652	0	14.718282	139.49045	11.95386	352.86529	0
15966	-1.1891081	0	15.988414	172.85809	13.851384	343.3702	0
15967	-0.93966891	0	16.311087	198.92192	14.57539	318.23639	4.3374883e-05
15968	0.33265759	0	16.287179	180.50908	13.121889	313.51973	0
15969	-1.2823705	0	15.373673	178.6189	13.839805	323.83538	9.8962578e-05
15970	-1.0668381	0	14.938987	170.4166	14.800437	307.71063	8.932986e-05
15971	-0.87872573	0	14.258565	194.11218	13.019468	295.88522	0
15972	0.054675367	0	15.817251	197.38133	11.400769	290.24619	0
15973	0.72609783	0	14.628819	152.28757	12.023961	315.98699	0.00012600268
15974	-0.87753454	0	13.573243	192.68239	11.587946	292.69557	0
15975	-0.84314794	0	14.795537	181.23052	12.26635	342.35396	0
15976	-0.0033401847	0	15.478384	83.843806	12.009138	345.94979	5.5831948e-05
15977	-0.62283142	0	14.36634	195.67937	11.828081	294.46027	0
15978	1.1678663	0	15.254089	183.6615	10.994161	300.68047	0
15979	-0.040620697	0	12.136275	109.6969	12.131156	300.07558	0.000142609
15980	-1.1200514	0	9.5317112	130.50923	9.6546837	291.74746	6.0023e-05
15981	-0.74765286	0	13.204214	183.15647	11.365053	285.50755	0
15982	1.6251498	0	16.15057	182.45967	11.400664	319.7037	0
15983	0.58124342	0	11.724939	73.11136	11.932074	334.39741	0.00046877879
15984	-1.2909834	0	8.1084745	144.85181	9.7120316	296.81343	7.409791e-05
15985	-1.1267945	0	10.535886	159.71125	11.09446	275.7612	0
15986	-1.2516029	0	10.875316	174.13571	10.535156	254.77111	0
15987	-0.61123263	0	13.430545	174.15321	11.079139	272.06439	0
15988	0.80788413	0	15.931124	170.61113	9.7472361	284.41688	0
15989	1.3616588	0	14.070388	171.80379	10.89508	285.0766	0
15990	0.59518225	0	13.310472	167.79188	10.734872	273.79753	0
15991	1.4828403	0	14.285847	166.73734	10.26667	277.97714	0
15992	-0.54232039	0	13.820081	164.94443	11.086842	303.89187	0
15993	-1.1412205	0	11.80192	161.13955	10.973138	273.78086	0
15994	0.2848278	0	14.753046	163.30542	10.688313	292.70086	0
15995	0.92728545	0	16.0621	158.31715	8.9187841	282.60883	0
15996	1.8293144	0	13.480098	132.38963	9.9231885	276.49388	4.1981242e-05
15997	1.9540504	0	9.0872764	159.88784	7.3400664	253.73798	0
15998	0.52588409	0	4.9777462	151.52558	6.2906371	232.70777	0
15999	1.343443	0	0.83305841	153.28244	4.6667891	224.72613	0
16000	1.3817468	0	-2.1214311	147.73534	3.7321531	217.26318	5.4410382e-05
16001	2.115445	0	0.43580567	142.82523	4.2664076	224.5354	0
16002	2.253277	0	4.6794171	163.92207	5.1629109	242.8775	0
16003	2.6516465	0	9.2750931	127.17952	6.8155835	276.40572	0
16004	2.0040393	0	9.3513763	142.8846	7.0608883	260.01102	0
16005	1.2450024	0	9.7942595	144.26455	8.7932816	258.37149	0
16006	2.1586008	0	12.577312	147.0248	9.3490219	276.72121	0
16007	2.0857449	0	12.300681	126.21691	8.9399762	281.69908	0
16008	2.3575252	0	11.258348	122.04211	9.6588307	311.58467	0
16009	2.8704303	0	7.8542109	133.66997	7.6681735	241.86797	0
16010	-0.019596755	0	1.8030612	138.94326	4.7468244	225.93613	0
16011	0.63984319	0	7.5980492	85.191387	7.5566466	301.49464	0
16012	2.1434817	0	11.339013	139.14997	8.8102974	256.69519	0
16013	1.2197103	0	8.7920987	121.45019	9.1772078	273.89254	0
16014	0.55807247	0	7.5488991	124.69517	8.8771905	257.96875	0
16015	1.2748305	0	8.6716159	81.873697	9.4424432	305.41799	8.2456183e-05
16016	0.43815703	0	9.2791352	88.716252	9.4006343	290.42745	0
16017	2.1083346	0	11.600601	121.89648	7.3698569	255.21537	0
16018	2.3036569	0	9.8918275	119.64674	9.0040667	282.59091	0.00014704501
16019	1.2684108	0	4.5382464	101.95024	6.6630524	255.78776	0.00023808595
16020	2.5433045	0	0.56692839	113.63317	4.0694872	215.00601	0
16021	1.4605117	0	0.72324197	115.97016	4.6960051	223.16846	0
16022	-0.10706551	0	2.4538327	116.14331	5.2824822	223.40262	0
16023	0.72404808	0	3.1865146	114.22487	5.908593	233.79291	0
16024	0.84208987	0	5.1805351	110.27024	7.2898312	244.41387	0
16025	-0.053186971	0	4.5573143	114.94556	6.9142623	274.36135	0.00011333894
16026	-0.83879043	0	-0.5355217	62.657076	4.9665772	262.85788	5.8553657e-05
16027	0.96084795	0	-0.76131119	108.31543	4.2105688	215.78866	0
16028	-0.25302642	0	0.94646529	108.02601	5.0527148	220.03034	0
16029	-0.58037354	0	1.4929063	106.89214	5.4646006	227.72945	0
16030	-0.1151936	0	0.56046019	103.03254	5.2361604	232.88433	0
16031	-1.4965676	0	-0.29114819	61.170378	5.2609056	275.02924	0
16032	-0.94817119	0	0.82526957	97.329663	5.4920175	230.05598	0
16033	1.2556553	0	0.43401591	98.595013	4.7306872	212.73708	0
16034	0.28543327	0	-1.8282927	106.0166	3.9968242	200.26883	0
16035	1.2753223	0	-1.2228281	81.421786	4.5468506	247.49213	8.4833304e-05
16036	1.4698981	0	-2.1635825	57.542659	4.5954059	252.71377	0.00033028609
16037	1.1678435	0	-2.7766953	84.00182	4.3836974	251.19125	7.4867535e-05
16038	0.94458321	0	-1.5131408	81.731616	4.9859083	241.62944	0
16039	1.1076035	0	-3.3235936	94.447088	4.1412524	210.29063	0
16040	1.267898	0	-1.8351785	106.9855	4.475129	241.65125	5.7586318e-05
16041	1.49846	0	-1.3321428	86.181847	4.9178732	248.32518	4.923392e-05
16042	-0.65706507	0	-0.77778768	74.259883	5.3909593	292.1413	0.00025882685
16043	-1.2707139	0	-1.1321315	63.714962	5.2558569	289.39712	0
16044	-1.4097002	0	-1.8428437	62.439346	5.1387018	268.71905	0.00011057833
16045	-0.70673154	0	-0.57132501	45.953262	5.5608349	264.03812	0.00014858911
16046	1.7757108	0	-3.7103218	90.041842	3.8816838	212.12491	0
16047	1.0977006	0	-1.2929353	60.284761	5.0283811	258.80017	4.4415765e-05
16048	-0.21639632	0	-2.2603036	58.635333	4.7578408	269.52149	0.00026313569
16049	1.1281741	0	-5.22468	87.689244	3.5459686	196.78746	0
16050	-0.21478248	0	-3.6786736	97.931734	3.5279049	226.18523	0
16051	-0.7036383	0	-0.60935686	67.706183	4.6845164	243.50603	0
16052	1.5350868	0	-3.3926626	88.396704	3.8793985	208.24311	0
16053	2.1988875	0	-3.5355752	76.577424	3.9828138	251.18027	0.00018956218
16054	2.6277862	0	-1.5947127	72.558213	4.7443986	261.9487	0.00015491561
16055	1.7313797	0	-4.284076	83.162793	4.0026591	223.87661	4.0723132e-05
16056	1.7129071	0	-4.9048381	92.68942	3.5490177	208.71485	0
16057	2.6070969	0	-2.7538564	95.604897	4.2035001	216.91854	0
16058	2.3926054	0	-0.76940607	90.49934	4.6695457	242.64216	0
16059	2.6145812	0	0.53896133	78.410438	5.3968651	242.65607	0
16060	2.2079012	0	-0.047881349	88.074821	5.1302959	220.15137	0
16061	2.3846064	0	-2.5020242	66.238461	4.1223702	240.02638	6.9343224e-05
16062	2.0799914	0	-7.1009869	86.874959	2.8111486	194.86237	0
16063	2.733002	0	-6.6496105	84.250807	2.992123	194.5478	0
16064	2.1512152	0	-4.6820618	84.672081	3.6129675	228.12702	8.2106121e-05
16065	1.9778519	0	-2.9599715	67.520572	4.153095	289.79729	0.00041186113
16066	-1.1274969	0	-2.4623887	64.646867	4.6063343	318.09517	0.00052695756
16067	-1.392032	0	-4.3215335	75.411096	3.9969873	252.82255	6.0224958e-05
16068	1.0760442	0	-1.5452095	59.303775	5.0167898	261.61168	0.0001759579
16069	2.4104936	0	-4.9620065	83.509593	3.6419163	194.65502	0
16070	3.0201066	0	-3.7016239	85.497253	4.0126181	225.80796	0
16071	1.41273	0	-2.8100382	58.370242	4.6627581	300.55957	0.00083014464
16072	0.56967198	0	-5.302279	81.82375	3.6142222	228.72406	0.0001497338
16073	-0.39367091	0	-9.8155705	93.171894	2.4860146	187.71487	5.49364e-05
16074	-1.1304817	0	-11.577866	81.82752	2.1868948	202.66409	0.00028120498
16075	2.7407229	0	-10.033828	80.040983	2.3296221	209.93071	6.613523e-05
16076	3.5303868	0	-4.4998899	80.035547	3.774158	233.01778	0
16077	2.0788536	0	-4.2362384	88.262192	3.9409992	232.68962	0
16078	2.09667	0	-2.7384795	92.975389	4.3959434	216.08836	0
16079	2.128963	0	-4.8970212	101.35621	3.3312237	206.35968	0
16080	1.5244659	0	-7.6004024	92.015721	2.7527758	193.42831	0
16081	1.30309	0	-8.2737655	96.348472	2.6246686	188.00579	0
16082	1.2644413	0	-8.3451133	95.21645	2.7748213	200.34915	0
16083	-0.60326419	0	-7.614106	92.825184	3.1139592	204.76483	0
16084	-0.67044605	0	-6.5174443	100.44882	2.9795181	188.99525	0
16085	0.64971439	0	-5.0770529	99.589919	3.1491498	195.43964	0
16086	1.7257553	0	-4.6781729	98.354635	3.6375638	205.65642	0
16087	1.5419916	0	-7.6009878	103.5879	2.9325718	187.57278	0
16088	0.73588323	0	-9.2232531	105.50526	2.2571539	179.40169	0
16089	2.0525301	0	-7.8167505	103.37739	2.7948895	196.84995	0
16090	1.6661935	0	-7.0840848	92.704845	3.1118387	221.07925	9.9390786e-05
16091	1.6174223	0	-9.81412	93.005004	2.4434076	208.53447	0
16092	0.42803491	0	-12.544455	110.68586	2.0010525	169.65531	0
16093	-0.16895294	0	-13.445749	111.51761	1.8791948	174.93763	0
16094	1.1055718	0	-10.625326	115.02704	2.1437803	202.47794	0.00015921947
16095	1.7412187	0	-2.0648743	74.25137	4.8581827	289.93895	0.00038559147
16096	1.6260157	0	0.51428235	102.62022	5.9455843	291.62459	5.4032622e-05
16097	1.8509725	0	-1.5960269	108.14114	5.0566443	241.7063	5.7184176e-05
16098	1.8964757	0	-3.9368411	113.63819	4.0066025	235.51627	8.3364298e-05
16099	1.8924175	0	-8.1083002	116.70138	2.6914822	193.26337	0
16100	2.1751165	0	-6.6533822	126.59747	3.0189774	213.48834	5.0087965e-05
16101	1.8798299	0	-2.986821	88.688321	4.395661	274.52995	8.8182363e-05
16102	1.2188853	0	-2.7691565	82.500479	4.6442246	249.87272	0
16103	1.0546924	0	-5.4584459	120.67627	3.7195437	219.48943	0
16104	1.0246165	0	-6.0018529	123.46724	3.4614678	204.08071	0
16105	1.7316926	0	-5.6820906	128.46109	3.2889198	200.93104	0
16106	2.1292634	0	-1.8846569	78.590592	4.7896918	285.32462	0.0001403134
16107	2.776469	0	-0.52443818	134.08604	5.0326352	228.48439	0
16108	1.2717529	0	-4.6059856	108.101	3.8377711	239.18593	0.00021564243
16109	1.9473302	0	-6.2130946	112.37799	3.2585135	241.65002	6.6469523e-05
16110	2.2786596	0	-1.8903128	129.48624	4.7262464	245.29574	0
16111	2.3902654	0	0.0010335811	125.18323	5.456815	248.64332	0
16112	1.9956622	0	-3.0071324	133.06166	4.1018171	244.2503	0.00010367229
16113	1.074238	0	-8.2290781	146.81977	2.5601559	222.63463	0.00014953359
16114	1.3162659	0	-4.5989358	110.32607	3.8043493	242.82465	9.086935e-05
16115	0.69504812	0	-5.3264791	139.28751	3.7763607	217.52933	0
16116	0.52504418	0	-7.9233711	150.94917	2.9177042	209.27977	0
16117	1.8348361	0	-4.7368873	139.93594	3.7248648	235.42681	0
16118	2.0045393	0	-1.7322907	124.29817	4.763816	255.43476	0
16119	0.77061077	0	-2.6001243	142.89016	4.5988418	234.83622	0
16120	-0.82407873	0	-6.689463	151.58757	3.4104962	211.00497	0
16121	-1.4544297	0	-5.4323193	154.96732	3.7247329	207.29734	0
16122	-1.3023398	0	-3.5793326	134.78502	4.361975	252.27209	0.00018015803
16123	-0.91436469	0	-3.6066612	150.37579	4.1133639	220.75125	0
16124	-0.24473157	0	-6.1769027	163.83002	3.4220078	212.97194	0
16125	0.076340158	0	-6.6048088	161.13574	3.1790286	207.32821	0
16126	-0.35849134	0	-5.2875719	163.93626	3.526692	209.63223	0
16127	-0.19289768	0	-4.9154958	177.1742	3.6539079	212.54049	0
16128	-0.058333759	0	-3.4920942	162.31603	4.1884429	253.96386	0.00011503335
16129	0.20049444	0	-2.0712896	143.18854	4.7463229	239.10924	0
16130	0.25559413	0	-4.1061486	180.74253	3.5216863	212.34882	0
16131	0.62389335	0	-0.5353344	168.42622	4.6457847	243.15098	0
16132	1.8685774	0	-1.9386801	125.5503	4.4843361	237.02639	0
16133	0.79119494	0	-3.9673101	179.38644	3.8186453	198.27445	0
16134	-0.91439655	0	-2.4808305	178.72588	4.0610264	259.2068	0
16135	0.56969769	0	2.6245737	185.72101	6.0468831	244.15998	0
16136	1.1242608	0	1.2883317	84.644927	6.2264236	292.37274	0.00045758218
16137	1.281844	0	-2.1874134	181.74241	4.355639	233.06814	5.6572266e-05
16138	0.094371446	0	-3.880922	187.28429	3.6881503	224.29519	5.7289173e-05
16139	2.1840634	0	-1.2283616	70.789225	4.876512	292.69127	0.00018026611
16140	2.2312802	0	-1.1296269	186.08155	4.6092343	242.6336	8.2829288e-05
16141	2.3891709	0	-0.57960698	191.67014	4.8622226	226.84019	0
16142	2.9164455	0	1.9246369	189.53032	5.8281205	236.84467	0
16143	2.110416	0	2.8393727	201.25484	5.8146575	231.57864	0
16144	2.1926672	0	-0.19822008	83.263062	4.9038723	268.40836	7.0051912e-05
16145	2.9960072	0	0.9441294	175.05873	5.369532	246.92187	0
16146	2.4713977	0	3.1983694	197.03063	6.3650545	237.45456	0
16147	1.9040194	0	2.8458667	196.78263	6.2017835	242.77227	0
16148	0.67266787	0	2.336099	197.86089	5.9509187	270.13873	0
16149	0.76172956	0	1.1421095	156.88676	5.7827922	252.05336	0
16150	0.38537914	0	2.020776	116.9193	5.7918442	277.28323	0.00019493404
16151	0.52968819	0	3.6559495	211.06174	5.5981521	253.25806	0
16152	-0.90904558	0	7.2595249	202.6177	6.8142457	289.95935	0
16153	-0.99565383	0	5.024273	160.67315	7.1109797	307.48436	0.00057684212
16154	-0.20561414	0	1.162218	196.10153	5.931652	249.91588	0.00013706413
16155	-0.12641044	0	-0.19834276	211.67557	4.8301281	217.05564	0
16156	0.18889289	0	-0.41378662	172.44049	4.7142872	242.6252	0
16157	0.86421331	0	0.65802339	151.98846	5.5539496	257.65365	0.00012992417
16158	0.91942952	0	4.0325935	172.11103	6.8492162	281.57139	0.00018791404
16159	0.91632798	0	4.0410053	187.73209	6.3580043	254.7794	4.1352317e-05
16160	1.4929065	0	1.7669537	134.83881	5.8959868	285.3764	0.00021475441
16161	-0.22048371	0	0.055396529	180.35785	5.2469351	285.7038	0.00058304337
16162	2.1281317	0	-2.1884485	222.67115	3.8127335	233.79678	0.00018503599
16163	2.7578693	0	2.7349143	61.775862	6.8292336	305.60553	0.00046162719
16164	2.1796937	0	1.3164104	225.56201	5.3542409	224.26806	0
16165	1.268002	0	-0.36609678	223.40184	4.4726314	212.40312	0
16166	0.43912433	0	1.9236577	219.18846	5.7166322	246.91201	0
16167	0.60803439	0	4.5155464	223.7949	6.6103337	239.84709	0
16168	0.47793986	0	5.4612489	234.34212	6.3469519	242.71555	0
16169	0.50650866	0	6.3955761	114.68436	8.3755372	338.86194	0.00022652181
16170	1.0277651	0	7.575693	197.13372	9.0004912	271.15826	0.00010706194
16171	0.30687549	0	4.0628228	146.44847	7.4057106	276.14109	0
16172	-0.91429039	0	4.0275756	197.45516	7.2477458	254.01259	0
16173	-0.38162425	0	4.6805123	228.37293	7.0651846	244.49025	0
16174	-0.66622613	0	6.3500458	233.72622	7.9165415	261.97318	0
16175	-1.0729313	0	6.4735906	204.05968	8.6170602	288.41895	0
16176	-1.4428291	0	6.0128555	233.36009	6.7996311	235.07445	0
16177	-0.44978341	0	6.4823672	113.99014	7.7094179	335.12749	0.00025031988
16178	0.40328406	0	8.0521748	189.10516	8.639849	279.70148	0.00012318198
16179	2.0310628	0	2.4777453	232.77578	5.0420952	226.09869	0
16180	-0.22996004	0	2.1203976	235.72536	4.9655658	217.52861	0
16181	-1.4711565	0	4.9255447	159.93955	7.7098701	308.05252	0.00042046691
16182	1.1178382	0	4.6402736	148.79748	6.9112056	264.5803	0.00010039556
16183	0.58566841	0	3.1565141	230.91185	5.4889143	253.21038	7.0921286e-05
16184	1.6496004	0	-0.53120074	240.98214	3.6075363	201.16655	0
16185	-0.77105916	0	2.641538	247.98599	4.2452073	212.14249	0
16186	-0.99293266	0	5.4834369	213.85332	7.2952033	250.63655	0
16187	-0.92591409	0	8.2083462	177.01819	8.6712371	274.93973	9.1912605e-05
16188	0.12674951	0	9.5089196	241.36167	8.3651585	288.23242	0
16189	-0.89146921	0	8.8047103	187.54879	9.9328627	332.33646	0.00048148671
16190	-0.5226269	0	7.436048	168.12918	8.9911325	289.80666	0.00020487414
16191	0.52149243	0	7.1805078	242.94403	7.535226	241.24425	0
16192	1.2790886	0	8.1809362	184.17997	9.1651746	294.97895	6.4144593e-05
16193	1.5160368	0	9.3421158	162.86928	9.7504035	286.0648	8.8729754e-05
16194	0.40041961	0	8.8863666	237.18451	8.5757194	270.06547	0
16195	0.2110418	0	7.7851754	202.65135	8.3495855	268.87522	0
16196	-0.52696725	0	6.7437078	243.74373	6.795745	238.45533	0
16197	-0.43819237	0	8.1087454	251.47227	7.2135879	244.14995	0
16198	-0.93627784	0	9.2849882	202.9424	9.0316024	279.42209	0
16199	-0.99558282	0	10.780484	244.50389	10.496529	269.45913	0
16200	-1.0691913	0	11.601663	150.30902	11.450167	312.57381	0.00017025695
16201	-0.079153782	0	11.802658	224.85312	11.449481	292.66487	0.00028119511
16202	0.61186692	0	10.857721	249.57245	10.250305	270.18725	0
16203	0.44262493	0	11.259967	201.58477	10.591966	298.94539	6.9319761e-05
16204	-0.41156232	0	14.156598	225.8314	10.181049	319.78591	0
16205	1.0014089	0	15.240299	150.34265	9.7743999	334.48081	0
16206	-0.042075047	0	13.826068	174.64003	11.38923	320.69449	0.00026452877
16207	0.45952523	0	12.848064	195.68613	11.669397	285.45849	0.00016517818
16208	0.92967244	0	10.850215	185.20445	9.2021982	271.30626	0.00012004925
16209	1.5492693	0	10.929562	261.69087	8.2160587	249.8845	0
16210	1.1603967	0	12.592395	237.41746	8.1198591	263.14382	0
16211	1.5491183	0	12.661398	265.70984	8.1237224	251.97714	0
16212	0.81973681	0	7.7447034	245.39997	7.7518273	253.24811	0
16213	0.18303522	0	10.471983	274.51351	7.8947372	278.01091	0
16214	0.94005961	0	12.584217	204.3897	9.8052426	336.8981	7.3860553e-05
16215	-1.0182218	0	11.402005	150.80519	11.211544	313.61704	0.00022888483
16216	-1.0316418	0	9.9749288	178.17786	10.948473	300.42023	0.00023809856
16217	-1.4600307	0	10.668418	149.08337	11.546895	307.4323	0.00025529549
16218	-1.6643626	0	11.546354	147.34974	12.282808	313.06121	0.00030541468
16219	-0.49933608	0	11.643376	259.8455	10.709319	273.95066	0
16220	-1.001139	0	9.8963447	183.06618	9.7674414	297.62149	0.00011863842
16221	-1.1573995	0	9.9097312	191.88945	9.8420901	291.71808	6.0462821e-05
16222	-1.4916071	0	12.817651	266.36688	10.624723	270.11148	0
16223	-1.7625672	0	13.000041	189.60633	11.039184	333.16957	0.00026313041
16224	-1.3997063	0	12.932481	121.50102	13.478466	354.24255	0.00063959515
16225	-0.16113267	0	13.357877	233.51213	12.596065	311.9055	0.00012587708
16226	0.49189333	0	15.185513	227.98353	12.355506	317.254	0
16227	1.6293913	0	14.869648	222.50229	12.591393	299.35068	0.00014681768
16228	0.54496952	0	12.727115	280.45213	10.081737	264.59072	0
16229	-0.023688935	0	14.058941	282.1113	8.4122968	260.9124	0
16230	1.12705	0	14.618351	282.03467	7.7785097	263.33176	0
16231	-0.0045483454	0	12.447458	283.7282	9.4378414	262.36714	0
16232	-0.99671805	0	13.067015	242.06201	11.06454	304.02697	6.2116591e-05
16233	-1.3239003	0	13.619871	230.99407	10.871668	295.39268	0
16234	-1.6231468	0	14.655422	256.77181	12.058653	296.82708	0
16235	-1.7454972	0	15.96866	265.78688	12.820252	304.34296	0
16236	-1.7123696	0	17.014009	237.50984	15.289232	329.477	0.00012716006
16237	-0.94146142	0	16.328281	225.13032	15.213924	320.35321	0.0002021666
16238	-0.11852243	0	15.012542	262.60137	13.970253	317.46061	0.00023397717
16239	0.18763692	0	15.314415	244.26559	13.939858	316.06215	0.0001049936
16240	-0.77381021	0	15.842675	271.64658	14.37267	319.07355	0.00021294815
16241	-0.65994218	0	15.851812	265.71478	14.711906	309.7075	0.00023356633
16242	-0.92882754	0	14.706942	175.12876	14.664612	330.21665	0.00026432524
16243	-1.3495296	0	14.817456	172.49539	13.577288	327.79462	8.6795078e-05
16244	-1.2893152	0	17.01872	254.38249	12.047879	324.83794	0
16245	-1.0571776	0	16.941954	270.07173	13.777132	311.97745	0.00013622743
16246	1.0939309	0	15.882866	257.18314	14.979249	323.84996	0.00023333384
16247	1.163137	0	15.517066	242.65477	14.730016	323.70957	0.00015222856
16248	-0.77337555	0	15.149125	256.55797	13.100621	314.01895	7.547671e-05
16249	-1.7180212	0	15.139025	173.38972	15.140759	357.84141	0.00050166526
16250	-1.2661165	0	15.504863	200.47653	14.520398	352.86648	9.0485468e-05
16251	-1.5431131	0	15.992106	200.56413	15.091792	347.16362	9.5557602e-05
16252	-1.6369636	0	17.61672	261.16863	14.864527	324.81323	0
16253	-1.8859279	0	17.944861	243.05804	15.118722	329.90943	8.1554037e-05
16254	-1.6581279	0	17.231497	209.45051	16.031639	340.21612	0.0001515473
16255	-1.638599	0	18.016584	252.95255	14.944663	324.83728	5.733006e-05
16256	-1.3311283	0	19.173385	256.74455	16.494068	328.6198	0.00013708993
16257	-1.6234879	0	20.120801	242.41347	16.646574	339.11616	6.2996917e-05
16258	-1.362994	0	20.979148	241.72846	16.945519	341.37586	0.00014907785
16259	-0.22129278	0	18.322392	258.42237	15.482553	319.88279	8.3265388e-05
16260	-0.6738492	0	17.139479	265.65923	13.216308	302.80732	0
16261	-1.1096054	0	17.129117	248.79958	13.193498	347.98106	5.4640229e-05
16262	-1.4018961	0	15.185465	122.36721	11.520463	346.19533	0
16263	-1.366541	0	15.188227	243.7277	10.492685	292.52169	0
16264	-1.3306432	0	15.851512	265.55122	10.890543	286.73451	0
16265	-1.3729358	0	17.563943	261.51991	12.506687	308.51816	0
16266	-1.4637669	0	20.846883	259.85106	13.442637	320.49091	0
16267	-1.2574866	0	21.180257	237.22776	14.177549	326.70782	0
16268	-1.0316402	0	19.152034	261.05056	14.316089	316.41807	0
16269	-1.0362111	0	19.970241	257.89975	15.166025	326.42725	0
16270	-1.152051	0	19.501172	257.55197	15.712561	329.26389	8.9384862e-05
16271	-1.1983809	0	20.385947	253.03456	16.731833	331.00151	0.0001006168
16272	-1.3389947	0	21.189716	256.44654	14.75138	328.59613	0
16273	-1.5289951	0	21.189716	256.75109	10.963709	324.4146	0
16274	-1.5294108	0	21.189716	254.84477	13.193375	333.306	0
