Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-05-27 00:00:00,165.71589,320.09115,9.2571195,91.435698,1.2108869,0.0063490885,0
1979-05-28 00:00:00,169.54735,322.92436,9.7520124,91.102443,0.84739463,0.0041750874,0
1979-05-29 00:00:00,139.76244,326.43612,9.2575362,93.968291,1.4154654,0.0076308419,0
1979-05-30 00:00:00,182.76907,311.53942,9.8700025,89.774577,1.5951903,0.0046729262,0
1979-05-31 00:00:00,143.98553,330.33704,9.4935148,91.145888,1.4731306,0.0064440721,0
1979-06-01 00:00:00,163.78485,316.72026,10.004826,93.030978,0.88583372,0.0041206479,0
1979-06-02 00:00:00,214.88463,293.06335,11.463725,81.530929,1.6166833,0.0047830729,0
1979-06-03 00:00:00,197.11612,286.86402,10.097593,80.988115,0.34598434,0.0076581204,0
1979-06-04 00:00:00,196.28017,298.2663,9.1849281,89.546317,0.909473,0.0085741707,0
1979-06-05 00:00:00,219.99764,291.35851,10.234507,82.268951,2.2519538,0.009961772,0
1979-06-06 00:00:00,134.08579,315.40586,7.2597556,94.696263,0.93446121,0.01671207,0
1979-06-07 00:00:00,174.24125,311.60733,7.8051637,90.357009,1.0127639,0.010424759,0
1979-06-08 00:00:00,188.08964,316.87793,9.5099052,86.84593,1.3133131,0.0070664902,0
1979-06-09 00:00:00,157.7125,309.24312,8.9922939,88.054833,2.0345657,0.0099872034,0
1979-06-10 00:00:00,197.33922,302.22652,9.5191797,85.896551,1.2180257,0.001949451,0
1979-06-11 00:00:00,241.12246,298.4688,12.44673,77.378685,0.37939281,0.0022757686,0
1979-06-12 00:00:00,190.873,317.88636,10.868325,89.29831,0.43142841,0.012826543,0
1979-06-13 00:00:00,166.09346,330.17527,10.603705,90.891036,1.6386491,0.016731473,0
1979-06-14 00:00:00,131.13881,334.6542,9.5270439,92.114838,1.1430807,0.013434973,0
1979-06-15 00:00:00,131.2114,335.54318,9.1292418,93.190184,2.2343989,0.0064858672,0
1979-06-16 00:00:00,146.04801,326.2468,8.9455519,89.719977,1.9277638,0.0030944761,0
1979-06-17 00:00:00,205.38038,312.70183,10.144584,83.796826,1.9138895,0.0016388842,0
1979-06-18 00:00:00,208.90197,309.70799,9.6948104,84.736745,2.5918684,0.0027277151,0
1979-06-19 00:00:00,166.37105,324.57909,9.908778,85.732083,2.5061865,0.0032056723,0
1979-06-20 00:00:00,177.39031,325.31909,10.481263,88.492148,1.7979134,0.0040960477,0
1979-06-21 00:00:00,221.14821,304.00947,11.748288,80.591316,1.4520948,0.0018756169,0
1979-06-22 00:00:00,211.79639,308.21913,13.117344,79.124811,0.67382752,0.0055899504,0
1979-06-23 00:00:00,155.10533,326.49063,11.181778,92.723103,0.10402346,0.0088985824,0
1979-06-24 00:00:00,233.35412,305.73294,11.328354,86.412144,0.49421386,0.0059611613,0
1979-06-25 00:00:00,221.50964,306.28218,12.411894,82.842454,0.4174585,0.0021293598,0
1979-06-26 00:00:00,205.44653,328.27481,11.933266,91.50837,1.4448202,0.0082337143,0
1979-06-27 00:00:00,165.25826,335.46667,11.21342,90.118346,2.3835616,0.0089005219,0
1979-06-28 00:00:00,222.1822,323.57671,12.683276,85.685916,1.9936779,0.00066834411,0
1979-06-29 00:00:00,247.26997,322.87807,15.089509,81.915975,0.80390847,0.00018761626,0
1979-06-30 00:00:00,258.96207,326.12066,16.728088,78.217107,0.48554399,0.00020642323,0
1979-07-01 00:00:00,215.6832,352.00408,15.827578,86.056675,1.237294,0.0078928884,0
1979-07-02 00:00:00,176.67282,357.8667,14.294299,91.578423,2.5715664,0.02397312,0
1979-07-03 00:00:00,176.3592,343.68823,14.375308,86.249452,2.7573989,0.0036221458,0
1979-07-04 00:00:00,196.2042,328.81419,14.068714,82.781307,1.8767139,0.0033723322,0
1979-07-05 00:00:00,189.79808,331.38853,13.116074,89.436912,0.94285887,0.0080423786,0
1979-07-06 00:00:00,223.85467,321.48077,12.526435,86.300324,0.87111441,0.01194238,0
1979-07-07 00:00:00,115.56136,346.09305,9.4017241,94.460333,1.8855752,0.017642721,0
1979-07-08 00:00:00,197.72468,331.4219,12.217155,88.196847,1.5793406,0.0061747882,0
1979-07-09 00:00:00,234.81021,329.74346,14.245946,83.469928,1.6200597,0.0003807067,0
1979-07-10 00:00:00,237.65689,342.1385,16.166971,82.751123,1.6465602,0.00043313111,0
1979-07-11 00:00:00,256.822,347.17303,17.618721,80.648111,1.0936569,0.0016248126,0
1979-07-12 00:00:00,205.96883,359.79416,16.260716,81.145967,2.574104,0.001967007,0
1979-07-13 00:00:00,91.988018,337.33083,12.023973,87.141754,2.5965739,0.0077909362,0
1979-07-14 00:00:00,162.93842,330.69846,12.692401,85.110327,2.4102273,0.00099132853,0
1979-07-15 00:00:00,168.12333,354.90395,14.266693,88.039959,1.8431511,0.0025716425,0
1979-07-16 00:00:00,178.94831,347.05896,15.023583,83.385491,1.8096771,0.0048236758,0
1979-07-17 00:00:00,192.66524,329.89892,14.123432,84.417432,1.6246237,0.0057817227,0
1979-07-18 00:00:00,177.3142,329.44764,13.957634,87.062127,1.555977,0.0030369302,0
1979-07-19 00:00:00,155.59784,354.49343,14.190865,91.289603,1.5427764,0.0027337014,0
1979-07-20 00:00:00,189.4748,355.88972,15.34831,87.1391,2.111771,0.0013095189,0
1979-07-21 00:00:00,161.49391,358.03946,15.334099,87.372038,2.2680935,0.0028558795,0
1979-07-22 00:00:00,157.27742,351.39884,14.912559,88.758021,1.926977,0.0029362038,0
1979-07-23 00:00:00,230.78388,339.98129,16.806166,82.155418,0.70181911,0.0017688118,0
1979-07-24 00:00:00,239.1032,337.24478,16.899883,81.414077,1.2216505,0.0030577606,0
1979-07-25 00:00:00,205.63503,346.5627,16.737317,83.998337,1.6807817,0.0024647031,0
1979-07-26 00:00:00,208.27893,352.98216,15.859403,84.92908,1.9182073,0.010373829,0
1979-07-27 00:00:00,155.28141,353.70796,13.742379,84.285873,2.3823902,0.0060007482,0
1979-07-28 00:00:00,151.77167,351.65468,14.193067,86.644684,2.1096941,0.0029159947,0
1979-07-29 00:00:00,215.23887,346.43851,16.070973,83.5608,1.5475027,0.0010101607,0
1979-07-30 00:00:00,218.78315,351.94906,16.056875,83.391988,2.209625,0.0050354136,0
1979-07-31 00:00:00,86.603956,342.63642,11.465709,85.696779,3.1722214,0.0072023873,0
1979-08-01 00:00:00,117.37965,344.3702,12.128274,86.778677,2.7694006,0.0014511924,0
