date,period,variable,model,mean,median,sd,q25,q75,q05,q95
2069,rcp26,StratStart,Ensemble_Mean,-10.7745098039216,-11.3055555555556,5.79492050178468,-14.4166666666667,-6.52777777777777,-18.2166666666667,-2.86111111111111
2069,rcp26,StratStart,FLake,-11.5343137254902,-8.97222222222223,6.78467978358561,-14.0277777777778,-6.38888888888889,-22.2166666666667,-5.7388888888889
2069,rcp26,StratStart,GLM,-4.72222222222222,-7.05555555555556,5.24649905316057,-8.83333333333333,0.722222222222229,-10.7055555555556,2.48333333333333
2069,rcp26,StratStart,GOTM,-7.26143790849673,-8.75,4.78044235718368,-11.75,-3.41666666666667,-13.3333333333333,-1.30555555555556
2069,rcp26,StratStart,MyLake,-13.9607843137255,-13.7222222222222,8.14759476328151,-19.7222222222222,-8,-26.0722222222222,-2.83888888888889
2069,rcp26,StratStart,Simstrat,-13.5588235294118,-13.8611111111111,5.44817122265693,-16.2222222222222,-11.7222222222222,-19.7888888888889,-6.23333333333334
2069,rcp45,MaxStratDur,Ensemble_Mean,21.6157407407407,22.4166666666667,9.28042529052332,16.0555555555556,24.9236111111111,9.86527777777778,33.7541666666666
2069,rcp45,MaxStratDur,FLake,22.2191358024691,20.8333333333333,9.29038070513869,14.8194444444444,30.7013888888889,8.9125,35.3263888888889
2069,rcp45,MaxStratDur,GLM,15.2885802469136,15.1944444444444,12.2380732733762,6.23611111111111,23.9236111111111,-1.15555555555556,31.0763888888889
2069,rcp45,MaxStratDur,GOTM,15.0833333333333,15.4861111111111,8.48266526639986,10.8263888888889,20.9444444444444,2.58472222222222,27.1027777777778
2069,rcp45,MaxStratDur,MyLake,20.8858024691358,22.0694444444444,7.79714494007218,15.9861111111111,25.3611111111111,8.97083333333334,34.1638888888889
2069,rcp45,MaxStratDur,Simstrat,24.9753086419753,23.9583333333333,9.26820809389203,18.1944444444444,30.375,13.8069444444444,37.3555555555555
2069,rcp45,Schmidt_Stability,Ensemble_Mean,474.897702512701,419.260451978099,160.173310266696,379.255292429301,558.48864116654,260.829545682067,759.799333054808
2069,rcp45,Schmidt_Stability,FLake,504.551443813474,454.583515778096,228.151002924523,337.496951123774,682.296531634825,206.352473491706,837.255800516794
