date,period,variable,model,mean,median,sd,q25,q75,q05,q95
2034,rcp26,MaxIceDur,GLM,17.1176470588235,16,11.4830437653806,11,24,0,34.4
2034,rcp26,MaxIceDur,GOTM,24.2941176470588,20,12.4687845532471,13,36,6.8,39.4
2034,rcp26,MaxIceDur,MyLake,54.2941176470588,70,42.811745914355,1,94,0,97.2
2034,rcp26,MaxIceDur,Simstrat,4.64705882352941,0,19.1603143778703,0,0,0,15.7999999999999
2034,rcp45,HiceMax,Ensemble_Mean,0.0540164675563574,0.0424092147499323,0.0449896789927793,0.0196721686981618,0.0770972512662411,0.00913426905870438,0.132573042660952
2034,rcp45,HiceMax,FLake,0,0,0,0,0,0,0
2034,rcp45,HiceMax,GLM,0.0802616220381525,0.082135159522295,0.043556971653855,0.0718519911170006,0.108663640916348,0,0.138457208126783
2034,rcp45,HiceMax,GOTM,0.0619803534613715,0.0600933134555817,0.0261299517074182,0.0467690378427505,0.0810350123792887,0.032540431059897,0.0961268898099661
2034,rcp45,HiceMax,MyLake,0.119114626561996,0.138851620256901,0.104145561705088,0.00415461814191076,0.194938100874424,0,0.259201274812221
2034,rcp45,HiceMax,Simstrat,0.0640794452693727,0,0.155866835667154,0,0,0,0.360216492414474
2034,rcp45,IceOff,Ensemble_Mean,NA,NA,NA,62,102,32.8,119.8
2034,rcp45,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2034,rcp45,IceOff,GLM,NA,NA,NA,61.5,67.5,50.3,71.3
2034,rcp45,IceOff,GOTM,NA,NA,NA,34,51,32,58
2034,rcp45,IceOff,MyLake,NA,NA,NA,81,103.5,30.9,120.4
2034,rcp45,IceOff,Simstrat,NA,NA,NA,90.5,104.5,86.1,111.3
2034,rcp45,IceOn,Ensemble_Mean,NA,NA,NA,13,34,7.8,45.4
2034,rcp45,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2034,rcp45,IceOn,GLM,NA,NA,NA,29,53,24.4,59.3
2034,rcp45,IceOn,GOTM,NA,NA,NA,13,34,7.8,40.4
2034,rcp45,IceOn,MyLake,NA,NA,NA,15,26.75,11.65,39.7
2034,rcp45,IceOn,Simstrat,NA,NA,NA,25,35,17,35
2034,rcp45,MaxIceDur,Ensemble_Mean,54.9444444444444,69.5,38.5890448065894,12.5,83.25,8.5,106
2034,rcp45,MaxIceDur,FLake,0,0,0,0,0,0,0
2034,rcp45,MaxIceDur,GLM,18.8888888888889,16.5,15.2504151877479,8,32.25,0,43.15
2034,rcp45,MaxIceDur,GOTM,19.5,19,12.6781423764543,8.5,26.5,5.1,42.3
2034,rcp45,MaxIceDur,MyLake,48.7222222222222,64,40.9171408861941,2.25,80,0,96.65
2034,rcp45,MaxIceDur,Simstrat,11.6111111111111,0,28.0737241371376,0,0,0,66.55
2034,rcp85,HiceMax,Ensemble_Mean,0.0441224322334165,0.0355092853307724,0.0277298549717054,0.0211658576503396,0.0628906497731805,0.0128871333878487,0.089295164514333
2034,rcp85,HiceMax,FLake,0.00549711554776877,0,0.0184810452397801,0,0,0,0.0451249899342656
2034,rcp85,HiceMax,GLM,0.0764645426534116,0.0786379538476467,0.040165963392272,0.0688816923648119,0.0988363493233919,0,0.133240010216832
2034,rcp85,HiceMax,GOTM,0.0787435505772009,0.0744080804288387,0.0314911338267831,0.0619745226576924,0.0954645946621895,0.043090789578855,0.130066637694836
2034,rcp85,HiceMax,MyLake,0.0998521832443657,0.092058602720499,0.105038457619141,0,0.178200118243694,0,0.260992244631052
2034,rcp85,HiceMax,Simstrat,0,0,0,0,0,0,0
2034,rcp85,IceOff,Ensemble_Mean,NA,NA,NA,58.5,101.5,43.5,111
2034,rcp85,IceOff,FLake,NA,NA,NA,50,59,49.2,65.4
2034,rcp85,IceOff,GLM,NA,NA,NA,63,70.5,43.5,84.8
2034,rcp85,IceOff,GOTM,NA,NA,NA,40.5,61.5,29.5,78
2034,rcp85,IceOff,MyLake,NA,NA,NA,73,104,39.8,112.6
2034,rcp85,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2034,rcp85,IceOn,Ensemble_Mean,NA,NA,NA,18.5,42.5,8.5,57
2034,rcp85,IceOn,FLake,NA,NA,NA,41,53.5,37,59.5
2034,rcp85,IceOn,GLM,NA,NA,NA,38.5,57,25.6,62.7
2034,rcp85,IceOn,GOTM,NA,NA,NA,17.5,41.5,9,65
2034,rcp85,IceOn,MyLake,NA,NA,NA,19,46.5,13,55
2034,rcp85,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2034,rcp85,MaxIceDur,Ensemble_Mean,48.0625,48,33.3282186936284,18.75,79.25,6.55,92.35
2034,rcp85,MaxIceDur,FLake,0.75,0,2.85114577986895,0,0,0,4.35
2034,rcp85,MaxIceDur,GLM,15.09375,11,13.0664785961339,4.75,22.5,0,37.45
2034,rcp85,MaxIceDur,GOTM,18.625,17.5,9.58409300401856,11,26.25,6.55,35
2034,rcp85,MaxIceDur,MyLake,38.4375,35.5,37.5430398171176,0,77.25,0,87.05
2034,rcp85,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2035,rcp26,HiceMax,Ensemble_Mean,0.0389491782030639,0.0262158058583736,0.027075866834547,0.014132134616375,0.0613473534584045,0.0106874074041843,0.0753222447633743
2035,rcp26,HiceMax,FLake,0.0043521589216064,0,0.0179444109332574,0,0,0,0.0147973403334617
2035,rcp26,HiceMax,GLM,0.0576904139974538,0.067633643746376,0.0478745727894546,0,0.093258410692215,0,0.114714163541794
2035,rcp26,HiceMax,GOTM,0.0710241492180263,0.0671841129660606,0.0243887021315894,0.0521290190517902,0.0869116634130478,0.0404290534555912,0.108191131055355
2035,rcp26,HiceMax,MyLake,0.103251274230013,0.00186535331886262,0.127722489437928,0,0.216592326760292,0,0.315912920236588
2035,rcp26,HiceMax,Simstrat,0,0,0,0,0,0,0
2035,rcp26,IceOff,Ensemble_Mean,71.4117647058823,57,28.0313637367356,49,100,38,110.2
2035,rcp26,IceOff,FLake,NA,NA,NA,64,64,64,64
2035,rcp26,IceOff,GLM,NA,NA,NA,54.5,67.5,46,75
2035,rcp26,IceOff,GOTM,44.5882352941176,44,9.21994321789329,39,53,31.8,57
2035,rcp26,IceOff,MyLake,NA,NA,NA,61.25,102.5,47.8,110.55
2035,rcp26,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2035,rcp26,IceOn,Ensemble_Mean,25.1176470588235,25,16.332032761345,19,39,-1,46.4
2035,rcp26,IceOn,FLake,NA,NA,NA,44,44,44,44
2035,rcp26,IceOn,GLM,NA,NA,NA,31.5,48,19.5,63.5
2035,rcp26,IceOn,GOTM,23.7647058823529,25,15.7897490946053,19,31,-1,46.4
2035,rcp26,IceOn,MyLake,NA,NA,NA,14.75,35.75,7.35,49.55
2035,rcp26,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2035,rcp26,MaxIceDur,Ensemble_Mean,46.2941176470588,26,40.141569329503,12,85,6.8,108.2
2035,rcp26,MaxIceDur,FLake,1.17647058823529,0,4.85071250072666,0,0,0,3.99999999999999
2035,rcp26,MaxIceDur,GLM,12.5294117647059,7,13.9960603700596,0,21,0,41
2035,rcp26,MaxIceDur,GOTM,20.8235294117647,19,11.5229949129862,12,28,6.8,40.8
2035,rcp26,MaxIceDur,MyLake,34.2941176470588,1,41.8744622441327,0,74,0,96.2
2035,rcp26,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2035,rcp45,HiceMax,Ensemble_Mean,0.0590745689968268,0.0499372612684965,0.0354683149567243,0.0405940370634198,0.0652136269025505,0.0158753219246864,0.138044642023742
2035,rcp45,HiceMax,FLake,0.0149884439176983,0,0.0635905820018325,0,0,0,0.0404687985777851
2035,rcp45,HiceMax,GLM,0.0791644327756431,0.0824496448040009,0.0318478372001911,0.0651862751692533,0.0893258322030306,0.047377935051918,0.115554929152131
2035,rcp45,HiceMax,GOTM,0.0847086883667443,0.0845315977931023,0.0220306713322371,0.0715187881141901,0.0999143198132515,0.0506506131961942,0.112041609734297
2035,rcp45,HiceMax,MyLake,0.158885551897887,0.165579713881016,0.0807652940349635,0.124107586219907,0.203142452985048,0.00065854063432198,0.276203067600727
2035,rcp45,HiceMax,Simstrat,0.0218255552980635,0,0.092597988926536,0,0,0,0.0589289993047709
2035,rcp45,IceOff,Ensemble_Mean,93.2777777777778,99,22.0608931490986,81,110.25,53.95,117.6
2035,rcp45,IceOff,FLake,NA,NA,NA,83,83,83,83
2035,rcp45,IceOff,GLM,NA,NA,NA,55,70,51.8,79.6
2035,rcp45,IceOff,GOTM,50.5555555555556,50.5,8.03830697877155,45.75,55.75,39.5,61.6
2035,rcp45,IceOff,MyLake,NA,NA,NA,87,111,67.8,117.8
2035,rcp45,IceOff,Simstrat,NA,NA,NA,79,79,79,79
2035,rcp45,IceOn,Ensemble_Mean,27.4444444444444,26.5,11.5769660874881,18,37.5,12,43.2
2035,rcp45,IceOn,FLake,NA,NA,NA,46,46,46,46
2035,rcp45,IceOn,GLM,NA,NA,NA,37,62,34.4,68
2035,rcp45,IceOn,GOTM,29.4444444444444,28.5,11.126133635419,23.75,38,12.85,43.2
2035,rcp45,IceOn,MyLake,NA,NA,NA,26,39,19.2,50.6
2035,rcp45,IceOn,Simstrat,NA,NA,NA,27,27,27,27
2035,rcp45,MaxIceDur,Ensemble_Mean,65.8333333333333,68,29.2680311442164,61.25,86.5,9.25,100.75
2035,rcp45,MaxIceDur,FLake,2.05555555555556,0,8.72098363463409,0,0,0,5.54999999999995
2035,rcp45,MaxIceDur,GLM,13.6666666666667,12.5,11.7873311852424,3,20.75,1.7,30.7
2035,rcp45,MaxIceDur,GOTM,21.1111111111111,19,8.9171934973556,16,27.25,9.25,37.3
2035,rcp45,MaxIceDur,MyLake,59.6111111111111,65,29.7383469790396,52.25,75.5,0.85,97.45
2035,rcp45,MaxIceDur,Simstrat,2.88888888888889,0,12.2565175405668,0,0,0,7.79999999999993
2035,rcp85,HiceMax,Ensemble_Mean,0.0585888545145281,0.0551354609429836,0.0424370672709019,0.0200891572982073,0.0803954117000103,0.0115255145728588,0.13126848962158
2035,rcp85,HiceMax,FLake,0.0395415001548827,0,0.0912379138448064,0,0,0,0.200494051724672
2035,rcp85,HiceMax,GLM,0.0859962535323575,0.0850703418254852,0.0435499092882983,0.0632218765094876,0.119382141157985,0,0.140723143517971
2035,rcp85,HiceMax,GOTM,0.0818371535278857,0.0804804638028145,0.0273620521112327,0.0618266463279724,0.0962519850581884,0.0454695420339704,0.126851511374116
2035,rcp85,HiceMax,MyLake,0.146564414259046,0.155754402279854,0.127168966479366,0.00298184927669354,0.226128362119198,0,0.372695624828339
2035,rcp85,HiceMax,Simstrat,0.0110090626403689,0,0.0622766627800988,0,0,0,0
2035,rcp85,IceOff,Ensemble_Mean,86.34375,96.5,33.4255160164767,55.75,109.75,33.65,127.45
2035,rcp85,IceOff,FLake,NA,NA,NA,68,83.5,68,86.5
2035,rcp85,IceOff,GLM,NA,NA,NA,58.75,71,49.35,93.6
2035,rcp85,IceOff,GOTM,44.78125,49,11.3414295480574,34.5,53.25,29.55,60.35
2035,rcp85,IceOff,MyLake,NA,NA,NA,87.5,120.25,33,127.75
2035,rcp85,IceOff,Simstrat,NA,NA,NA,93,93,93,93
2035,rcp85,IceOn,Ensemble_Mean,24.78125,25.5,14.3003143998824,14.5,36,4.2,43.45
2035,rcp85,IceOn,FLake,NA,NA,NA,36.25,46,23.25,47
2035,rcp85,IceOn,GLM,NA,NA,NA,33.25,50,19.7,62.65
2035,rcp85,IceOn,GOTM,23.6875,23,12.2617619635847,16,29.5,6,43
2035,rcp85,IceOn,MyLake,NA,NA,NA,12,40,6.5,44.75
2035,rcp85,IceOn,Simstrat,NA,NA,NA,37,37,37,37
2035,rcp85,MaxIceDur,Ensemble_Mean,61.5625,70,39.5057672392436,16.75,86.5,10.65,120.45
2035,rcp85,MaxIceDur,FLake,7.0625,0,16.7523469708652,0,0,0,45.15
2035,rcp85,MaxIceDur,GLM,21.59375,12.5,20.1524182091733,2.75,36.5,0,56.85
2035,rcp85,MaxIceDur,GOTM,21.09375,16,12.3402289281844,11,31,8.55,43.45
2035,rcp85,MaxIceDur,MyLake,54.84375,62.5,43.9068731301207,1,82.25,0,119.45
2035,rcp85,MaxIceDur,Simstrat,1.75,0,9.89949493661167,0,0,0,0
2036,rcp26,HiceMax,Ensemble_Mean,0.0883474328062114,0.0725552260875702,0.0688725244189716,0.029218852519989,0.139281734824181,0.0170663076639175,0.225656675100327
2036,rcp26,HiceMax,FLake,0.0286231759716483,0,0.0809293267457069,0,0,0,0.235544401407242
2036,rcp26,HiceMax,GLM,0.0810317541746532,0.0869813412427902,0.0443902481713383,0.0739303082227707,0.11148925870657,0,0.134625580906868
2036,rcp26,HiceMax,GOTM,0.0992484081755666,0.0902309566736221,0.0414118066394836,0.0696439668536186,0.114880196750164,0.0539934903383255,0.170810651779175
2036,rcp26,HiceMax,MyLake,0.170098241535015,0.185842841863632,0.127941481955761,0.00441667949780822,0.25187474489212,0,0.356070578098297
2036,rcp26,HiceMax,Simstrat,0.148764115922591,0,0.196194974289871,0,0.286249995231628,0,0.472161996364593
2036,rcp26,IceOff,Ensemble_Mean,88.0588235294118,86,27.0219137651169,70,107,43,127.6
2036,rcp26,IceOff,FLake,NA,NA,NA,68.5,69.5,68.1,69.9
2036,rcp26,IceOff,GLM,NA,NA,NA,53.5,62,45.8,80.65
2036,rcp26,IceOff,GOTM,44.2352941176471,42,12.0443420937214,38,44,33.6,68.4
2036,rcp26,IceOff,MyLake,NA,NA,NA,83,107.75,47,130.3
2036,rcp26,IceOff,Simstrat,NA,NA,NA,83.5,101.5,81.6,105.5
2036,rcp26,IceOn,Ensemble_Mean,19.1764705882353,14,16.0438278401604,10,26,-0.2,53.4
2036,rcp26,IceOn,FLake,NA,NA,NA,28,28,28,28
2036,rcp26,IceOn,GLM,NA,NA,NA,25,39.25,19.65,53.35
2036,rcp26,IceOn,GOTM,19.5294117647059,14,17.8644816852422,10,24,-0.2,54.2
2036,rcp26,IceOn,MyLake,NA,NA,NA,9.5,20.75,7.3,39.95
2036,rcp26,IceOn,Simstrat,NA,NA,NA,24.5,27.5,22.6,28
2036,rcp26,MaxIceDur,Ensemble_Mean,68.8823529411765,71,38.4120462110214,31,102,15.4,119.8
2036,rcp26,MaxIceDur,FLake,4.82352941176471,0,13.6209181689307,0,0,0,40.4
2036,rcp26,MaxIceDur,GLM,22.4705882352941,21,17.9969360137317,8,34,0,52.4
2036,rcp26,MaxIceDur,GOTM,24.7058823529412,25,9.99852930361731,17,29,10.6,44.2
2036,rcp26,MaxIceDur,MyLake,60.2352941176471,66,43.8883945533508,3,99,0,116.8
2036,rcp26,MaxIceDur,Simstrat,28.1176470588235,0,35.3639688682937,0,58,0,78.2
2036,rcp45,HiceMax,Ensemble_Mean,0.0374211222450766,0.0281815651804209,0.0279907110883478,0.019458369910717,0.0470062058418989,0.0118889275565743,0.0862452956289052
2036,rcp45,HiceMax,FLake,0,0,0,0,0,0,0
2036,rcp45,HiceMax,GLM,0.0736161008891132,0.0821908451616764,0.0545031271390166,0.0566101083531976,0.0902049150317907,0,0.16309947296977
2036,rcp45,HiceMax,GOTM,0.0702664976318677,0.0697894617915154,0.0249021799285067,0.0485013471916318,0.0839401688426733,0.0395719578489661,0.108718619123101
2036,rcp45,HiceMax,MyLake,0.0879747022279642,0.0534319002181292,0.105528042900087,0,0.149030551314354,0,0.254206497222185
2036,rcp45,HiceMax,Simstrat,0,0,0,0,0,0,0
2036,rcp45,IceOff,Ensemble_Mean,75.5555555555556,74.5,27.9626267852651,55.25,97.5,37,120.5
2036,rcp45,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2036,rcp45,IceOff,GLM,NA,NA,NA,61.25,71.75,50.95,89.9
2036,rcp45,IceOff,GOTM,45.1111111111111,42.5,12.1553129941984,37,52.75,31.1,64.5
2036,rcp45,IceOff,MyLake,NA,NA,NA,65.5,104,42.95,123.5
2036,rcp45,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2036,rcp45,IceOn,Ensemble_Mean,33.6111111111111,32,19.2449806714829,21,49.75,7.4,64.75
2036,rcp45,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2036,rcp45,IceOn,GLM,NA,NA,NA,44,59.75,20.85,66.4
2036,rcp45,IceOn,GOTM,31.1111111111111,28.5,15.8035323262531,21,40.25,9.85,54.65
2036,rcp45,IceOn,MyLake,NA,NA,NA,24.25,51.75,6.2,59.4
2036,rcp45,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2036,rcp45,MaxIceDur,Ensemble_Mean,41.9444444444444,30,34.3279550327721,15.75,55.75,11.85,102.05
2036,rcp45,MaxIceDur,FLake,0,0,0,0,0,0,0
2036,rcp45,MaxIceDur,GLM,14.4444444444444,10,20.1471709361892,1.75,14.5,0,60.55
2036,rcp45,MaxIceDur,GOTM,14,12,7.63890968505785,9,18,5.7,27.05
2036,rcp45,MaxIceDur,MyLake,33.0555555555556,17.5,39.8371275574199,0,53.75,0,101.2
2036,rcp45,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2036,rcp85,HiceMax,Ensemble_Mean,0.0526884831106145,0.0163834927079733,0.0818779451697892,0.0099262423813343,0.0448113678023219,0.00601600034162402,0.257459771651775
2036,rcp85,HiceMax,FLake,0.0394620001316071,0,0.106801335025192,0,0,0,0.315114507079124
2036,rcp85,HiceMax,GLM,0.0590901172254235,0.0602998416870832,0.0649784220395411,0,0.0795067939907312,0,0.204841653257608
2036,rcp85,HiceMax,GOTM,0.0694719259045087,0.0541505068540573,0.0465547448009528,0.038221669383347,0.0846049766987562,0.0275555852800608,0.165128331631422
2036,rcp85,HiceMax,MyLake,0.0801248491770821,0,0.123536769294714,0,0.12006857059896,0,0.334987518191338
2036,rcp85,HiceMax,Simstrat,0.0758553128689528,0,0.205914725335502,0,0,0,0.571729004383087
2036,rcp85,IceOff,Ensemble_Mean,66.28125,67,26.1351751291675,43.5,73.75,31,113.9
2036,rcp85,IceOff,FLake,NA,NA,NA,81.5,88.25,75.5,91.25
2036,rcp85,IceOff,GLM,NA,NA,NA,63,73.5,55.3,95.3
2036,rcp85,IceOff,GOTM,NA,NA,NA,36,51,29.5,68
2036,rcp85,IceOff,MyLake,NA,NA,NA,69.5,103.5,43.2,113.6
2036,rcp85,IceOff,Simstrat,NA,NA,NA,109,111.25,106.6,114.25
2036,rcp85,IceOn,Ensemble_Mean,30.71875,30.5,19.1264626259182,18,45,0,61.35
2036,rcp85,IceOn,FLake,NA,NA,NA,21.75,24.5,21.15,28.1
2036,rcp85,IceOn,GLM,NA,NA,NA,38,60.5,11.9,63.4
2036,rcp85,IceOn,GOTM,NA,NA,NA,17.5,36,0,51
2036,rcp85,IceOn,MyLake,NA,NA,NA,3.5,35.5,0,56.9
2036,rcp85,IceOn,Simstrat,NA,NA,NA,21,22.5,21,23.7
2036,rcp85,MaxIceDur,Ensemble_Mean,35.5625,16,37.1283193367838,7.75,57.25,4,112.35
2036,rcp85,MaxIceDur,FLake,7.5625,0,20.4307445429834,0,0,0,62.45
2036,rcp85,MaxIceDur,GLM,14.8125,4,24.2293310652805,0,17.5,0,78.45
2036,rcp85,MaxIceDur,GOTM,16.8125,12,15.2472895528903,6.75,22.25,3,46.6
2036,rcp85,MaxIceDur,MyLake,27.90625,0,39.515908903271,0,52.25,0,110.45
2036,rcp85,MaxIceDur,Simstrat,11.03125,0,29.6794534935773,0,0,0,86.9
2037,rcp26,HiceMax,Ensemble_Mean,0.0788445946212639,0.0637617260217667,0.0516715684402455,0.047097310423851,0.0872841902077198,0.0219032206386328,0.176389718055725
2037,rcp26,HiceMax,FLake,0.0229674998451682,0,0.0574067537697965,0,0,0,0.116895318031311
2037,rcp26,HiceMax,GLM,0.08615142808241,0.084519162774086,0.0193030479056913,0.0755164921283722,0.0947660356760025,0.0603986628353596,0.11475310921669
2037,rcp26,HiceMax,GOTM,0.0999938052366762,0.100864544510841,0.0305516584297531,0.0810737609863281,0.113745599985123,0.0526834182441235,0.144260662794113
2037,rcp26,HiceMax,MyLake,0.177242326317355,0.227789804339409,0.101535237279261,0.108242966234684,0.239493176341057,0.006155294040218,0.290244001150131
2037,rcp26,HiceMax,Simstrat,0.135421765201232,0,0.236855815087624,0,0.231279999017715,0,0.600816011428833
2037,rcp26,IceOff,Ensemble_Mean,93.4117647058823,105,24.8723210203868,84,113,42,116
2037,rcp26,IceOff,FLake,NA,NA,NA,63,71,63,77.4
2037,rcp26,IceOff,GLM,59.8823529411765,61,7.96776594269981,55,62,52,73
2037,rcp26,IceOff,GOTM,44.8235294117647,43,8.14889021675381,37,53,34.6,54.6
2037,rcp26,IceOff,MyLake,88.8235294117647,101,29.6315610753923,84,107,23.2,115.2
2037,rcp26,IceOff,Simstrat,NA,NA,NA,107,113,104.6,114.6
2037,rcp26,IceOn,Ensemble_Mean,9.64705882352941,11,8.73885845284289,1,15,-1,22
2037,rcp26,IceOn,FLake,NA,NA,NA,36,44.5,35.2,50.5
2037,rcp26,IceOn,GLM,40.9411764705882,40,10.5265770091427,34,43,30.6,59.6
2037,rcp26,IceOn,GOTM,9.64705882352941,11,8.73885845284289,1,15,-1,22
2037,rcp26,IceOn,MyLake,21.1176470588235,21,11.7892024377244,17,25,0.6,44.2
2037,rcp26,IceOn,Simstrat,NA,NA,NA,26,40,26,47.2
2037,rcp26,MaxIceDur,Ensemble_Mean,83.7647058823529,92,28.998985783482,70,104,29.4,114.4
2037,rcp26,MaxIceDur,FLake,4.76470588235294,0,11.9453412036069,0,0,0,30.8
2037,rcp26,MaxIceDur,GLM,18.9411764705882,16,12.064776149163,13,28,1.8,35
2037,rcp26,MaxIceDur,GOTM,35.1764705882353,37,10.8180133002648,25,42,22.6,54.2
2037,rcp26,MaxIceDur,MyLake,67.7058823529412,84,33.8263298073453,56,90,2.6,99.8
2037,rcp26,MaxIceDur,Simstrat,22.5294117647059,0,36.6897765853426,0,58,0,87
2037,rcp45,HiceMax,Ensemble_Mean,0.0380499616058336,0.0419937893748283,0.0240331089817074,0.0203245805576444,0.05483417827636,0.00392332779243589,0.0703172983601689
2037,rcp45,HiceMax,FLake,0,0,0,0,0,0,0
2037,rcp45,HiceMax,GLM,0.0705005236797863,0.0809560380876064,0.0343969367050686,0.0710562393069267,0.0878658108413219,0,0.104560194909573
2037,rcp45,HiceMax,GOTM,0.0572424633428454,0.0583165306597948,0.0247999227825287,0.0424068188294768,0.075116565451026,0.0196166389621794,0.0942596185952425
2037,rcp45,HiceMax,MyLake,0.105319695227081,0.0876176655292511,0.111974357633901,0,0.190426465123892,0,0.290839666128159
2037,rcp45,HiceMax,Simstrat,0,0,0,0,0,0,0
2037,rcp45,IceOff,Ensemble_Mean,NA,NA,NA,52,111,37.2,129.6
2037,rcp45,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2037,rcp45,IceOff,GLM,NA,NA,NA,51.5,71,44.8,90.2
2037,rcp45,IceOff,GOTM,NA,NA,NA,38,49,29.8,67.2
2037,rcp45,IceOff,MyLake,NA,NA,NA,104,120.5,47,135
2037,rcp45,IceOff,Simstrat,NA,NA,NA,NA,NA,NA,NA
2037,rcp45,IceOn,Ensemble_Mean,NA,NA,NA,14,32,9.2,56.2
2037,rcp45,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2037,rcp45,IceOn,GLM,NA,NA,NA,35.5,59,32.1,68.1
2037,rcp45,IceOn,GOTM,NA,NA,NA,20,35,13.6,57.4
2037,rcp45,IceOn,MyLake,NA,NA,NA,12,27.5,8,44
2037,rcp45,IceOn,Simstrat,NA,NA,NA,NA,NA,NA,NA
2037,rcp45,MaxIceDur,Ensemble_Mean,57.0555555555556,53.5,46.3306177790762,12.5,95.75,2.55,121.1
2037,rcp45,MaxIceDur,FLake,0,0,0,0,0,0,0
2037,rcp45,MaxIceDur,GLM,13.6666666666667,12.5,11.365582721015,8.25,18,0,29.3
2037,rcp45,MaxIceDur,GOTM,14.0555555555556,11,9.41508315681137,8,20.25,2.55,32.15
2037,rcp45,MaxIceDur,MyLake,49.4444444444444,44,51.1769964663838,0,91,0,121.1
2037,rcp45,MaxIceDur,Simstrat,0,0,0,0,0,0,0
2037,rcp85,HiceMax,Ensemble_Mean,0.0383205592166632,0.0335205357521772,0.0258973160613911,0.0201155539602041,0.0517974901944399,0.00753657724708319,0.0710073480010033
2037,rcp85,HiceMax,FLake,0,0,0,0,0,0,0
2037,rcp85,HiceMax,GLM,0.0679690740071237,0.0701372846961021,0.033964727716189,0.0644540581852198,0.0917950142174959,0,0.108493793383241
2037,rcp85,HiceMax,GOTM,0.0715526785934344,0.0698617920279503,0.0234875664555342,0.0575524652376771,0.0847088415175676,0.0376828862354159,0.108413147181273
2037,rcp85,HiceMax,MyLake,0.0762288817495573,0.0499942190945148,0.0807707046206116,0.00270643847761676,0.134560741484165,0,0.215817503631115
2037,rcp85,HiceMax,Simstrat,0.0240709381178021,0,0.0948032016687191,0,0,0,0.166194002330303
2037,rcp85,IceOff,Ensemble_Mean,74.34375,75.5,27.1561902584814,52.5,95.25,29.3,108.35
2037,rcp85,IceOff,FLake,NA,NA,NA,NA,NA,NA,NA
2037,rcp85,IceOff,GLM,NA,NA,NA,53,64.5,50,73
2037,rcp85,IceOff,GOTM,45.71875,47,15.3249414565003,27.5,60,26,65.45
2037,rcp85,IceOff,MyLake,NA,NA,NA,44.25,99.75,20,109.25
2037,rcp85,IceOff,Simstrat,NA,NA,NA,106.25,106.75,106.05,106.95
2037,rcp85,IceOn,Ensemble_Mean,28.9375,29.5,15.2102204603225,20,41.25,4.55,45.9
2037,rcp85,IceOn,FLake,NA,NA,NA,NA,NA,NA,NA
2037,rcp85,IceOn,GLM,NA,NA,NA,37,49.5,25.7,57.7
2037,rcp85,IceOn,GOTM,27.65625,28.5,15.7082459853252,13,37.25,4.55,45
2037,rcp85,IceOn,MyLake,NA,NA,NA,24,41.75,9.75,53
2037,rcp85,IceOn,Simstrat,NA,NA,NA,41.25,45.75,39.45,47.55
2037,rcp85,MaxIceDur,Ensemble_Mean,45.40625,39,32.9651422693534,14,78.25,7.1,93.15
2037,rcp85,MaxIceDur,FLake,0,0,0,0,0,0,0
2037,rcp85,MaxIceDur,GLM,13.40625,11,11.2101894174092,6,19,0,35.45
2037,rcp85,MaxIceDur,GOTM,18.0625,17,9.58135790766834,11.75,22.25,6,37.45
2037,rcp85,MaxIceDur,MyLake,32.5,17,34.3304623499494,1,65.25,0,84.25
2037,rcp85,MaxIceDur,Simstrat,3.9375,0,15.5458479053661,0,0,0,26.1
2038,rcp26,HiceMax,Ensemble_Mean,0.0567083307048854,0.0393106214702129,0.0486457191981044,0.0166687250137329,0.0630210310220718,0.012477194070816,0.143535180687904
2038,rcp26,HiceMax,FLake,0.0176320119815714,0,0.0566597989222515,0,0,0,0.103927761316299
2038,rcp26,HiceMax,GLM,0.0708161855445189,0.0769383907318115,0.0458006269501184,0.0685974955558777,0.095271997153759,0,0.133589464426041
2038,rcp26,HiceMax,GOTM,0.0790213317993809,0.0788000226020813,0.01457342963388,0.0714041218161583,0.0897940471768379,0.0592217154800892,0.0994825169444084
2038,rcp26,HiceMax,MyLake,0.0985829601345091,0.102923013269901,0.0896410167279834,0.000278060848359019,0.162115573883057,0,0.255548495054245
2038,rcp26,HiceMax,Simstrat,0.097507646855186,0,0.18125593024214,0,0,0,0.423033994436264
2038,rcp26,IceOff,Ensemble_Mean,84.1176470588235,87,20.5605275739133,67,95,51.6,114.2
2038,rcp26,IceOff,FLake,NA,NA,NA,74.25,80.75,71.65,83.35
2038,rcp26,IceOff,GLM,NA,NA,NA,66,77,51,81.4
