Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-06-03 00:00:00,197.74674,286.86402,10.097593,80.988115,0.35833024,0.0076581204,0
1979-06-04 00:00:00,196.90811,298.2663,9.1849281,89.546317,0.94192611,0.0085741707,0
1979-06-05 00:00:00,220.70146,291.35851,10.234507,82.268951,2.3323112,0.009961772,0
1979-06-06 00:00:00,134.51476,315.40586,7.2597556,94.696263,0.96780599,0.01671207,0
1979-06-07 00:00:00,174.79869,311.60733,7.8051637,90.357009,1.0489028,0.010424759,0
1979-06-08 00:00:00,188.69138,316.87793,9.5099052,86.84593,1.3601766,0.0070664902,0
1979-06-09 00:00:00,158.21706,309.24312,8.9922939,88.054833,2.107166,0.0099872034,0
1979-06-10 00:00:00,197.97055,302.22652,9.5191797,85.896551,1.261489,0.001949451,0
1979-06-11 00:00:00,241.89387,298.4688,12.44673,77.378685,0.39293085,0.0022757686,0
1979-06-12 00:00:00,191.48365,317.88636,10.868325,89.29831,0.44682325,0.012826543,0
1979-06-13 00:00:00,166.62483,330.17527,10.603705,90.891036,1.6971217,0.016731473,0
1979-06-14 00:00:00,131.55835,334.6542,9.5270439,92.114838,1.1838697,0.013434973,0
1979-06-15 00:00:00,131.63118,335.54318,9.1292418,93.190184,2.3141299,0.0064858672,0
1979-06-16 00:00:00,146.51525,326.2468,8.9455519,89.719977,1.996553,0.0030944761,0
1979-06-17 00:00:00,206.03744,312.70183,10.144584,83.796826,1.9821836,0.0016388842,0
1979-06-18 00:00:00,209.5703,309.70799,9.6948104,84.736745,2.6843551,0.0027277151,0
1979-06-19 00:00:00,166.90331,324.57909,9.908778,85.732083,2.5956158,0.0032056723,0
1979-06-20 00:00:00,177.95783,325.31909,10.481263,88.492148,1.8620691,0.0040960477,0
1979-06-21 00:00:00,221.85572,304.00947,11.748288,80.591316,1.5039105,0.0018756169,0
1979-06-22 00:00:00,212.47398,308.21913,13.117344,79.124811,0.69787199,0.0055899504,0
1979-06-23 00:00:00,155.60155,326.49063,11.181778,92.723103,0.10773538,0.0088985824,0
1979-06-24 00:00:00,234.10068,305.73294,11.328354,86.412144,0.51184911,0.0059611613,0
1979-06-25 00:00:00,222.21831,306.28218,12.411894,82.842454,0.43235485,0.0021293598,0
1979-06-26 00:00:00,206.1038,328.27481,11.933266,91.50837,1.4963763,0.0082337143,0
1979-06-27 00:00:00,165.78696,335.46667,11.21342,90.118346,2.4686152,0.0089005219,0
1979-06-28 00:00:00,222.89301,323.57671,12.683276,85.685916,2.0648191,0.00066834411,0
1979-06-29 00:00:00,248.06104,322.87807,15.089509,81.915975,0.83259468,0.00018761626,0
1979-06-30 00:00:00,259.79055,326.12066,16.728088,78.217107,0.50286986,0.00020642323,0
1979-07-01 00:00:00,216.37323,352.00408,15.827578,86.056675,1.2814449,0.0078928884,0
1979-07-02 00:00:00,177.23804,357.8667,14.294299,91.578423,2.6633287,0.02397312,0
1979-07-03 00:00:00,176.92342,343.68823,14.375308,86.249452,2.8557923,0.0036221458,0
1979-07-04 00:00:00,196.8319,328.81419,14.068714,82.781307,1.9436815,0.0033723322,0
1979-07-05 00:00:00,190.40529,331.38853,13.116074,89.436912,0.97650331,0.0080423786,0
1979-07-06 00:00:00,224.57084,321.48077,12.526435,86.300324,0.90219876,0.01194238,0
1979-07-07 00:00:00,115.93107,346.09305,9.4017241,94.460333,1.952859,0.017642721,0
1979-07-08 00:00:00,198.35725,331.4219,12.217155,88.196847,1.6356969,0.0061747882,0
1979-07-09 00:00:00,235.56142,329.74346,14.245946,83.469928,1.6778689,0.0003807067,0
1979-07-10 00:00:00,238.41721,342.1385,16.166971,82.751123,1.7053151,0.00043313111,0
1979-07-11 00:00:00,257.64363,347.17303,17.618721,80.648111,1.1326823,0.0016248126,0
1979-07-12 00:00:00,206.62777,359.79416,16.260716,81.145967,2.6659569,0.001967007,0
1979-07-13 00:00:00,92.28231,337.33083,12.023973,87.141754,2.6892285,0.0077909362,0
1979-07-14 00:00:00,163.4597,330.69846,12.692401,85.110327,2.4962325,0.00099132853,0
1979-07-15 00:00:00,168.66119,354.90395,14.266693,88.039959,1.908921,0.0025716425,0
1979-07-16 00:00:00,179.5208,347.05896,15.023583,83.385491,1.8742526,0.0048236758,0
1979-07-17 00:00:00,193.28163,329.89892,14.123432,84.417432,1.6825959,0.0057817227,0
1979-07-18 00:00:00,177.88147,329.44764,13.957634,87.062127,1.6114996,0.0030369302,0
1979-07-19 00:00:00,156.09564,354.49343,14.190865,91.289603,1.5978279,0.0027337014,0
1979-07-20 00:00:00,190.08097,355.88972,15.34831,87.1391,2.1871262,0.0013095189,0
1979-07-21 00:00:00,162.01056,358.03946,15.334099,87.372038,2.3490268,0.0028558795,0
1979-07-22 00:00:00,157.78059,351.39884,14.912559,88.758021,1.9957382,0.0029362038,0
1979-07-23 00:00:00,231.52221,339.98129,16.806166,82.155418,0.72686242,0.0017688118,0
1979-07-24 00:00:00,239.86815,337.24478,16.899883,81.414077,1.2652432,0.0030577606,0
1979-07-25 00:00:00,206.29291,346.5627,16.737317,83.998337,1.7407578,0.0024647031,0
1979-07-26 00:00:00,208.94526,352.98216,15.859403,84.92908,1.9866555,0.010373829,0
1979-07-27 00:00:00,155.77819,353.70796,13.742379,84.285873,2.467402,0.0060007482,0
1979-07-28 00:00:00,152.25722,351.65468,14.193067,86.644684,2.1849753,0.0029159947,0
1979-07-29 00:00:00,215.92747,346.43851,16.070973,83.5608,1.6027229,0.0010101607,0
1979-07-30 00:00:00,219.48309,351.94906,16.056875,83.391988,2.288472,0.0050354136,0
1979-07-31 00:00:00,86.881022,342.63642,11.465709,85.696779,3.2854171,0.0072023873,0
1979-08-01 00:00:00,117.75517,344.3702,12.128274,86.778677,2.8682223,0.0014511924,0
1979-08-02 00:00:00,176.2791,340.74714,13.395556,87.583063,2.8920687,0.0012629213,0
1979-08-03 00:00:00,226.74678,320.4862,14.293145,85.245482,2.2585564,0.00036017016,0
1979-08-04 00:00:00,221.8564,328.57587,14.793325,84.976242,2.0396458,0.0021547912,0
1979-08-05 00:00:00,184.99754,345.5724,13.962596,90.044908,2.0196223,0.010719919,0
1979-08-06 00:00:00,163.43321,350.81322,14.10752,88.303231,2.0280099,0.0032346468,0
1979-08-07 00:00:00,203.48256,333.81434,15.073051,80.790342,2.0386019,0.0027127535,0
1979-08-08 00:00:00,218.96511,315.33741,16.002768,74.175265,1.8775684,0.001998156,0
1979-08-09 00:00:00,213.76708,323.82641,15.863536,73.079048,2.4242487,0.0039992003,0
1979-08-10 00:00:00,232.97527,310.19696,15.69393,72.065188,2.2283032,0.0016508569,0
1979-08-11 00:00:00,222.08592,317.89707,16.536366,78.183477,1.8809227,0.0031558506,0
1979-08-12 00:00:00,203.61929,321.48584,16.995642,76.209012,1.7174328,0.002801163,0
1979-08-13 00:00:00,231.04596,320.6987,18.028635,69.296281,1.183351,0.0029517615,0
1979-08-14 00:00:00,221.83177,319.1131,18.84488,66.864945,1.504102,0.0014652305,0
1979-08-15 00:00:00,211.52818,325.97579,18.664872,67.471074,1.258081,0.0013350174,0
1979-08-16 00:00:00,216.7459,320.60342,18.24392,73.994733,1.432139,0.00016024541,0
