!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1970-06-02 00:00:00	1.2143792	-2.4652956	78019.08	7.075669	89.405329	0.98235705	187.52954	1.9172054e-07
1970-06-03 00:00:00	1.2229003	-2.6156882	78462.198	8.0764187	88.531569	0.96863536	177.51281	1.4762011e-07
1970-06-04 00:00:00	-0.33454801	-1.3183169	78939.658	6.6829734	92.218002	0.75772093	195.41599	1.2759657e-07
1970-06-05 00:00:00	0.48516128	0.035496069	79055.688	7.5838859	88.102763	0.63648616	248.61897	1.128467e-07
1970-06-06 00:00:00	0.29197316	-0.81992805	78988.651	8.1261176	85.955181	0.53584085	272.9066	0
1970-06-07 00:00:00	-0.35816754	1.7390528	78696.049	7.8550621	87.078497	0.81205499	190.42682	9.9806779e-08
1970-06-08 00:00:00	0.94601848	-0.15858292	78438.293	9.01864	86.134519	0.6114581	261.61064	1.0479093e-07
1970-06-09 00:00:00	1.2728433	-1.5413147	78694.464	8.4390443	84.77787	0.44776516	311.42086	0
1970-06-10 00:00:00	0.96261191	1.0637225	78917.535	8.5242577	82.374313	0.39952968	228.00883	4.5427243e-08
1970-06-11 00:00:00	0.89121934	1.3633546	79136.194	10.979474	73.533691	0.24425979	407.76806	0
1970-06-12 00:00:00	-0.37210142	2.1084969	79281.505	11.540126	73.506666	0.71283151	267.87444	0
1970-06-13 00:00:00	-0.82793235	0.29455131	79436.706	11.387607	81.070835	0.58902587	268.08708	1.5477664e-08
1970-06-14 00:00:00	-0.63334176	-0.591958	79457.772	10.092268	85.780338	0.93672118	154.07107	1.8957402e-08
1970-06-15 00:00:00	-1.0080089	-0.82383669	79542.326	12.079066	77.177972	0.92188606	206.11961	3.9767771e-08
1970-06-16 00:00:00	-1.2016508	0.68238879	79496.735	11.665614	86.420417	0.70395508	201.87712	1.3425866e-07
1970-06-17 00:00:00	-1.0173694	-0.43628817	79507.046	10.81342	89.117752	0.68345025	185.63462	1.2880036e-07
1970-06-18 00:00:00	-0.37924439	-0.81292032	79285.197	11.086472	87.20466	0.75532098	202.03391	1.1890928e-07
1970-06-19 00:00:00	0.13438807	-1.7527619	79126.363	10.79604	81.340645	0.6923916	290.14646	1.083764e-07
1970-06-20 00:00:00	-0.91044076	-1.6455824	79208.004	8.6420177	97.397518	0.99861878	123.46657	3.0450593e-07
1970-06-21 00:00:00	-1.1051337	-0.90519661	79167.04	9.634686	96.38632	0.65515062	178.87677	1.0279559e-07
1970-06-22 00:00:00	-0.90853544	-0.054689771	79192.648	11.627232	85.662212	0.34548285	359.01109	0
1970-06-23 00:00:00	-0.85987565	-0.18255871	79123.363	12.272553	86.814949	0.46798628	344.97063	3.6073914e-08
1970-06-24 00:00:00	-0.99270988	-0.34516702	79064.718	12.77486	81.01007	0.37637502	350.65941	2.8793598e-08
1970-06-25 00:00:00	-0.84438732	2.4048941	78792.656	12.412221	84.875537	0.41735531	262.26549	6.0979226e-08
1970-06-26 00:00:00	-0.20811107	-0.51469698	78726.224	10.475166	87.039866	0.54073283	279.5114	6.4539933e-08
1970-06-27 00:00:00	0.96406296	0.22901876	78785.785	11.628365	76.965707	0.26459357	347.12203	0
1970-06-28 00:00:00	-0.53455064	0.21149927	78869.595	11.869903	74.310308	0.14495469	401.50906	0
1970-06-29 00:00:00	-0.56588532	0.10264662	78765.243	12.236458	80.079535	0.13075828	363.97178	0
1970-06-30 00:00:00	-0.13198571	-0.50904739	78658.609	12.293664	76.903358	0.079599333	393.33951	0
1970-07-01 00:00:00	-0.5858571	-1.3762122	78743.076	11.721888	81.171732	0.33194487	344.53703	1.7374679e-08
1970-07-02 00:00:00	-0.53944434	-1.4819359	78808.755	11.953422	79.243342	0.24912366	378.01642	0
1970-07-03 00:00:00	-0.9539561	-1.2874297	78743.587	12.001714	75.74712	0.39520039	350.6556	0
1970-07-04 00:00:00	-1.4480873	-0.82540774	78556.763	12.437942	80.471902	0.82185657	252.46533	1.1328125e-07
1970-07-05 00:00:00	-0.14157352	-0.24502448	78598.872	12.260796	84.911297	0.31810192	321.86136	1.9368552e-08
1970-07-06 00:00:00	-0.0049217229	0.034765123	78840.651	12.311597	79.203454	0.19674905	363.76253	0
1970-07-07 00:00:00	0.81211128	-0.15170518	78963.365	12.804242	72.238629	0.0059558092	399.02909	0
1970-07-08 00:00:00	0.074340174	-1.1917602	79068.021	12.209107	76.95226	0.0059558092	387.89511	0
1970-07-09 00:00:00	-0.51403898	-1.1171817	79043.21	12.516847	74.38519	0.0059558092	385.873	0
1970-07-10 00:00:00	-0.98717036	-0.89016637	79121.008	13.24439	70.037531	0.23920676	376.10912	0
1970-07-11 00:00:00	-1.2721062	-0.78753354	79142.781	14.484204	74.159714	0.74733041	292.59031	2.5031731e-08
1970-07-12 00:00:00	-1.2921208	-1.027084	79106.229	14.433629	78.365755	0.8211917	277.90968	3.6286924e-08
1970-07-13 00:00:00	-0.90058506	-0.91853644	79050.847	13.078044	87.556423	0.77161716	223.38385	1.13963e-07
1970-07-14 00:00:00	-0.99380372	-1.203385	78948.796	12.824544	78.744782	0.33601317	318.94679	0
1970-07-15 00:00:00	-0.97793463	-0.3215395	78768.45	13.682491	75.182962	0.17616893	364.7862	0
1970-07-16 00:00:00	-0.80803333	0.77441054	78681.128	13.365565	84.612894	0.45074693	242.62102	5.3161052e-08
1970-07-17 00:00:00	0.43531942	-0.7058276	78973.709	14.532943	77.543621	0.13092105	373.15108	0
1970-07-18 00:00:00	-0.5431353	-0.95768764	79165.396	15.128593	72.104876	0.1728711	372.92841	0
1970-07-19 00:00:00	-0.8619449	-0.89480519	79123.497	15.83211	66.812055	0.46479124	347.33522	0
1970-07-20 00:00:00	-1.176105	-0.13779919	79092.288	17.446288	63.793791	0.60614394	338.13275	0
1970-07-21 00:00:00	-1.1348735	0.36410866	79087.713	17.588437	67.821503	0.54887966	325.00096	1.1581846e-08
1970-07-22 00:00:00	-1.3871085	-0.039104249	79111.538	16.886475	74.683085	0.56373388	312.6837	4.781062e-08
1970-07-23 00:00:00	-1.5462666	0.96311116	79181.077	17.042134	71.730051	0.52797376	320.92313	2.0285151e-08
1970-07-24 00:00:00	-1.3895872	2.4296	79003.694	16.789384	69.600992	0.56151708	316.62907	1.6995858e-08
1970-07-25 00:00:00	-0.80656174	-0.6618881	78896.384	15.628247	79.490284	0.35626695	310.20204	2.7806092e-08
1970-07-26 00:00:00	-0.93723768	0.80803751	78900.12	15.839113	75.210153	0.49670318	309.54217	3.6483849e-08
1970-07-27 00:00:00	-0.81272949	1.8951461	78732.137	16.336066	71.870526	0.24008198	352.24091	0
1970-07-28 00:00:00	-0.3156031	0.010305682	78807.656	15.085589	76.947328	0.2838003	324.20853	2.0937954e-08
1970-07-29 00:00:00	0.22994712	0.066355223	79056.619	15.170221	77.33813	0.83941217	194.63487	6.4223845e-08
1970-07-30 00:00:00	0.98741842	1.4227858	78938.268	15.848688	71.082823	0.78391531	208.3628	3.0586271e-08
1970-07-31 00:00:00	0.32268861	-0.6792522	78603.916	14.733778	74.381047	0.68669409	293.73256	0
1970-08-01 00:00:00	0.119363	0.20334449	78448.609	14.191366	73.395348	0.37469785	293.06036	0
1970-08-02 00:00:00	-0.17070427	0.29435701	78646.401	14.649009	70.925736	0.26285194	347.1483	0
1970-08-03 00:00:00	0.87505767	1.1490055	78900.417	15.291659	66.408958	0.0059558092	358.74434	0
1970-08-04 00:00:00	-0.29421648	0.021833305	79231.694	15.189258	69.420874	0.0059558092	358.55699	0
1970-08-05 00:00:00	-0.80838168	-0.24993403	79267.11	16.315536	76.956233	0.16453677	347.30198	0
1970-08-06 00:00:00	-1.0111058	-1.2891422	79255.861	15.665653	78.244458	0.49940905	308.50394	3.9378332e-08
1970-08-07 00:00:00	-0.99394497	-1.5682459	79295.11	15.255137	71.453935	0.38025832	336.35741	0
1970-08-08 00:00:00	-0.84440652	-1.2878653	79250.138	13.937054	70.483718	0.038742239	352.45837	0
1970-08-09 00:00:00	-0.92107505	-0.67272926	79048.728	14.201075	70.758138	0.25922037	341.47039	0
1970-08-10 00:00:00	-1.2378318	0.36042636	78852.741	15.3606	69.310953	0.3073138	330.83109	0
1970-08-11 00:00:00	-1.3468121	1.6048059	78887.521	16.033592	69.317357	0.28127581	323.49087	0
1970-08-12 00:00:00	-1.3693737	2.3980936	79025.693	16.220732	72.331916	0.65181546	243.37347	5.4913592e-08
1970-08-13 00:00:00	-1.4956471	2.4686804	79110.06	16.315511	72.363627	0.65718827	255.1186	3.6251999e-08
1970-08-14 00:00:00	-1.4586872	2.1372312	79186.45	16.02666	60.117084	0.78886199	195.40788	0
1970-08-15 00:00:00	-1.2538027	2.4730717	79345.209	15.859066	57.424778	0.17349987	348.87255	0
1970-08-16 00:00:00	-1.2576016	2.0834624	79545.586	15.760305	65.079366	0.43660646	332.6875	2.1103231e-08
1970-08-17 00:00:00	-1.2054436	1.8567956	79567.798	15.718435	66.100569	0.72656227	323.63659	0
