wind_speed,turb_param.k_min,g2.constant_value,g1.constant_value,A.constant_value,qual
0.983303688165025,3.162458788027e-06,3.32629105400006,0.798799223242683,0.80513445485252,570.673423026976
0.926145187589377,3.16721375120787e-06,2.70447724643603,0.683940325888629,0.879832385995267,636.251905872278
1.00688581503821,3.12203910498527e-06,2.20799556864364,0.786409089822953,0.856996418534152,634.005908549033
0.987474569691696,3.31959192672539e-06,2.19755105525698,0.745592323912717,0.852632700504651,630.211694127241
1.08542784995234,3.68328626575455e-06,2.52972087589192,0.787019852015655,0.753639933641714,594.470354629458
1.1186604146186,3.09678014440817e-06,3.25321638928478,0.799042214439993,0.77303658553799,574.0854538254
0.984236352713816,3.39283580552155e-06,2.85215149208794,0.772395404567889,0.766879014298986,571.745535633306
0.998837928157034,3.0707936038786e-06,3.1469172738093,0.728432569282467,0.744609340854413,559.066466929223
0.846189283880426,2.82638212150089e-06,2.88945951843889,0.799136563447059,0.835772172556668,594.487864387354
0.897799064941871,2.79013934370502e-06,2.86279122507976,0.720292263873979,0.725010448882301,559.0632365997
0.881647321134241,2.94429711732519e-06,2.70203411753035,0.697464204009414,0.742693249872882,570.473318456641
0.964253995673782,2.56905980063421e-06,2.62817528341917,0.602237995071971,0.750047989911686,628.657131761878
0.896166785941106,2.66771614769292e-06,2.27035684239749,0.725246471278549,0.851621104614188,662.983380840659
0.970232551151086,3.20978638858825e-06,3.02209748784392,0.753805889859869,0.707557820448047,541.517366901439
0.929366291249462,3.09628908958175e-06,2.81024576396711,0.631486705809316,0.738092960241852,573.076264219667
0.907281810225339,3.18601677826426e-06,2.57984296416928,0.733135435257674,0.725371211372732,562.532564241346
0.930972268995514,2.9460958994147e-06,2.79931117081613,0.679073450855805,0.744241404378618,574.839647647339
0.991179012547245,2.88024694870966e-06,2.81973420174783,0.75921067608676,0.848822878594707,626.79065516505
1.11180318491127,3.29700948292006e-06,2.66949011211353,0.684398832385677,0.889234824072089,660.417652866816
0.926346118522596,3.97414172914991e-06,2.63388158572736,0.763020471722139,0.724257305065725,585.592001583657
1.03968425455295,3.82315699107718e-06,2.98078584855665,0.704418660775638,0.795216546369705,606.165896293284
1.09895726432279,3.10166402075425e-06,3.41487015832621,0.743998121057515,0.70744144404376,541.568034569893
1.00912234431896,3.05921221668792e-06,3.33858461347658,0.716881654665933,0.79989965714248,584.269830804503
1.10981506109955,2.12685797426445e-06,3.4414927355935,0.790642451239233,0.745748281281087,617.673983108125
1.00058238322414,2.21048925562809e-06,2.98728429312477,0.761034052511647,0.878369571106496,727.105747831993
1.05806996520326,2.61380017369358e-06,3.10339869405853,0.740890183864468,0.719853911732074,570.686685108814
1.16135940335256,2.52339035439683e-06,3.39877944528758,0.748993281448377,0.901831429578294,711.384181457625
1.05948260383303,3.32265200940484e-06,2.59411837750276,0.735628262334935,0.755093633542275,589.693272341657
0.93139069681947,2.69017659574847e-06,2.97816846705632,0.729801563026247,0.854185894490287,638.183662772238
1.12814772334796,3.00889308869613e-06,3.41086270737528,0.796271458716264,0.715239829806741,543.361602425327
1.11902427108531,3.30429314758324e-06,2.8932506192917,0.709302119773136,0.849839291014759,631.859790043055
1.13120603646533,3.69833108123192e-06,3.29928451761499,0.725124594879957,0.702144420201073,566.861620717324
1.11100820042724,2.8003648186711e-06,3.47520315235589,0.64620436963813,0.7638388350723,589.975248367012
0.973391727015396,3.61818735921012e-06,3.32369553576302,0.796148736307155,0.739706528356938,552.748712845912
1.03130280052111,3.12667249277057e-06,2.6930484343583,0.748808519594657,0.796260098859129,600.447034084785
1.01871265578402,3.25682679171404e-06,3.02365633465708,0.756625662864164,0.724144427904116,553.524423625099
1.06078636963606,4.19763120783973e-06,2.94650092173725,0.732464188166844,0.701379824664795,603.040072623146
1.0849805084674,2.88110210189056e-06,2.96224343224714,0.721424967311561,0.709324885434573,565.433114705532
1.03292676128394,3.27585354214556e-06,3.31873747437929,0.773077002340698,0.703947127535063,535.420505594215
1.17098632219838,2.82133895171716e-06,3.26234528495947,0.74438588907215,0.834176406406211,635.081725086803
0.861135775666186,3.16129597955987e-06,2.87958975019894,0.74194748793639,0.723887024104348,542.863318834092
1.03641527177793,3.57627925242375e-06,3.40970972299403,0.755905335681506,0.741984599367622,559.632343273586
0.91740048911777,4.41106331533547e-06,3.39032861614038,0.715867972961232,0.824741368725372,635.25483097886
1.08381845370249,3.17882878899077e-06,2.88352663897251,0.769117451749628,0.79738849479108,596.253190566987
1.03591793673944,2.71156290257081e-06,3.306113605373,0.784457825106667,0.741457520776601,558.811486374834
0.880730901420309,2.83739693110696e-06,3.17708488340593,0.798707756542514,0.986177397344492,687.065575590477
0.979981904786602,2.8439889535743e-06,2.96066422104504,0.712002779091699,0.794543172126281,600.194759119275
1.03810383925856,2.51627872501474e-06,3.29642861862452,0.789142090013475,0.762813489340555,584.619172442664
1.02406499008665,3.01519326093148e-06,3.25003250506472,0.796584159450907,0.85918431338639,610.442257499816
1.03458043602515,3.02325383270736e-06,3.22196946361903,0.754372977794595,0.807731876292041,590.622014827577
1.01342707303203,3.94813796538246e-06,3.22454895346053,0.734221831054187,0.76412033807902,592.070091004878
1.05697461646819,3.25374622191239e-06,3.30957091593679,0.662661842558518,0.742088241525126,566.058912446179
0.860481603777703,2.81778399328777e-06,2.60960265760898,0.764881452883409,0.734771125731719,565.300379792561
1.08808367208729,3.33745486996718e-06,3.01090575817989,0.734976076877278,0.714238083952259,561.370078835265
1.01587427319044,3.0037368579786e-06,3.04450664367878,0.771300981451455,0.705552102039394,543.117189734198
1.0593140019891,3.10123935947707e-06,3.16009997078038,0.646456983059486,0.705253227012986,555.650179001836
0.939129734223668,3.09952199061775e-06,3.43624076470328,0.781250383254127,0.705580011844161,518.536074719633
0.962154141716828,2.93186012106852e-06,3.43612203090925,0.756396431154769,0.712597904079107,526.82580210249
0.842708776195869,2.79389531839714e-06,3.20799896212638,0.73566214843368,0.829549693195882,593.730365612234
0.965775121331142,2.73644584464647e-06,3.24909043240361,0.779010852232271,0.784657396049868,576.597926840157
1.10859578327767,2.92356245042612e-06,3.44687666913549,0.666492727898111,0.865292336461613,650.443925143054
1.09397810606289,2.88929274679243e-06,3.3775550738202,0.774604787127421,0.73113212311205,552.274794894532
0.873908220719165,2.86796722860751e-06,3.40157358027411,0.730513375425838,0.757172660617569,545.467003709468
0.97371074595811,3.36310821941521e-06,2.69147907339698,0.790912334041406,0.755802737798215,569.653153585228
0.939517512783061,3.21432943948053e-06,3.38744613450823,0.788300036639764,0.754149724794679,541.728316926919
0.941623276501835,3.55398246032064e-06,3.39430710611761,0.651968081144436,0.846359215902524,607.189206498616
0.884789036202327,2.41930379928612e-06,3.36944496511014,0.783350230470615,0.799094504204463,595.738156127811
0.908386433695451,2.62714455509827e-06,3.44685112479425,0.796349330245385,0.840126065894781,602.832159480282
0.98202097357193,3.41204510141599e-06,3.12914967820697,0.793303323151276,0.78705132626275,568.965739960689
0.944042740415473,3.08600830306758e-06,2.63454596125074,0.790287389389023,0.725700776220643,558.673843632509
0.858044323111527,2.59540975105023e-06,3.04240673699576,0.684295219446028,0.731433912260226,564.084506128974
1.04723882563569,3.21862593879193e-06,3.39394000326953,0.685686374698462,0.759503888116432,568.153594685778
0.833987952567078,3.10523231254587e-06,3.17044245290735,0.796504589688452,0.776826484469034,545.684623845597
1.03464718604446,2.91620485283449e-06,3.48346582305777,0.782431012744604,0.782559502808439,567.687227758647
1.10840079099762,2.91326480722381e-06,2.97686079492536,0.763410681910024,0.838028258602209,628.368954730881
0.955469703232195,2.19988591393946e-06,3.24792179471628,0.778235157761524,0.754661885674309,606.510676106745
0.927678710243796,3.61364079012186e-06,3.04518326351624,0.754354421387437,0.848754198612685,599.809672406856
0.937710409486684,3.31946455314454e-06,3.33302928346912,0.648121764775033,0.717519803842706,543.447404390969
0.889417925872723,3.03612348912847e-06,3.4492828779688,0.683396159682695,0.81739055797885,582.720629173586
0.932481298516741,2.85328510834577e-06,3.10854581264646,0.799721466230278,0.791963873299742,572.573756763397
0.945602397944857,2.8296891914888e-06,3.21865398639182,0.71995688123867,0.872644110490783,635.28586977116
0.827379933231026,2.49345409592037e-06,3.16042608213407,0.77893891424253,0.763711358802667,567.268976738636
0.90333929521124,3.43742279459676e-06,3.13099676891587,0.79389714537205,0.7111983771763,533.830726632896
1.0168143747546,3.51707057059164e-06,2.99522998815707,0.752930709668756,0.903865633491826,634.897233310536
1.09697728394906,2.89180035822354e-06,3.27618804389436,0.712470926819816,0.706925342432175,551.59775982524
1.04268473674499,3.3717387913553e-06,3.16641399865746,0.704755314244073,0.731526282032538,561.426617806358
0.905030869760901,2.9737342237986e-06,3.4276338563965,0.777825765172213,0.714612608960827,519.065221376842
0.880799906492504,2.83358208139269e-06,3.42090356533445,0.779191248922948,0.765767463164874,544.78713048911
0.811316631119702,2.79565420594841e-06,3.46304317359819,0.752860013686962,0.753205567445165,533.025927268232
0.880330715529435,3.06690484989262e-06,3.4143989050056,0.778334430250086,0.764667240485847,540.183546085467
0.826319628349043,3.26254844311822e-06,3.49334232659305,0.706407120738161,0.885482878209229,604.565961092002
0.953978269213357,3.25256654658091e-06,3.46508077039876,0.704750421529303,0.817669130892678,582.8021262658
0.905144417857718,2.6299605049833e-06,3.40594697963631,0.740299961092518,0.736027776040118,545.152957628107
0.888701576088716,3.10149583108997e-06,3.14360644320366,0.771341099792975,0.791107342668755,562.697226709953
1.02203308417438,2.35295197272801e-06,3.40913026886952,0.682007672494687,0.733894973407743,588.897388329049
0.987216569291566,2.60832957007438e-06,3.49494390439638,0.789416253711822,0.808556528751873,592.794539355861
0.873298018415831,2.75439327017643e-06,2.7190510739072,0.736323482928486,0.726372000889466,564.21749210429
0.893633703788551,4.01033613537387e-06,3.44805970935046,0.792423881726253,0.75929041284258,576.554296152286
0.955459608789028,2.44989315832779e-06,2.84079486706311,0.777798047521887,0.811846165356423,636.067565564649
0.98628069791823,3.97526854630096e-06,2.99208118448334,0.749645191977144,0.80152094654879,605.337586661602
0.817894878417588,3.07462538317389e-06,3.40854738894148,0.795127932113805,0.859794529796092,580.091115757562
0.820144946749989,3.40395043523395e-06,3.19996152436473,0.776138771204169,0.806555029687301,560.422285796308
0.865952675911843,2.92479471292933e-06,3.02706431571533,0.6598029772377,0.778381955667549,578.2718415341
0.94961143138234,3.01365825015786e-06,3.04072199315545,0.739041893449938,0.86515353612033,620.093565083403
0.971584267842068,3.008897716242e-06,3.43022912738976,0.785098561265311,0.769121842592193,551.945220063414
1.06031575097092,3.02254119934117e-06,3.42112032228171,0.761668039788545,0.784974443986798,574.211679229195
1.05974341067896,2.92958193741797e-06,3.28519316486265,0.77616219264538,0.731382288324013,551.205287072956
0.824139569843202,3.38239914980912e-06,3.1786827576531,0.770480064780667,0.795008933372936,557.001184328349
0.864705952183006,2.85221499777084e-06,3.29243573435077,0.71371611217486,0.727218615266369,534.90946356535
0.837457341757609,2.78622950522315e-06,3.35752114531685,0.799047618546354,0.753318333756169,533.904260418555
0.968123552596562,2.72451022250876e-06,3.49721229584742,0.769906741181215,0.743552894487248,545.235274782407
1.05433773121396,2.68270659668806e-06,2.87367909670746,0.719049760842915,0.924045314768737,710.516694760841
1.09038911316768,2.66825300016158e-06,3.02079615600819,0.69304132644465,0.748091220673624,599.101055638817
0.86823021949771,2.83476588771737e-06,3.45142607352776,0.72431080716849,0.813168236254421,578.691568935925
1.0922206761788,3.04628050973834e-06,3.27085214360143,0.747850550624732,0.76004030604542,571.340241724421
1.0145152002568,2.17143157676081e-06,3.45153808552155,0.716283417881217,0.75012943035124,613.837956617798
1.0277504105642,3.3970664884828e-06,3.33118519518181,0.693339829055404,0.717218314247736,550.636009160492
0.871754192530511,2.70447912875958e-06,2.79488994154875,0.674814201210118,0.709789331636725,562.181566583222
0.860928875988601,3.63588755668245e-06,3.07653680546847,0.785575580342818,0.81016188650756,573.586651803321
1.12501887292001,3.58671616718699e-06,3.19273050593839,0.792415320436706,0.710627988656426,560.590363991187
1.00216750422393,3.161792753745e-06,3.45353620964732,0.720287624101954,0.945844294594852,666.523557793434
0.87342558671919,2.9691855664356e-06,3.09635586594915,0.742607486170604,0.733121564029112,540.920665850099
0.852147156381728,3.0250537561539e-06,3.03246874185184,0.709641210584181,0.715295200880904,536.057414883546
1.04583069756639,2.95938209983078e-06,3.04147635830121,0.757845516193668,0.767827983816431,578.788667603628
0.866341816823749,3.03672854345401e-06,3.1845188165942,0.762587486904098,0.755037057090743,543.684534906347
0.973352028864649,2.43309323223743e-06,3.43491880871801,0.773228969788642,0.8266497675554,626.645982298412
0.875676799270954,3.16440276148931e-06,3.42228572336836,0.778296911220846,0.725496268193647,522.240965215239
0.976175153115805,3.06714660237842e-06,3.42695959346112,0.705984892152933,0.704188943011306,529.597032416018
0.982017337303274,2.57052273218271e-06,2.77134349607096,0.651025050475849,0.851684379023001,681.848640420711
0.857593662790172,2.51750039437429e-06,3.42467621000732,0.744970659268209,0.79067058392081,581.07486791256
0.892215507924509,3.05372244006565e-06,3.45854906190119,0.793615043048881,0.808787677765493,560.759354170525
1.03693133867053,3.0785169231024e-06,3.32757856546202,0.759524164303139,0.739560249933395,550.843557000346
1.01108973844264,3.81704751043543e-06,3.38960449528037,0.73325284382539,0.748649169081423,575.895928086485
0.918596415831758,2.42633202132377e-06,3.20852222594511,0.750823182646745,0.701496097006644,548.369548343074
1.08349445805813,2.63381380488393e-06,3.13970285393495,0.758443862647191,0.905085541368495,691.063240286825
0.972173409044626,3.18856790260931e-06,3.06336814206146,0.799583007151677,0.80706053331949,577.068221490937
0.970348224078761,3.18206283486363e-06,3.17807523827104,0.694891029137357,0.747986094057279,559.670975919097
1.16250650046159,3.31469202022264e-06,3.05064164815946,0.653675276912706,0.73042471334814,583.367666313667
0.863597963723595,3.55525806696273e-06,3.00473616432477,0.784678066154352,0.826821990714927,578.959589793224
1.15192912768805,3.17000040463547e-06,3.41469353213284,0.726419617849583,0.816925251509386,605.332083202324
0.9154981275577,3.37069730750372e-06,3.14534720523203,0.765334882194526,0.721591328396307,538.591719163357
0.895036273013253,2.68153677043395e-06,2.93952017087455,0.78007757463636,0.731394473619967,555.296369560814
0.967673206294696,3.36188022711401e-06,3.06274721191965,0.78962294048825,0.784822329391552,568.120637038388
0.984631363440687,2.60889472404077e-06,3.19360198174653,0.775899628107949,0.836207805757604,624.587380137865
0.850341566012679,3.28471109807469e-06,3.15352214344905,0.788712581014959,0.736607940196616,533.456696683411
0.994557927524907,3.30093567792259e-06,3.49904745240388,0.775415649909865,0.843541087448101,589.645354080507
0.999314325896115,2.97003153960197e-06,2.93563126673437,0.729765155687336,0.700924319241631,549.30221216657
0.820964412149686,2.70626579296074e-06,3.41790332855096,0.750871776113667,0.707213987045053,513.602472454333
0.936439346861557,2.42262031942785e-06,3.32121085626325,0.703427528484978,0.720065976807466,562.683717003448
0.881910831689897,2.85969404121131e-06,3.49743642782487,0.781253064768587,0.725018173102982,519.760884087937
0.888664469565169,2.95695838206479e-06,3.46587852046586,0.699864296989043,0.724201605614337,529.345013312704
0.884931671034891,3.09779589636758e-06,2.81340287661695,0.748934729940441,0.753558159161882,560.184312877202
0.814173872206994,2.64055690283679e-06,2.99318756201852,0.666552730721708,0.907060783575356,679.615014386795
0.851032793248136,2.48534979280697e-06,3.42499021557184,0.750999096150925,0.877138782914203,648.948051449799
0.805998779773324,3.17565864785386e-06,3.04883869872945,0.72060949664821,0.807436645709644,569.988313133629
0.806296769259259,2.06773917133936e-06,3.29991215438293,0.769436127013887,0.714151438165097,571.843325830725
1.01176841084597,2.7403448191542e-06,3.15799076371098,0.798906074760438,0.76335502611286,570.765096384066
0.831688084892678,2.39386963501198e-06,3.00773481306979,0.666237555089629,0.786533663497794,621.264798309805
0.89956541836426,2.14891259567466e-06,2.37310048413895,0.72979048315933,0.731463431740239,664.523218802459
0.906876919603433,2.49247973024349e-06,3.08949077702162,0.787268435843433,0.719572784481046,553.859196134918
