Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      571   571.000       17.4776       13.0555       4.40698      0.479931E-01  0.165534E-02  0.775695E-02  -194.055      -19.6802      -47.4119       219.350       0.00000      -400.466       10.0900      0.522346       5.00000       4.00000      0.888846E-01   0.00000       0.00000       0.00000       0.00000    
      572   572.000       17.4852       13.0736       4.39998      0.277288E-01  0.956384E-03  0.648981E-02  -151.654      -10.2572      -33.5776       207.267       0.00000      -400.508       10.1787      0.523028       5.00000       4.00000      0.873550E-01   0.00000       0.00000       0.00000       0.00000    
      573   573.000       17.5485       13.1135       4.40598      0.725917E-01  0.250343E-02  0.796490E-02  -162.282      -16.3672      -40.4840       139.578       0.00000      -400.857       10.1787      0.523508       5.00000       4.00000      0.886669E-01   0.00000       0.00000       0.00000       0.00000    
      574   574.000       17.4623       13.0971       4.38194      0.609392E-01  0.210193E-02  0.812462E-02  -165.140      -21.7388      -44.9936       134.327       0.00000      -400.382       10.4080      0.524228       5.00000       4.00000      0.834147E-01   0.00000       0.00000       0.00000       0.00000    
      575   575.000       17.3615       13.0749       4.35570      0.566452E-01  0.195420E-02  0.796695E-02  -173.035      -25.4040      -49.2250       161.954       0.00000      -399.827       10.6599      0.524997       5.00000       4.00000      0.776858E-01   0.00000       0.00000       0.00000       0.00000    
      576   576.000       17.3026       13.0669       4.33837      0.381614E-01  0.131668E-02  0.706139E-02  -153.888      -16.1031      -38.7362       178.736       0.00000      -399.502       10.8422      0.525757       5.00000       4.00000      0.738991E-01   0.00000       0.00000       0.00000       0.00000    
      577   577.000       17.3217       13.0847       4.33746      0.370296E-01  0.127759E-02  0.598813E-02  -132.002      -10.8001      -31.6513       184.074       0.00000      -399.608       10.8846      0.526366       5.00000       4.00000      0.737007E-01   0.00000       0.00000       0.00000       0.00000    
      578   578.000       17.3791       13.1220       4.34426      0.558974E-01  0.192834E-02  0.684427E-02  -126.791      -13.1788      -32.2157       137.148       0.00000      -399.924       10.8846      0.526804       5.00000       4.00000      0.751857E-01   0.00000       0.00000       0.00000       0.00000    
      579   579.000       17.3746       13.1294       4.33982      0.612747E-01  0.211386E-02  0.711386E-02  -136.819      -14.4076      -33.8631       143.155       0.00000      -399.899       10.9533      0.527375       5.00000       4.00000      0.742166E-01   0.00000       0.00000       0.00000       0.00000    
      580   580.000       17.3604       13.1339       4.33342      0.595793E-01  0.205543E-02  0.719280E-02  -141.254      -14.5346      -35.1113       147.642       0.00000      -399.820       11.0414      0.527996       5.00000       4.00000      0.728196E-01   0.00000       0.00000       0.00000       0.00000    
      581   581.000       17.3458       13.1384       4.32708      0.450340E-01  0.155368E-02  0.707815E-02  -146.681      -11.3777      -31.5464       164.028       0.00000      -399.740       11.1311      0.528635       5.00000       4.00000      0.714335E-01   0.00000       0.00000       0.00000       0.00000    
      582   582.000       17.3523       13.1509       4.32469      0.366635E-01  0.126488E-02  0.643515E-02  -142.105      -7.75775      -26.3222       184.676       0.00000      -399.776       11.1883      0.529260       5.00000       4.00000      0.709127E-01   0.00000       0.00000       0.00000       0.00000    
      583   583.000       17.4009       13.1814       4.33006      0.366192E-01  0.126323E-02  0.585771E-02  -127.070      -7.04364      -24.0985       177.827       0.00000      -400.043       11.1883      0.529779       5.00000       4.00000      0.720842E-01   0.00000       0.00000       0.00000       0.00000    
      584   584.000       17.4565       13.2178       4.33679      0.618782E-01  0.213434E-02  0.727244E-02  -146.670      -12.8454      -33.8717       155.028       0.00000      -400.350       11.1883      0.530208       5.00000       4.00000      0.735541E-01   0.00000       0.00000       0.00000       0.00000    
      585   585.000       17.4455       13.2237       4.33150      0.714004E-01  0.246284E-02  0.806466E-02  -167.866      -19.9214      -44.0954       149.841       0.00000      -400.289       11.2721      0.530865       5.00000       4.00000      0.724004E-01   0.00000       0.00000       0.00000       0.00000    
      586   586.000       17.3796       13.2107       4.31624      0.611305E-01  0.210887E-02  0.834021E-02  -169.072      -23.0449      -46.8201       134.440       0.00000      -399.926       11.4494      0.531680       5.00000       4.00000      0.690658E-01   0.00000       0.00000       0.00000       0.00000    
      587   587.000       17.2834       13.1858       4.29619      0.489566E-01  0.168922E-02  0.708454E-02  -144.090      -17.1179      -36.9456       158.183       0.00000      -399.397       11.6728      0.532570       5.00000       4.00000      0.646873E-01   0.00000       0.00000       0.00000       0.00000    
      588   588.000       17.2857       13.1959       4.29427      0.653297E-01  0.225415E-02  0.787463E-02  -149.635      -23.5981      -44.7758       127.479       0.00000      -399.410       11.7312      0.533229       5.00000       4.00000      0.642695E-01   0.00000       0.00000       0.00000       0.00000    
      589   589.000       17.2192       13.1799       4.28074      0.356914E-01  0.123166E-02  0.842244E-02  -172.226      -22.3552      -46.7563       136.089       0.00000      -399.043       11.8977      0.534048       5.00000       4.00000      0.613134E-01   0.00000       0.00000       0.00000       0.00000    
      590   590.000       17.1244       13.1539       4.26257      0.355887E-01  0.122835E-02  0.762182E-02  -161.557      -11.7979      -37.2125       162.777       0.00000      -398.523       12.1142      0.535004       5.00000       4.00000      0.573445E-01   0.00000       0.00000       0.00000       0.00000    
      591   591.000       17.1017       13.1547       4.25707      0.715723E-01  0.247043E-02  0.752025E-02  -154.543      -10.8425      -39.6856       155.137       0.00000      -398.398       12.2149      0.535807       5.00000       4.00000      0.561437E-01   0.00000       0.00000       0.00000       0.00000    
      592   592.000       17.0794       13.1551       4.25199      0.183596E-01  0.633737E-03  0.741561E-02  -154.911      -9.50217      -32.4723       160.808       0.00000      -398.275       12.3116      0.536598       5.00000       4.00000      0.550354E-01   0.00000       0.00000       0.00000       0.00000    
      593   593.000       17.0670       13.1593       4.24873      0.465836E-01  0.160802E-02  0.767660E-02  -143.477      -18.7711      -38.8769       127.490       0.00000      -398.207       12.3925      0.537375       5.00000       4.00000      0.543224E-01   0.00000       0.00000       0.00000       0.00000    
      594   594.000       17.0173       13.1478       4.23999      0.591191E-01  0.204093E-02  0.908737E-02  -154.807      -29.4525      -50.1668       63.3936       0.00000      -397.935       12.5247      0.538215       5.00000       4.00000      0.524139E-01   0.00000       0.00000       0.00000       0.00000    
      595   595.000       16.8337       13.0821       4.21077      0.587708E-01  0.202963E-02  0.985379E-02  -176.493      -36.3970      -58.3344       46.1519       0.00000      -396.929       12.8598      0.539411      0.367129       4.21356     -0.827815E-02   0.00000       0.00000       0.00000       0.00000    
      596   596.000       16.5855       12.9884       4.17265      0.258576E-01  0.893417E-03  0.881784E-02  -183.474      -23.3393      -54.7015       132.543       0.00000      -395.571       13.2959      0.540882      0.112975       4.23113     -0.565235       0.00000       0.00000       0.00000       0.00000    
      597   597.000       16.4772       12.9523       4.15685      0.311730E-01  0.107730E-02  0.823541E-02  -152.007      -22.8781      -44.2801       112.392       0.00000      -394.980       13.5257      0.542136      0.384119       4.21190     -0.156498       0.00000       0.00000       0.00000       0.00000    
      598   598.000       16.3934       12.9239       4.14544      0.313172E-01  0.108246E-02  0.839174E-02  -150.601      -23.7304      -43.5017       101.761       0.00000      -394.524       13.7063      0.543264      0.430164       4.20873     -0.160646       0.00000       0.00000       0.00000       0.00000    
      599   599.000       16.2962       12.8890       4.13271      0.252009E-01  0.871219E-03  0.764894E-02  -133.544      -19.4148      -39.3080       109.646       0.00000      -393.994       13.9051      0.544464      0.464203       4.20639     -0.173323       0.00000       0.00000       0.00000       0.00000    
      600   600.000       16.2426       12.8719       4.12647      0.505626E-01  0.174818E-02  0.869553E-02  -174.080      -21.3795      -44.7955       124.339       0.00000      -393.702       14.0337      0.545490      0.518902       4.20266     -0.160343       0.00000       0.00000       0.00000       0.00000    
      601   601.000       16.1439       12.8363       4.11466      0.252540E-01  0.873317E-03  0.915470E-02  -191.748      -30.0707      -53.6378       126.371       0.00000      -393.165       14.2391      0.546839      0.542290       4.20107     -0.174010       0.00000       0.00000       0.00000       0.00000    
      602   602.000       16.0204       12.7895       4.10041      0.601587E-01  0.208087E-02  0.968710E-02  -210.038      -31.7142      -57.2246       121.868       0.00000      -392.495       14.4838      0.548378      0.558957       4.19995     -0.194466       0.00000       0.00000       0.00000       0.00000    
      603   603.000       15.8622       12.7263       4.08284      0.250552E-01  0.866916E-03  0.905528E-02  -198.310      -23.3542      -51.4074       142.729       0.00000      -391.636       14.7813      0.550165      0.569531       4.19923     -0.223161       0.00000       0.00000       0.00000       0.00000    
      604   604.000       15.7580       12.6865       4.07293      0.468770E-02  0.162229E-03  0.841678E-02  -183.040      -20.1776      -46.8420       152.495       0.00000      -391.072       14.9969      0.551799      0.609557       4.19653     -0.221436       0.00000       0.00000       0.00000       0.00000    
      605   605.000       15.6947       12.6647       4.06832      0.359633E-01  0.124475E-02  0.892193E-02  -168.334      -34.4985      -54.4253       102.520       0.00000      -390.729       15.1491      0.553256      0.660379       4.19312     -0.206365       0.00000       0.00000       0.00000       0.00000    
      606   606.000       15.5810       12.6176       4.05880      0.378510E-01  0.131037E-02  0.109986E-01  -239.624      -59.4524      -77.0480       72.6077       0.00000      -390.114       15.3664      0.554931      0.689342       4.19119     -0.209714       0.00000       0.00000       0.00000       0.00000    
      607   607.000       15.3148       12.4978       4.03469      0.701415E-01  0.242950E-02  0.105435E-01  -263.988      -59.2440      -81.5204       146.574       0.00000      -388.678       15.8120      0.557564      0.672043       4.19234     -0.256160       0.00000       0.00000       0.00000       0.00000    
      608   608.000       15.1247       12.4136       4.02092      0.934461E-01  0.323791E-02  0.102490E-01  -261.174      -43.4436      -77.1379       162.994       0.00000      -387.654       16.1567      0.560171      0.696932       4.19068     -0.265988       0.00000       0.00000       0.00000       0.00000    
      609   609.000       14.9660       12.3433       4.01199      0.355059E-01  0.123066E-02  0.906351E-02  -201.367      -25.2148      -53.3794       143.928       0.00000      -386.801       16.4552      0.562780      0.734066       4.18821     -0.262148       0.00000       0.00000       0.00000       0.00000    
      610   610.000       14.8711       12.3022       4.00926      0.365187E-01  0.126600E-02  0.863810E-02  -197.892      -21.6791      -51.0474       159.988       0.00000      -386.292       16.6498      0.564927      0.784480       4.18487     -0.244455       0.00000       0.00000       0.00000       0.00000    
      611   611.000       14.8044       12.2751       4.00939      0.331424E-01  0.114910E-02  0.794854E-02  -176.522      -13.1362      -43.4423       158.092       0.00000      -385.934       16.8040      0.566942      0.837395       4.18139     -0.224294       0.00000       0.00000       0.00000       0.00000    
      612   612.000       14.7664       12.2621       4.01169      0.190128E-01  0.659252E-03  0.736971E-02  -160.351      -9.33884      -36.8806       155.394       0.00000      -385.730       16.9129      0.568692      0.891882       4.17783     -0.203413       0.00000       0.00000       0.00000       0.00000    
      613   613.000       14.7481       12.2586       4.01522      0.162606E-01  0.563842E-03  0.673015E-02  -139.666      -11.0692      -30.4470       144.574       0.00000      -385.632       16.9903      0.570223      0.946041       4.17431     -0.183642       0.00000       0.00000       0.00000       0.00000    
      614   614.000       14.7446       12.2623       4.01931      0.396441E-01  0.137468E-02  0.656509E-02  -121.852      -15.0737      -32.3397       122.510       0.00000      -385.614       17.0416      0.571515      0.998734       4.17092     -0.165758       0.00000       0.00000       0.00000       0.00000    
      615   615.000       14.7368       12.2629       4.02299      0.596670E-01  0.206902E-02  0.797019E-02  -129.774      -20.7853      -35.4745       87.2330       0.00000      -385.572       17.0935      0.572753       1.04725       4.16781     -0.151008       0.00000       0.00000       0.00000       0.00000    
      616   616.000       14.6708       12.2324       4.02445      0.580549E-01  0.201338E-02  0.806764E-02  -139.256      -22.3449      -38.5659       97.2574       0.00000      -385.218       17.2239      0.574591       1.08538       4.16538     -0.141793       0.00000       0.00000       0.00000       0.00000    
      617   617.000       14.6054       12.2024       4.02661      0.223458E-01  0.775062E-03  0.770724E-02  -143.722      -18.4012      -38.0535       117.746       0.00000      -384.868       17.3553      0.576518       1.12429       4.16291     -0.132384       0.00000       0.00000       0.00000       0.00000    
      618   618.000       14.5614       12.1838       4.03015      0.360414E-01  0.125020E-02  0.708123E-02  -122.494      -18.5354      -34.6549       107.525       0.00000      -384.633       17.4596      0.578319       1.16682       4.16023     -0.121738       0.00000       0.00000       0.00000       0.00000    
      619   619.000       14.5334       12.1731       4.03409      0.170304E-01  0.590782E-03  0.897352E-02  -158.269      -21.8590      -36.7634       84.2173       0.00000      -384.483       17.5367      0.579867       1.20955       4.15755     -0.111466       0.00000       0.00000       0.00000       0.00000    
      620   620.000       14.4264       12.1200       4.03681      0.478650E-01  0.166077E-02  0.802300E-02  -164.670      -12.7419      -35.1769       135.732       0.00000      -383.911       17.7233      0.582385       1.24579       4.15529     -0.103858       0.00000       0.00000       0.00000       0.00000    
      621   621.000       14.3782       12.0993       4.04198      0.566893E-01  0.196713E-02  0.780797E-02  -157.404      -8.85427      -34.4044       133.165       0.00000      -383.654       17.8363      0.584472       1.29150       4.15246     -0.934097E-01   0.00000       0.00000       0.00000       0.00000    
      622   622.000       14.3369       12.0820       4.04757      0.744979E-01  0.258531E-02  0.843539E-02  -177.987      -12.4352      -48.9414       137.738       0.00000      -383.434       17.9381      0.586488       1.33827       4.14957     -0.832336E-01   0.00000       0.00000       0.00000       0.00000    
      623   623.000       14.2741       12.0531       4.05378      0.273650E-01  0.949766E-03  0.774402E-02  -160.674      -8.57434      -37.6048       139.814       0.00000      -383.099       18.0710      0.588884       1.38742       4.14656     -0.730250E-01   0.00000       0.00000       0.00000       0.00000    
      624   624.000       14.2376       12.0382       4.06035      0.248007E-01  0.860827E-03  0.768722E-02  -152.058      -11.7416      -31.5211       129.177       0.00000      -382.904       18.1664      0.590955       1.43803       4.14348     -0.631243E-01   0.00000       0.00000       0.00000       0.00000    
      625   625.000       14.1992       12.0218       4.06710      0.715665E-02  0.248424E-03  0.772117E-02  -151.730      -9.36474      -32.3765       127.324       0.00000      -382.700       18.2613      0.593030       1.48959       4.14037     -0.537087E-01   0.00000       0.00000       0.00000       0.00000    
      626   626.000       14.1592       12.0043       4.07423      0.347134E-01  0.120508E-02  0.823792E-02  -157.441      -15.1855      -34.1908       115.589       0.00000      -382.487       18.3574      0.595161       1.54354       4.13713     -0.444959E-01   0.00000       0.00000       0.00000       0.00000    
      627   627.000       14.0974       11.9742       4.08214      0.283020E-01  0.982623E-03  0.838337E-02  -167.016      -17.4253      -36.7800       123.113       0.00000      -382.158       18.4809      0.597630       1.60289       4.13360     -0.350552E-01   0.00000       0.00000       0.00000       0.00000    
      628   628.000       14.0329       11.9427       4.09092      0.234350E-01  0.813747E-03  0.840074E-02  -168.973      -14.2361      -36.9945       124.896       0.00000      -381.814       18.6090      0.600250       1.66898       4.12970     -0.253716E-01   0.00000       0.00000       0.00000       0.00000    
      629   629.000       13.9685       11.9111       4.10040      0.275628E-01  0.957198E-03  0.824383E-02  -164.301      -13.7513      -33.8629       124.365       0.00000      -381.472       18.7366      0.602948       1.74187       4.12544     -0.157010E-01   0.00000       0.00000       0.00000       0.00000    
      630   630.000       13.9100       11.8824       4.11025      0.151850E-01  0.527402E-03  0.774574E-02  -142.757      -13.6909      -31.4236       112.191       0.00000      -381.161       18.8554      0.605614       1.82055       4.12090     -0.638389E-02   0.00000       0.00000       0.00000       0.00000    
      631   631.000       13.8645       11.8605       4.11965      0.341587E-01  0.118650E-02  0.750190E-02  -126.970      -17.3997      -32.9840       97.8648       0.00000      -380.920       18.9530      0.608025       5.00000       4.00000      0.261326E-01   0.00000       0.00000       0.00000       0.00000    
      632   632.000       13.8220       11.8395       4.12889      0.323046E-01  0.112219E-02  0.863796E-02  -165.727      -16.3116      -36.5836       109.102       0.00000      -380.694       19.0426      0.610331       5.00000       4.00000      0.281492E-01   0.00000       0.00000       0.00000       0.00000    
      633   633.000       13.7444       11.7988       4.14116      0.617305E-01  0.214470E-02  0.853027E-02  -166.481      -13.5158      -36.8765       114.450       0.00000      -380.282       19.1816      0.613445       5.00000       4.00000      0.308295E-01   0.00000       0.00000       0.00000       0.00000    
      634   634.000       13.6728       11.7614       4.15398      0.592308E-02  0.205814E-03  0.927736E-02  -182.106      -19.4260      -40.9796       101.308       0.00000      -379.903       19.3129      0.616574       5.00000       4.00000      0.336301E-01   0.00000       0.00000       0.00000       0.00000    
      635   635.000       13.5667       11.7034       4.16969      0.302624E-01  0.105177E-02  0.909134E-02  -177.738      -28.2487      -44.1053       103.678       0.00000      -379.341       19.4860      0.620381       5.00000       4.00000      0.370602E-01   0.00000       0.00000       0.00000       0.00000    
      636   636.000       13.4698       11.6501       4.18597      0.250381E-01  0.870360E-03  0.820875E-02  -133.169      -26.7689      -42.0106       79.1443       0.00000      -378.829       19.6468      0.624183       5.00000       4.00000      0.406162E-01   0.00000       0.00000       0.00000       0.00000    
      637   637.000       13.3994       11.6113       4.20021      0.772325E-01  0.268508E-02  0.802631E-02  -139.680      -21.5821      -40.4654       95.0048       0.00000      -378.457       19.7669      0.627399       5.00000       4.00000      0.437255E-01   0.00000       0.00000       0.00000       0.00000    
      638   638.000       13.3401       11.5792       4.21452      0.506985E-01  0.176279E-02  0.795226E-02  -122.733      -22.6704      -35.6936       73.7406       0.00000      -378.144       19.8755      0.630560       5.00000       4.00000      0.468516E-01   0.00000       0.00000       0.00000       0.00000    
      639   639.000       13.2770       11.5440       4.22913      0.613158E-01  0.213222E-02  0.802205E-02  -116.606      -23.9627      -34.9088       62.2823       0.00000      -377.811       19.9838      0.633740       5.00000       4.00000      0.500429E-01   0.00000       0.00000       0.00000       0.00000    
      640   640.000       13.2084       11.5049       4.24460      0.651705E-01  0.226656E-02  0.875340E-02  -128.512      -28.6529      -40.6376       48.4440       0.00000      -377.449       20.0962      0.637060       5.00000       4.00000      0.534200E-01   0.00000       0.00000       0.00000       0.00000    
      641   641.000       13.1102       11.4474       4.26377      0.971810E-01  0.338050E-02  0.895064E-02  -146.166      -32.3619      -49.6989       63.3720       0.00000      -376.931       20.2431      0.641122       5.00000       4.00000      0.576070E-01   0.00000       0.00000       0.00000       0.00000    
      642   642.000       13.0087       11.3878       4.28485      0.115540      0.401991E-02  0.106955E-01  -219.782      -52.6929      -73.6120       65.8740       0.00000      -376.397       20.3967      0.645528       5.00000       4.00000      0.622116E-01   0.00000       0.00000       0.00000       0.00000    
      643   643.000       12.8244       11.2772       4.31675      0.129533      0.450838E-02  0.113903E-01  -277.096      -61.5999      -89.4950       92.9119       0.00000      -375.428       20.6527      0.652068       5.00000       4.00000      0.691779E-01   0.00000       0.00000       0.00000       0.00000    
      644   644.000       12.6060       11.1449       4.35600      0.117195      0.408067E-02  0.101473E-01  -221.296      -46.1654      -72.9732       98.0463       0.00000      -374.283       20.9548      0.660009       5.00000       4.00000      0.777507E-01   0.00000       0.00000       0.00000       0.00000    
      645   645.000       12.4601       11.0563       4.38970      0.398750E-01  0.138882E-02  0.952063E-02  -198.648      -27.3408      -45.1795       101.230       0.00000      -373.519       21.1693      0.666858       5.00000       4.00000      0.851110E-01   0.00000       0.00000       0.00000       0.00000    
      646   646.000       12.3449       10.9863       4.42108      0.261636E-01  0.911464E-03  0.820992E-02  -149.816      -28.2595      -42.6123       94.7387       0.00000      -372.917       21.3461      0.673257       5.00000       4.00000      0.919632E-01   0.00000       0.00000       0.00000       0.00000    
      647   647.000       12.2786       10.9466       4.44529      0.312824E-01  0.108993E-02  0.858016E-02  -163.793      -23.3035      -40.5286       97.7771       0.00000      -372.570       21.4601      0.678259       5.00000       4.00000      0.972524E-01   0.00000       0.00000       0.00000       0.00000    
      648   648.000       12.2003       10.8992       4.47273      0.368615E-01  0.128451E-02  0.845967E-02  -160.469      -20.7220      -38.9745       97.8264       0.00000      -372.161       21.5890      0.683899       5.00000       4.00000      0.103244       0.00000       0.00000       0.00000       0.00000    
      649   649.000       12.1262       10.8541       4.50033      0.202732E-01  0.706559E-03  0.889423E-02  -176.583      -21.3141      -38.5623       99.5566       0.00000      -371.775       21.7120      0.689587       5.00000       4.00000      0.109272       0.00000       0.00000       0.00000       0.00000    
      650   650.000       12.0365       10.7987       4.53203      0.390889E-01  0.136255E-02  0.904155E-02  -181.360      -23.0356      -37.6085       98.0726       0.00000      -371.308       21.8536      0.696104       5.00000       4.00000      0.116195       0.00000       0.00000       0.00000       0.00000    
      651   651.000       11.9406       10.7388       4.56608      0.524522E-01  0.182871E-02  0.920009E-02  -184.811      -23.4507      -39.1858       93.8248       0.00000      -370.809       22.0016      0.703129       5.00000       4.00000      0.123633       0.00000       0.00000       0.00000       0.00000    
      652   652.000       11.8372       10.6733       4.60278      0.362926E-01  0.126557E-02  0.892031E-02  -175.544      -20.1123      -36.2390       94.0010       0.00000      -370.271       22.1571      0.710740       5.00000       4.00000      0.131647       0.00000       0.00000       0.00000       0.00000    
      653   653.000       11.7448       10.6147       4.63853      0.493958E-01  0.172280E-02  0.852665E-02  -142.340      -24.0061      -37.9928       66.4947       0.00000      -369.791       22.2987      0.718256       5.00000       4.00000      0.139456       0.00000       0.00000       0.00000       0.00000    
      654   654.000       11.6604       10.5601       4.64038      0.558574E-01  0.194848E-02  0.856218E-02  -142.598      -27.3669      -36.8858       64.3199       0.00000      -369.353       22.3900      0.718282       5.00000       4.00000      0.139859       0.00000       0.00000       0.00000       0.00000    
      655   655.000       11.5740       10.5037       4.64215      0.584146E-01  0.203803E-02  0.954900E-02  -200.867      -36.6710      -52.2121       91.9394       0.00000      -368.905       22.4839      0.718282       5.00000       4.00000      0.140247       0.00000       0.00000       0.00000       0.00000    
      656   656.000       11.4542       10.4254       4.64462      0.765273E-01  0.267057E-02  0.904474E-02  -147.874      -41.8432      -48.9086       45.9414       0.00000      -368.285       22.6159      0.718282       5.00000       4.00000      0.140784       0.00000       0.00000       0.00000       0.00000    
      657   657.000       11.3443       10.3521       4.64685      0.955031E-01  0.333348E-02  0.987109E-02  -170.206      -53.3388      -56.7731       28.3166       0.00000      -367.716       22.7327      0.718282       5.00000       4.00000      0.141273       0.00000       0.00000       0.00000       0.00000    
      658   658.000       11.1937       10.2501       4.64991      0.566577E-01  0.197817E-02  0.942884E-02  -168.621      -40.7542      -48.0511       49.2410       0.00000      -366.938       22.8900      0.718282       5.00000       4.00000      0.141940       0.00000       0.00000       0.00000       0.00000    
      659   659.000       11.0669       10.1642       4.65249      0.973603E-01  0.340012E-02  0.979690E-02  -209.971      -51.0365      -59.7866       80.4963       0.00000      -366.284       23.0290      0.718282       5.00000       4.00000      0.142504       0.00000       0.00000       0.00000       0.00000    
      660   660.000       10.9292       10.0711       4.65531      0.699217E-01  0.244252E-02  0.107242E-01  -241.002      -59.1582      -61.0431       56.3588       0.00000      -365.574       23.1867      0.718282       5.00000       4.00000      0.143120       0.00000       0.00000       0.00000       0.00000    
      661   661.000       10.7367       9.93838       4.65923      0.885719E-01  0.309517E-02  0.104166E-01  -250.461      -59.4156      -63.4818       86.0777       0.00000      -364.584       23.4026      0.718282       5.00000       4.00000      0.143976       0.00000       0.00000       0.00000       0.00000    
      662   662.000       10.5655       9.82020       4.66273      0.101440      0.354601E-02  0.107728E-01  -267.150      -62.4405      -66.7151       77.2651       0.00000      -363.706       23.6055      0.718282       5.00000       4.00000      0.144740       0.00000       0.00000       0.00000       0.00000    
      663   663.000       10.3705       9.68370       4.66671      0.679284E-01  0.237545E-02  0.990474E-02  -232.228      -44.7828      -53.6234       87.8468       0.00000      -362.707       23.8389      0.718282       5.00000       4.00000      0.145610       0.00000       0.00000       0.00000       0.00000    
      664   664.000       10.2225       9.57989       4.66974      0.626492E-01  0.219146E-02  0.834357E-02  -153.165      -41.0966      -49.4697       69.1613       0.00000      -361.950       24.0259      0.718282       5.00000       4.00000      0.146272       0.00000       0.00000       0.00000       0.00000    
      665   665.000       10.1362       9.51945       4.67151      0.884797E-01  0.309552E-02  0.997878E-02  -212.557      -50.5984      -52.7325       51.2857       0.00000      -361.510       24.1399      0.718282       5.00000       4.00000      0.146659       0.00000       0.00000       0.00000       0.00000    
      666   666.000       9.97461       9.40350       4.67480      0.617292E-01  0.216031E-02  0.103807E-01  -265.206      -58.1583      -62.4373       86.7594       0.00000      -360.686       24.3433      0.718282       5.00000       4.00000      0.147377       0.00000       0.00000       0.00000       0.00000    
      667   667.000       9.79649       9.27522       4.67845      0.394351E-01  0.138056E-02  0.993207E-02  -245.330      -47.8285      -56.3236       88.0537       0.00000      -359.779       24.5789      0.718282       5.00000       4.00000      0.148173       0.00000       0.00000       0.00000       0.00000    
      668   668.000       9.64055       9.16214       4.68164      0.656112E-01  0.229764E-02  0.981611E-02  -242.019      -45.7631      -55.2697       87.3567       0.00000      -358.986       24.7933      0.718282       5.00000       4.00000      0.148870       0.00000       0.00000       0.00000       0.00000    
      669   669.000       9.48852       9.05094       4.68475      0.106402E-01  0.372717E-03  0.899948E-02  -190.879      -47.9281      -55.0651       69.5414       0.00000      -358.215       25.0080      0.718282       5.00000       4.00000      0.149549       0.00000       0.00000       0.00000       0.00000    
      670   670.000       9.37011       8.96368       4.68717      0.313499E-01  0.109841E-02  0.951747E-02  -212.931      -53.1466      -52.7928       62.3330       0.00000      -357.615       25.1795      0.718282       5.00000       4.00000      0.150078       0.00000       0.00000       0.00000       0.00000    
      671   671.000       9.22507       8.85540       4.69013      0.392587E-01  0.137590E-02  0.959754E-02  -235.820      -45.7826      -52.8666       82.1310       0.00000      -356.881       25.3897      0.718282       5.00000       4.00000      0.150724       0.00000       0.00000       0.00000       0.00000    
      672   672.000       9.07778       8.74490       4.69314      0.339487E-01  0.119013E-02  0.101451E-01  -266.447      -63.3561      -57.8101       76.0036       0.00000      -356.137       25.6128      0.718282       5.00000       4.00000      0.151382       0.00000       0.00000       0.00000       0.00000    
      673   673.000       8.89792       8.60799       4.69681      0.120645      0.423090E-02  0.106276E-01  -308.552      -80.4831      -77.9015       82.1815       0.00000      -355.230       25.8883      0.718282       5.00000       4.00000      0.152184       0.00000       0.00000       0.00000       0.00000    
      674   674.000       8.68701       8.44529       4.70112      0.879861E-01  0.308683E-02  0.913876E-02  -223.930      -48.2677      -50.1608       81.2621       0.00000      -354.169       26.2219      0.718282       5.00000       4.00000      0.153125       0.00000       0.00000       0.00000       0.00000    
      675   675.000       8.55454       8.34270       4.70383      0.255916E-01  0.898061E-03  0.750642E-02  -142.205      -38.1285      -41.1903       65.7349       0.00000      -353.503       26.4465      0.718282       5.00000       4.00000      0.153717       0.00000       0.00000       0.00000       0.00000    
      676   676.000       8.48332       8.28766       4.70529      0.508866E-01  0.178596E-02  0.758617E-02  -138.041      -43.1657      -40.9257       55.3241       0.00000      -353.146       26.5750      0.718282       5.00000       4.00000      0.154036       0.00000       0.00000       0.00000       0.00000    
      677   677.000       8.40713       8.22813       4.70685      0.648806E-01  0.227744E-02  0.824685E-02  -152.197      -50.7171      -44.7132       37.1363       0.00000      -352.764       26.7112      0.718282       5.00000       4.00000      0.154376       0.00000       0.00000       0.00000       0.00000    
      678   678.000       8.30294       8.14537       4.70897      0.350631E-01  0.123103E-02  0.838073E-02  -172.807      -56.0154      -48.3099       52.6852       0.00000      -352.242       26.8919      0.718282       5.00000       4.00000      0.154839       0.00000       0.00000       0.00000       0.00000    
      679   679.000       8.19457       8.05898       4.71118      0.598178E-01  0.210058E-02  0.894748E-02  -215.155      -50.3599      -45.3745       66.4502       0.00000      -351.700       27.0880      0.718282       5.00000       4.00000      0.155321       0.00000       0.00000       0.00000       0.00000    
      680   680.000       8.06155       7.95206       4.71389      0.909155E-01  0.319343E-02  0.905636E-02  -234.387      -56.9083      -49.9815       78.0460       0.00000      -351.035       27.3359      0.718282       5.00000       4.00000      0.155915       0.00000       0.00000       0.00000       0.00000    
