Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      359   359.000       4.99402       4.99402       4.99402      0.674432E-01  0.238291E-02  0.474084E-02  -194.868      -56.5008      -42.7444       124.564       0.00000      -335.967       28.6400      0.500000       5.00000       4.00000      0.217095       0.00000       0.00000       0.00000       0.00000    
      360   360.000       4.94337       4.94337       4.94337      0.114683      0.405239E-02  0.516983E-02  -224.343      -64.8006      -49.7611       118.005       0.00000      -335.723       28.6400      0.500000       5.00000       4.00000      0.206031       0.00000       0.00000       0.00000       0.00000    
      361   361.000       4.86683       4.86683       4.86683      0.140496      0.496523E-02  0.430925E-02  -154.924      -48.4642      -46.3957       91.4618       0.00000      -335.353       28.6400      0.500000       5.00000       4.00000      0.189316       0.00000       0.00000       0.00000       0.00000    
      362   362.000       4.82111       4.82111       4.82111      0.874034E-01  0.308917E-02  0.350039E-02  -111.947      -29.3130      -27.1541       82.1624       0.00000      -335.133       28.6400      0.500000       5.00000       4.00000      0.179331       0.00000       0.00000       0.00000       0.00000    
      363   363.000       4.79959       4.79959       4.79959      0.860508E-01  0.304149E-02  0.442342E-02  -194.247      -39.7092      -32.3580       123.195       0.00000      -335.029       28.6400      0.500000       5.00000       4.00000      0.174630       0.00000       0.00000       0.00000       0.00000    
      364   364.000       4.74842       4.74842       4.74842      0.112094      0.396239E-02  0.436555E-02  -201.694      -50.7265      -43.6728       129.480       0.00000      -334.782       28.6400      0.500000       5.00000       4.00000      0.163455       0.00000       0.00000       0.00000       0.00000    
      365   365.000       4.69643       4.69643       4.69643      0.943249E-01  0.333460E-02  0.390468E-02  -156.818      -38.5621      -32.6344       101.899       0.00000      -334.532       28.6400      0.500000       5.00000       4.00000      0.152100       0.00000       0.00000       0.00000       0.00000    
      366   366.000       4.65687       4.65687       4.65687      0.845137E-01  0.298798E-02  0.332917E-02  -151.082      -35.0850      -29.0501       127.064       0.00000      -334.341       28.6400      0.500000       5.00000       4.00000      0.143461       0.00000       0.00000       0.00000       0.00000    
      367   367.000       4.63951       4.63951       4.63951      0.465952E-01  0.164742E-02  0.306447E-02  -142.762      -34.5942      -28.0753       128.976       0.00000      -334.258       28.6400      0.500000       5.00000       4.00000      0.139670       0.00000       0.00000       0.00000       0.00000    
      368   368.000       4.62951       4.62951       4.62951      0.237390E-01  0.839334E-03  0.387897E-02  -157.520      -36.0219      -28.4788       95.1256       0.00000      -334.210       28.6400      0.500000       5.00000       4.00000      0.137484       0.00000       0.00000       0.00000       0.00000    
      369   369.000       4.58459       4.58459       4.58459      0.515162E-01  0.182161E-02  0.342934E-02  -169.457      -45.7861      -35.5028       136.225       0.00000      -333.994       28.6400      0.500000       5.00000       4.00000      0.127674       0.00000       0.00000       0.00000       0.00000    
      370   370.000       4.56062       4.56062       4.56062      0.652239E-01  0.230641E-02  0.377958E-02  -198.375      -47.4726      -36.7374       142.619       0.00000      -333.878       28.6400      0.500000       5.00000       4.00000      0.122440       0.00000       0.00000       0.00000       0.00000    
      371   371.000       4.52048       4.52048       4.52048      0.122850      0.434449E-02  0.360614E-02  -187.357      -56.8691      -49.5849       135.897       0.00000      -333.685       28.6400      0.500000       5.00000       4.00000      0.113673       0.00000       0.00000       0.00000       0.00000    
      372   372.000       4.48343       4.48343       4.48343      0.102119      0.361162E-02  0.340143E-02  -187.797      -39.0447      -36.7575       146.168       0.00000      -333.507       28.6400      0.500000       5.00000       4.00000      0.105582       0.00000       0.00000       0.00000       0.00000    
      373   373.000       4.45345       4.45345       4.45345      0.933367E-01  0.330120E-02  0.292079E-02  -164.381      -33.9473      -31.7794       145.808       0.00000      -333.363       28.6400      0.500000       5.00000       4.00000      0.990339E-01   0.00000       0.00000       0.00000       0.00000    
      374   374.000       4.44004       4.44004       4.44004      0.107207      0.379188E-02  0.332039E-02  -188.906      -41.1229      -37.1912       145.965       0.00000      -333.299       28.6400      0.500000       5.00000       4.00000      0.961039E-01   0.00000       0.00000       0.00000       0.00000    
      375   375.000       4.40912       4.40912       4.40912      0.122641      0.433802E-02  0.244807E-02  -117.680      -33.8438      -32.3639       108.329       0.00000      -333.150       28.6400      0.500000       5.00000       4.00000      0.893516E-01   0.00000       0.00000       0.00000       0.00000    
      376   376.000       4.40233       4.40233       4.40233      0.846450E-01  0.299408E-02  0.152970E-02  -121.250      -16.9640      -19.5435       141.875       0.00000      -333.118       28.6400      0.500000       5.00000       4.00000      0.878699E-01   0.00000       0.00000       0.00000       0.00000    
      377   377.000       4.41708       4.41708       4.41708      0.502185E-01  0.177629E-02  0.213578E-02  -91.3150      -23.7897      -21.8493       88.8548       0.00000      -333.189       28.6400      0.500000       5.00000       4.00000      0.910906E-01   0.00000       0.00000       0.00000       0.00000    
      378   378.000       4.41525       4.41525       4.41525      0.110986      0.392570E-02  0.300232E-02  -187.968      -39.9369      -41.5370       164.472       0.00000      -333.180       28.6400      0.500000       5.00000       4.00000      0.906897E-01   0.00000       0.00000       0.00000       0.00000    
      379   379.000       4.39830       4.39830       4.39830      0.108845      0.385013E-02  0.298196E-02  -188.291      -36.8715      -38.4900       163.504       0.00000      -333.098       28.6400      0.500000       5.00000       4.00000      0.869885E-01   0.00000       0.00000       0.00000       0.00000    
      380   380.000       4.38043       4.38043       4.38043      0.104801      0.370720E-02  0.290775E-02  -185.981      -37.9189      -36.7133       162.873       0.00000      -333.013       28.6400      0.500000       5.00000       4.00000      0.830853E-01   0.00000       0.00000       0.00000       0.00000    
      381   381.000       4.36376       4.36376       4.36376      0.101372      0.358600E-02  0.276492E-02  -181.918      -33.9461      -33.7046       164.945       0.00000      -332.933       28.6400      0.500000       5.00000       4.00000      0.794461E-01   0.00000       0.00000       0.00000       0.00000    
      382   382.000       4.35151       4.35151       4.35151      0.105962      0.374846E-02  0.248753E-02  -165.406      -29.5565      -33.0459       159.755       0.00000      -332.874       28.6400      0.500000       5.00000       4.00000      0.767698E-01   0.00000       0.00000       0.00000       0.00000    
      383   383.000       4.34739       4.34739       4.34739      0.688056E-01  0.243406E-02  0.223657E-02  -145.959      -24.7511      -22.9740       147.881       0.00000      -332.854       28.6400      0.500000       5.00000       4.00000      0.758701E-01   0.00000       0.00000       0.00000       0.00000    
      384   384.000       4.34871       4.34871       4.34871      0.704737E-01  0.249306E-02  0.317934E-02  -219.328      -45.5673      -38.5407       175.385       0.00000      -332.860       28.6400      0.500000       5.00000       4.00000      0.761587E-01   0.00000       0.00000       0.00000       0.00000    
      385   385.000       4.31709       4.31709       4.31709      0.678023E-01  0.239870E-02  0.322217E-02  -235.797      -53.9765      -42.4828       182.291       0.00000      -332.709       28.6400      0.500000       5.00000       4.00000      0.692522E-01   0.00000       0.00000       0.00000       0.00000    
      386   386.000       4.27860       4.27860       4.27860      0.556415E-01  0.196863E-02  0.140589E-02  -132.451      -39.1712      -33.0180       154.927       0.00000      -332.524       28.6400      0.500000      0.367129       4.28217     -0.106012E-01   0.00000       0.00000       0.00000       0.00000    
      387   387.000       4.29475       4.29475       4.29475      0.318413E-01  0.112653E-02  0.174640E-02  -98.5039      -25.6288      -23.0873       103.906       0.00000      -332.602       28.6400      0.500000       5.00000       4.00000      0.643729E-01   0.00000       0.00000       0.00000       0.00000    
      388   388.000       4.29858       4.29858       4.29858      0.361414E-01  0.127865E-02  0.249561E-02  -101.509      -34.2199      -27.0654       71.6150       0.00000      -332.620       28.6400      0.500000       5.00000       4.00000      0.652095E-01   0.00000       0.00000       0.00000       0.00000    
      389   389.000       4.27706       4.27706       4.27706      0.752935E-01  0.266393E-02  0.253365E-02  -191.357      -44.6486      -35.6650       177.103       0.00000      -332.517       28.6400      0.500000       5.00000       4.00000      0.605093E-01   0.00000       0.00000       0.00000       0.00000    
      390   390.000       4.26677       4.26677       4.26677      0.820409E-01  0.290272E-02  0.266390E-02  -204.679      -43.7519      -35.5299       181.112       0.00000      -332.467       28.6400      0.500000       5.00000       4.00000      0.582626E-01   0.00000       0.00000       0.00000       0.00000    
      391   391.000       4.24980       4.24980       4.24980      0.642888E-01  0.227470E-02   0.00000      -111.238      -28.0912      -26.7879       171.800       0.00000      -332.386       28.6400      0.500000       5.00000       4.00000      0.545553E-01   0.00000       0.00000       0.00000       0.00000    
      392   392.000       4.29437       4.29325       4.24980      0.385406E-01  0.136355E-02   0.00000      -94.2570      -24.3181      -23.1819       139.288       0.00000      -332.600       27.2044      0.500000       5.00000       4.00000      0.545553E-01   0.00000       0.00000       0.00000       0.00000    
      393   393.000       4.32836       4.32555       4.24980      0.394851E-01  0.139687E-02   0.00000      -88.1166      -21.6499      -20.0439       116.533       0.00000      -332.763       26.5941      0.500000       5.00000       4.00000      0.545553E-01   0.00000       0.00000       0.00000       0.00000    
      394   394.000       4.34973       4.34592       4.24980      0.523007E-01  0.185017E-02  0.159502E-02  -79.9539      -22.5551      -19.7901       88.2449       0.00000      -332.865       26.4563      0.500000       5.00000       4.00000      0.545553E-01   0.00000       0.00000       0.00000       0.00000    
      395   395.000       4.35465       4.35183       4.25120      0.506652E-01  0.179230E-02   0.00000      -124.873      -31.3004      -26.4854       166.983       0.00000      -332.889       27.1939      0.539012       5.00000       4.00000      0.548630E-01   0.00000       0.00000       0.00000       0.00000    
      396   396.000       4.38608       4.38203       4.25120      0.775426E-01  0.274293E-02  0.291678E-02  -201.197      -45.4188      -36.0754       180.659       0.00000      -333.040       26.9206      0.500000       5.00000       4.00000      0.548630E-01   0.00000       0.00000       0.00000       0.00000    
      397   397.000       4.36724       4.36724       4.36724      0.481677E-01  0.170391E-02  0.335955E-02  -188.012      -48.7478      -36.0173       124.099       0.00000      -332.949       28.6400      0.500000       5.00000       4.00000      0.802046E-01   0.00000       0.00000       0.00000       0.00000    
      398   398.000       4.32127       4.32127       4.32127      0.946966E-01  0.335014E-02  0.306077E-02  -242.600      -57.0779      -44.5268       208.006       0.00000      -332.729       28.6400      0.500000      0.367129       4.32679     -0.164252E-01   0.00000       0.00000       0.00000       0.00000    
      399   399.000       4.29643       4.29643       4.29643      0.806607E-01  0.285372E-02  0.291125E-02  -241.705      -56.3034      -42.3233       213.726       0.00000      -332.610       28.6400      0.500000      0.262865       4.33782     -0.171972       0.00000       0.00000       0.00000       0.00000    
      400   400.000       4.27644       4.27644       4.27644      0.119749      0.423681E-02  0.248484E-02  -187.125      -54.5045      -47.5352       175.208       0.00000      -332.514       28.6400      0.500000      0.451533       4.31764     -0.996276E-01   0.00000       0.00000       0.00000       0.00000    
      401   401.000       4.26795       4.26795       4.26795      0.127962      0.452745E-02   0.00000      -123.846      -24.7265      -36.3524       190.296       0.00000      -332.473       28.6400      0.500000      0.465038       4.31623     -0.113358       0.00000       0.00000       0.00000       0.00000    
      402   402.000       4.31728       4.31576       4.26795      0.106280      0.375996E-02   0.00000      -74.1178      -10.4490      -23.5777       144.209       0.00000      -332.710       26.8708      0.500000      0.509524       4.31157     -0.934884E-01   0.00000       0.00000       0.00000       0.00000    
      403   403.000       4.37559       4.36616       4.26795      0.119295      0.421995E-02   0.00000      -45.7229      -3.95507      -17.2441       168.012       0.00000      -332.989       23.6230      0.500000      0.545435       4.30783     -0.798507E-01   0.00000       0.00000       0.00000       0.00000    
      404   404.000       4.48059       4.45405       4.26795      0.720593E-01  0.254851E-02   0.00000      -120.285      -14.4813      -20.0750       164.719       0.00000      -333.494       21.4906      0.500000      0.574647       4.30481     -0.700372E-01   0.00000       0.00000       0.00000       0.00000    
      405   405.000       4.51713       4.48601       4.26795      0.137677      0.486887E-02  0.226531E-02  -177.594      -32.1513      -39.6261       206.157       0.00000      -333.669       21.4866      0.500000      0.599530       4.30224     -0.624478E-01   0.00000       0.00000       0.00000       0.00000    
      406   406.000       4.54012       4.50657       4.27498      0.103230      0.365049E-02   0.00000      -149.282      -17.5851      -28.8775       208.010       0.00000      -333.780       21.7423      0.525406      0.647077       4.29734     -0.377314E-01   0.00000       0.00000       0.00000       0.00000    
      407   407.000       4.58837       4.54877       4.27498      0.842221E-01  0.297806E-02   0.00000      -110.754      -12.8911      -22.7896       216.091       0.00000      -334.012       21.5582      0.511043      0.658432       4.29617     -0.351511E-01   0.00000       0.00000       0.00000       0.00000    
      408   408.000       4.69244       4.62445       4.27498      0.837174E-01  0.295962E-02  0.148873E-02  -80.5334      -13.9175      -15.5978       105.230       0.00000      -334.513       19.3632      0.502820      0.668553       4.29514     -0.329275E-01   0.00000       0.00000       0.00000       0.00000    
      409   409.000       4.71318       4.64221       4.28125      0.308232E-01  0.108963E-02   0.00000      -120.512      -25.1090      -22.7740       184.913       0.00000      -334.613       19.3632      0.507264      0.706421       4.29127     -0.154811E-01   0.00000       0.00000       0.00000       0.00000    
      410   410.000       4.77018       4.68847       4.28125      0.630776E-01  0.222962E-02  0.310675E-02  -147.683      -47.7178      -34.9682       136.972       0.00000      -334.887       19.1941      0.506680      0.709345       4.29097     -0.149593E-01   0.00000       0.00000       0.00000       0.00000    
      411   411.000       4.74970       4.68079       4.27475      0.272679E-01  0.963882E-03  0.343517E-02  -219.025      -52.7484      -39.9751       211.017       0.00000      -334.789       20.5060      0.510911      0.682978       4.29365     -0.302158E-01   0.00000       0.00000       0.00000       0.00000    
      412   412.000       4.73068       4.67505       4.26924      0.601725E-01  0.212709E-02  0.292269E-02  -214.169      -52.2316      -40.4611       236.213       0.00000      -334.697       21.9691      0.517562      0.667306       4.29525     -0.425707E-01   0.00000       0.00000       0.00000       0.00000    
      413   413.000       4.74490       4.69091       4.27286      0.916279E-01  0.323895E-02  0.260799E-02  -196.801      -38.4746      -35.6224       228.021       0.00000      -334.765       22.3904      0.524216      0.694375       4.29248     -0.308658E-01   0.00000       0.00000       0.00000       0.00000    
      414   414.000       4.76930       4.71335       4.27858      0.666235E-01  0.235496E-02   0.00000      -139.528      -23.2698      -24.3071       223.335       0.00000      -334.883       22.5141      0.533051      0.726993       4.28916     -0.158907E-01   0.00000       0.00000       0.00000       0.00000    
      415   415.000       4.84780       4.77355       4.27858      0.282203E-01  0.997362E-03   0.00000      -171.216      -28.4333      -29.2745       240.643       0.00000      -335.261       21.5694      0.528396      0.729330       4.28892     -0.154844E-01   0.00000       0.00000       0.00000       0.00000    
      416   416.000       4.90593       4.82342       4.27858      0.504952E-01  0.178440E-02  0.139171E-02  -183.840      -29.3791      -31.5899       245.366       0.00000      -335.542       21.5030      0.527793      0.731208       4.28873     -0.151601E-01   0.00000       0.00000       0.00000       0.00000    
      417   417.000       4.95561       4.86761       4.28878      0.120649      0.426309E-02   0.00000      -161.518      -27.4564      -40.5763       242.012       0.00000      -335.782       21.5030      0.529564       5.00000       4.00000      0.630706E-01   0.00000       0.00000       0.00000       0.00000    
      418   418.000       5.03309       4.92538       4.28878      0.106525      0.376346E-02  0.134358E-02  -106.246      -24.6361      -29.7779       142.666       0.00000      -336.156       20.6696      0.519989       5.00000       4.00000      0.630706E-01   0.00000       0.00000       0.00000       0.00000    
      419   419.000       5.06380       4.95149       4.29624      0.948282E-01  0.335004E-02  0.213050E-02  -197.088      -34.0113      -39.6986       256.594       0.00000      -336.305       20.6696      0.525801       5.00000       4.00000      0.646989E-01   0.00000       0.00000       0.00000       0.00000    
      420   420.000       5.11315       4.99417       4.30691      0.992903E-01  0.350734E-02   0.00000      -179.041      -29.3795      -37.5829       248.554       0.00000      -336.543       20.6696      0.530274       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      421   421.000       5.17037       5.04405       4.30691      0.811437E-01  0.286601E-02   0.00000      -137.889      -18.5175      -29.5060       246.838       0.00000      -336.820       20.6680      0.525589       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      422   422.000       5.29216       5.12225       4.30691      0.394345E-01  0.139251E-02   0.00000      -72.9440      -15.5197      -18.5369       149.595       0.00000      -337.410       19.1895      0.522625       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      423   423.000       5.38150       5.17725       4.30691      0.513893E-01  0.181435E-02   0.00000      -101.209      -20.6248      -19.9005       202.656       0.00000      -337.843       18.2145      0.522137       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      424   424.000       5.49880       5.25006       4.30691      0.563263E-01  0.198821E-02   0.00000      -68.7112      -16.2043      -17.6337       148.802       0.00000      -338.413       17.1783      0.521470       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      425   425.000       5.60764       5.30754       4.30691      0.219391E-01  0.774245E-03   0.00000      -146.271      -18.0424      -23.5684       258.401       0.00000      -338.942       15.9530      0.520831       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      426   426.000       5.71773       5.38802       4.30691      0.178255E-01  0.628941E-03   0.00000      -103.163      -8.59190      -19.3270       216.467       0.00000      -339.478       15.7873      0.520754       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      427   427.000       5.83481       5.46935       4.30691      0.557609E-01  0.196699E-02   0.00000      -121.312      -6.10291      -17.8168       248.889       0.00000      -340.048       15.4840      0.520707       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      428   428.000       5.98620       5.56093       4.30691      0.239023E-01  0.842919E-03   0.00000      -74.7807      -12.3095      -15.8252       156.845       0.00000      -340.787       14.6999      0.520294       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      429   429.000       6.07905       5.61982       4.30691      0.379617E-01  0.133849E-02   0.00000      -87.2761      -23.8765      -23.5132       184.286       0.00000      -341.241       14.3738      0.520230       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      430   430.000       6.19526       5.68945       4.30691      0.221901E-01  0.782225E-03   0.00000      -136.002      -15.1347      -22.9600       240.336       0.00000      -341.809       13.8895      0.520081       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      431   431.000       6.30048       5.76433       4.30691      0.290799E-01  0.102489E-02   0.00000      -137.519      -10.4282      -21.4608       263.078       0.00000      -342.324       13.8286      0.520035       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      432   432.000       6.43363       5.85446       4.30691      0.745915E-01  0.262823E-02   0.00000      -120.832      -8.72218      -21.1452       226.342       0.00000      -342.977       13.6397      0.519961       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      433   433.000       6.55664       5.93019       4.30691      0.359424E-01  0.126613E-02   0.00000      -96.5282      -10.6411      -18.8928       233.574       0.00000      -343.581       13.2889      0.519506       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      434   434.000       6.72774       6.02857       4.30691      0.244675E-01  0.861627E-03  0.331939E-02  -129.240      -25.9847      -26.0166       179.894       0.00000      -344.423       12.7150      0.519409       5.00000       4.00000      0.670299E-01   0.00000       0.00000       0.00000       0.00000    
      435   435.000       6.77655       6.06490       4.31530      0.504987E-01  0.177815E-02  0.335166E-02  -183.803      -28.8040      -35.8471       275.489       0.00000      -344.663       12.7150      0.520000       5.00000       4.00000      0.688618E-01   0.00000       0.00000       0.00000       0.00000    
      436   436.000       6.86393       6.13070       4.33092      0.627922E-01  0.221066E-02  0.319064E-02  -147.116      -36.9462      -34.9671       218.752       0.00000      -345.094       12.7150      0.520592       5.00000       4.00000      0.722726E-01   0.00000       0.00000       0.00000       0.00000    
      437   437.000       6.93241       6.18210       4.34298      0.706916E-01  0.248844E-02  0.399511E-02  -163.753      -44.7913      -39.4505       210.925       0.00000      -345.431       12.7150      0.521112       5.00000       4.00000      0.749061E-01   0.00000       0.00000       0.00000       0.00000    
      438   438.000       6.97880       6.21592       4.35001      0.580360E-01  0.204276E-02  0.503399E-02  -182.962      -52.3702      -43.4275       169.511       0.00000      -345.660       12.7150      0.521909       5.00000       4.00000      0.764419E-01   0.00000       0.00000       0.00000       0.00000    
      439   439.000       6.93061       6.20620       4.33613      0.705835E-01  0.248464E-02  0.262190E-02  -184.388      -33.8019      -38.8247       294.695       0.00000      -345.422       13.3546      0.523155       5.00000       4.00000      0.734104E-01   0.00000       0.00000       0.00000       0.00000    
      440   440.000       7.03387       6.28537       4.35498      0.495148E-01  0.174265E-02   0.00000      -93.0307      -19.8997      -23.6268       167.441       0.00000      -345.932       13.3546      0.523520       5.00000       4.00000      0.775268E-01   0.00000       0.00000       0.00000       0.00000    
      441   441.000       7.11561       6.33875       4.35498      0.129666E-01  0.456279E-03   0.00000      -79.5271      -19.1135      -20.0561       165.333       0.00000      -346.336       13.2406      0.523364       5.00000       4.00000      0.775268E-01   0.00000       0.00000       0.00000       0.00000    
      442   442.000       7.20982       6.40032       4.35498      0.618696E-01  0.217673E-02   0.00000      -80.8488      -20.5479      -22.7825       168.369       0.00000      -346.802       13.1229      0.523354       5.00000       4.00000      0.775268E-01   0.00000       0.00000       0.00000       0.00000    
      443   443.000       7.33554       6.46313       4.35498      0.670632E-01  0.235889E-02  0.223356E-02  -87.0702      -24.4942      -24.1916       142.124       0.00000      -347.424       12.6154      0.523129       5.00000       4.00000      0.775268E-01   0.00000       0.00000       0.00000       0.00000    
      444   444.000       7.38815       6.50261       4.36414      0.350432E-01  0.123249E-02  0.274651E-02  -130.186      -20.3351      -24.4092       208.445       0.00000      -347.685       12.6154      0.523371       5.00000       4.00000      0.795274E-01   0.00000       0.00000       0.00000       0.00000    
      445   445.000       7.46301       6.55876       4.37699      0.459710E-01  0.161660E-02   0.00000      -152.831      -16.3743      -27.0592       272.348       0.00000      -348.056       12.6154      0.523694       5.00000       4.00000      0.823340E-01   0.00000       0.00000       0.00000       0.00000    
      446   446.000       7.58464       6.64454       4.37699      0.596964E-01  0.209877E-02   0.00000      -144.877      -12.1715      -25.4013       279.203       0.00000      -348.660       12.6085      0.523584       5.00000       4.00000      0.823340E-01   0.00000       0.00000       0.00000       0.00000    
      447   447.000       7.73878       6.74095       4.37699      0.511167E-01  0.179660E-02   0.00000      -120.187      -14.4930      -21.8856       248.009       0.00000      -349.426       12.3987      0.523406       5.00000       4.00000      0.823340E-01   0.00000       0.00000       0.00000       0.00000    
      448   448.000       7.89660       6.83270       4.37699      0.842536E-02  0.296036E-03  0.458757E-02  -108.002      -30.0872      -28.8792       100.467       0.00000      -350.212       12.0959      0.523284       5.00000       4.00000      0.823340E-01   0.00000       0.00000       0.00000       0.00000    
      449   449.000       7.86622       6.82722       4.36824      0.480712E-01  0.168914E-02  0.364407E-02  -149.332      -31.8775      -31.9707       220.812       0.00000      -350.061       12.4064      0.524030       5.00000       4.00000      0.804227E-01   0.00000       0.00000       0.00000       0.00000    
      450   450.000       7.93588       6.87850       4.37932      0.442045E-01  0.155307E-02  0.408362E-02  -113.982      -33.3858      -31.6850       139.679       0.00000      -350.408       12.4065      0.524518       5.00000       4.00000      0.828441E-01   0.00000       0.00000       0.00000       0.00000    
      451   451.000       7.96242       6.89689       4.38257      0.493546E-01  0.173392E-02  0.382962E-02  -124.658      -32.3385      -32.1025       170.444       0.00000      -350.541       12.4065      0.525120       5.00000       4.00000      0.835534E-01   0.00000       0.00000       0.00000       0.00000    
      452   452.000       8.00787       6.92971       4.38921      0.482817E-01  0.169608E-02   0.00000      -128.903      -27.2601      -29.6978       267.539       0.00000      -350.767       12.4065      0.525647       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      453   453.000       8.17901       7.02922       4.38921      0.282858E-01  0.993321E-03   0.00000      -88.0061      -18.1396      -24.4658       259.949       0.00000      -351.622       12.1065      0.525545       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      454   454.000       8.41869       7.15266       4.38921      0.585770E-01  0.205612E-02   0.00000      -111.221      -8.88450      -17.8648       261.321       0.00000      -352.822       11.5167      0.525512       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      455   455.000       8.63169       7.26040       4.38921      0.810707E-01  0.284452E-02   0.00000      -131.537      -7.71177      -26.6615       278.196       0.00000      -353.891       11.0201      0.525386       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      456   456.000       8.81480       7.36567       4.38921      0.464375E-01  0.162877E-02   0.00000      -112.389      -3.04545      -14.8200       273.532       0.00000      -354.812       10.7829      0.525167       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      457   457.000       9.03127       7.48135       4.38921      0.253853E-01  0.890009E-03   0.00000      -106.067      -4.21227      -14.2725       280.531       0.00000      -355.902       10.4291      0.525099       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      458   458.000       9.25262       7.60659       4.38921      0.450320E-01  0.157815E-02   0.00000      -115.497      -8.20997      -20.2534       253.511       0.00000      -357.020       10.1795      0.525080       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      459   459.000       9.41463       7.70565       4.38921      0.448655E-01  0.157182E-02   0.00000      -99.9780      -5.87809      -18.0204       282.789       0.00000      -357.840       10.0894      0.525025       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      460   460.000       9.68331       7.83689       4.38921      0.515261E-01  0.180424E-02  0.314756E-02  -106.222      -8.00926      -14.2066       198.552       0.00000      -359.203       9.61281      0.524972       5.00000       4.00000      0.850044E-01   0.00000       0.00000       0.00000       0.00000    
      461   461.000       9.78017       7.90314       4.40029      0.971860E-01  0.340244E-02  0.436115E-02  -157.362      -18.6631      -38.2766       257.833       0.00000      -359.696       9.61282      0.525167       5.00000       4.00000      0.874239E-01   0.00000       0.00000       0.00000       0.00000    
      462   462.000       9.88739       7.97524       4.41068      0.658403E-01  0.230457E-02  0.296407E-02  -131.239      -12.7647      -25.0744       259.059       0.00000      -360.241       9.61282      0.525535       5.00000       4.00000      0.896928E-01   0.00000       0.00000       0.00000       0.00000    
      463   463.000       10.0209       8.06698       4.42639      0.363598E-01  0.127235E-02  0.307622E-02  -131.927      -13.5456      -24.8746       258.147       0.00000      -360.921       9.61283      0.525702       5.00000       4.00000      0.931236E-01   0.00000       0.00000       0.00000       0.00000    
      464   464.000       10.1528       8.15756       4.44177      0.167742E-01  0.586838E-03  0.177600E-02  -119.155      -14.9352      -23.8270       253.329       0.00000      -361.595       9.61284      0.525878       5.00000       4.00000      0.964816E-01   0.00000       0.00000       0.00000       0.00000    
      465   465.000       10.2921       8.25386       4.45877      0.394632E-01  0.138023E-02  0.440696E-02  -118.950      -21.2872      -28.8532       178.794       0.00000      -362.306       9.61285      0.525935       5.00000       4.00000      0.100196       0.00000       0.00000       0.00000       0.00000    
      466   466.000       10.3573       8.29677       4.46397      0.222764E-01  0.779022E-03  0.356036E-02  -115.312      -20.1224      -27.7795       208.858       0.00000      -362.640       9.61286      0.526281       5.00000       4.00000      0.101330       0.00000       0.00000       0.00000       0.00000    
      467   467.000       10.4561       8.36388       4.47461      0.321495E-01  0.112408E-02  0.286187E-02  -119.693      -18.1718      -26.4897       238.616       0.00000      -363.145       9.61287      0.526504       5.00000       4.00000      0.103655       0.00000       0.00000       0.00000       0.00000    
      468   468.000       10.5805       8.44922       4.48903      0.681528E-01  0.238233E-02  0.328472E-02  -151.821      -12.1477      -29.8882       298.107       0.00000      -363.783       9.61288      0.526646       5.00000       4.00000      0.106803       0.00000       0.00000       0.00000       0.00000    
      469   469.000       10.7337       8.55420       4.50653      0.165388E-01  0.577954E-03   0.00000      -133.217      -5.50916      -22.9441       302.907       0.00000      -364.569       9.61289      0.526830       5.00000       4.00000      0.110626       0.00000       0.00000       0.00000       0.00000    
